time_stamp,sensor_index,humidity,temperature,pressure,pm2.5_atm,pm10.0_atm
1716818400,83761,59.942,77.933,979.125,6.1635,6.5395
1713830400,83761,27.466,64.367,991.412,3.7424999999999997,4.141
1715468400,83761,27.034,73.733,983.087,1.655,1.874
1714118400,83761,49.933,52.3,994.971,7.2490000000000006,7.855499999999999
1714096800,83761,37.466,58.4,995.997,6.064,6.5920000000000005
1715846400,83761,63.067,68.0,983.465,20.939,22.026
1714708800,83761,55.633,76.233,985.663,10.649999999999999,11.116499999999998
1714759200,83761,58.8,79.4,988.127,10.5535,11.004000000000001
1715068800,83761,73.7,72.066,982.606,13.062000000000001,13.8545
1715122800,83761,63.334,82.833,976.421,13.405,14.086
1715076000,83761,74.6,71.966,982.856,17.113999999999997,18.2915
1703480400,83761,66.033,54.9,993.307,16.417,17.333
1710849600,83761,48.7,36.067,991.413,6.4885,7.0585
1708470000,83761,26.233,56.9,995.739,5.0005,5.3525
1708635600,83761,74.4,59.166,975.835,22.839,23.844
1708603200,83761,42.4,62.6,980.489,39.285,46.796499999999995
1713553200,83761,45.433,64.833,991.653,3.6345,3.8465
1712001600,83761,62.7,76.5,981.725,19.033,20.195500000000003
1708009200,83761,45.234,55.6,987.067,4.543,4.8955
1707973200,83761,41.3,45.334,994.622,8.571,9.3575
1710018000,83761,64.3,48.166,982.386,9.4495,9.8625
1709244000,83761,25.367,47.9,1003.85,1.8719999999999999,2.1109999999999998
1707318000,83761,46.867,48.4,996.964,12.026,13.036999999999999
1707282000,83761,56.0,37.867,996.176,27.3415,30.422
1707285600,83761,56.467,37.1,996.215,29.081,32.659000000000006
1707332400,83761,25.966,61.5,994.615,4.899,5.327500000000001
1716156000,83761,31.067,91.642,987.064,7.909,8.2005
1716152400,83761,30.5,92.433,987.086,8.383,8.6995
1714327200,83761,41.1,86.534,991.756,8.338000000000001,8.738
1714287600,83761,53.467,71.767,992.141,11.425,12.062000000000001
1710475200,83761,71.933,65.5,986.895,1.7065,2.123
1710529200,83761,66.1,54.767,989.362,12.168,12.833
1705600800,83761,31.133,37.433,989.433,4.3375,4.8725000000000005
1705586400,83761,36.2,30.267,992.566,5.704000000000001,6.4885
1705536000,83761,35.567,28.7,994.205,5.5585,6.3415
1709096400,83761,58.733,70.4,970.923,11.401499999999999,12.07
1705968000,83761,36.466,44.966,1002.173,7.922499999999999,8.834
1701910800,83761,55.167,40.666,997.62,15.583,17.128500000000003
1701986400,83761,41.066,56.867,987.753,6.2675,6.8105
1706061600,83761,74.7,51.7,998.523,10.532499999999999,11.428999999999998
1713117600,83761,31.233,84.3,983.444,4.853999999999999,5.2989999999999995
1705204800,83761,58.334,31.5,986.643,7.854000000000001,8.6765
1705258800,83761,39.534,19.6,997.183,3.8515,4.849
1707354000,83761,45.3,50.367,994.184,11.351500000000001,12.325500000000002
1704027600,83761,63.9,42.966,987.346,13.4205,14.4835
1704020400,83761,63.133,43.067,987.394,11.746,12.7295
1703991600,83761,59.133,44.033,988.989,16.3585,17.7825
1709434800,83761,65.566,52.433,993.122,21.747999999999998,22.9905
1708282800,83761,35.9,44.9,987.687,5.5445,6.212
1708236000,83761,44.067,22.9,993.563,6.55,7.8294999999999995
1706176800,83761,78.567,60.666,991.634,0.5645,1.2775
1706194800,83761,80.667,61.2,992.109,2.5765000000000002,3.518
1709748000,83761,76.133,59.466,985.752,4.3565000000000005,4.595
1709686800,83761,74.767,67.0,986.949,11.692,12.4565
1709737200,83761,79.166,62.8,986.24,6.5055,6.94
1715000400,83761,72.733,73.934,988.009,8.1775,8.567499999999999
1714957200,83761,54.1,78.0,988.989,8.167,8.8645
1710784800,83761,49.2,36.5,991.516,7.259,7.7295
1710788400,83761,49.666,37.2,991.654,6.233,6.712
1715932800,83761,65.733,74.934,982.963,17.6755,18.3715
1711724400,83761,39.166,61.1,991.404,14.103,15.0025
1711728000,83761,33.834,65.334,991.005,13.592,14.505500000000001
1711105200,83761,30.5,40.7,991.829,11.363,12.4155
1711123200,83761,30.0,54.733,989.139,8.846,9.646
1704758400,83761,57.133,41.267,990.894,12.6145,13.9295
1704859200,83761,69.767,41.067,962.848,0.07200000000000001,0.10950000000000001
1708876800,83761,41.3,48.9,989.523,5.6945,6.1285
