time_stamp,sensor_index,humidity,temperature,pressure,pm2.5_atm,pm10.0_atm
1716692400,102632,83.433,74.1,993.944,19.6205,21.54
1716688800,102632,75.833,76.1,993.475,16.842,18.5675
1715000400,102632,88.066,70.5,996.981,19.4195,20.9235
1715004000,102632,82.733,71.9,996.845,15.616,16.695
1714957200,102632,65.767,72.8,997.59,7.567,8.244
1716656400,102632,43.067,90.3,993.024,13.567499999999999,14.5795
1715072400,102632,93.667,71.0,991.354,30.8355,35.8875
1715752800,102632,98.0,67.566,986.855,14.42,15.596
1715745600,102632,99.1,67.0,988.061,9.2135,9.876999999999999
1715760000,102632,96.1,67.8,986.16,16.164,17.271
1715810400,102632,64.1,73.867,988.755,5.9765,6.373
1716098400,102632,96.233,65.867,995.837,19.061,20.986
1716404400,102632,52.133,88.067,992.617,26.109,28.433999999999997
1714334400,102632,35.6,87.666,999.303,8.057,9.032
1714273200,102632,54.334,73.534,1002.162,17.380000000000003,19.4955
1705075200,102632,69.966,40.767,982.636,5.4795,6.276
1709564400,102632,58.7,70.6,1001.946,11.289,12.552
1709571600,102632,48.0,78.967,1000.787,12.577,13.7275
1709575200,102632,48.966,77.1,999.849,11.0695,12.1265
1713175200,102632,71.767,58.966,993.02,7.077,9.212
1706860800,102632,68.934,45.7,996.658,10.457,11.6265
1706875200,102632,69.033,45.966,998.263,30.679499999999997,38.4905
1712638800,102632,79.1,62.333,998.457,19.2875,21.0925
1707490800,102632,46.6,61.733,997.963,24.089,27.4625
1707440400,102632,30.5,60.0,996.621,8.7395,9.907
1713225600,102632,44.133,79.233,995.89,12.5165,13.977
1713229200,102632,48.5,75.233,996.833,11.6725,13.060500000000001
1709755200,102632,75.233,58.233,994.372,11.5465,12.870999999999999
1709708400,102632,90.167,60.3,994.634,9.3485,10.329
1709748000,102632,79.433,61.167,994.156,11.5165,12.4985
1712728800,102632,91.966,61.0,997.211,9.585,10.542000000000002
1712750400,102632,85.5,61.767,996.98,18.9125,21.023
1712725200,102632,89.066,61.433,997.301,9.32,10.561
1710781200,102632,46.4,38.334,1000.049,7.186,7.9565
1710759600,102632,47.733,38.0,997.311,4.6385000000000005,5.2455
1707663600,102632,56.633,44.067,998.707,17.106,19.2115
1707652800,102632,62.2,40.467,998.248,21.490000000000002,24.579500000000003
1705950000,102632,26.3,46.433,1010.804,5.7035,6.743
1710597600,102632,61.367,55.834,997.458,13.178,14.598
1710554400,102632,80.567,46.3,998.54,13.327,14.5195
1706986800,102632,43.7,51.733,999.256,8.585999999999999,9.5085
1705374000,102632,42.3,18.767,1003.834,13.3925,17.0815
1705388400,102632,42.5,17.666,1001.814,10.442,13.168
1705438800,102632,39.034,22.2,1002.854,5.134,6.464499999999999
1705201200,102632,54.533,32.033,995.954,9.366499999999998,10.787500000000001
1705273200,102632,38.9,19.1,1007.499,6.9695,9.793
1708243200,102632,48.3,18.7,1001.75,8.844000000000001,11.025
1704916800,102632,63.1,39.033,989.99,12.288,13.9835
1704873600,102632,74.133,38.0,975.491,0.4545,0.5545
1706191200,102632,79.6,55.867,1001.433,3.8745,5.7475000000000005
1708819200,102632,46.667,32.5,1002.183,5.6205,6.377000000000001
1710536400,102632,59.534,56.166,997.403,8.3155,8.822
1715828400,102632,84.434,68.967,991.734,19.0365,21.028
1715860800,102632,55.633,77.0,993.409,35.619,46.1345
1715979600,102632,70.3,75.9,991.834,8.589500000000001,9.2805
1715911200,102632,61.6,75.4,991.437,16.697,18.47
1707008400,102632,59.466,42.367,999.046,14.481,16.047
1707825600,102632,56.534,34.1,995.721,15.251,18.2235
1707858000,102632,27.9,51.9,997.788,2.6245,3.1260000000000003
1707807600,102632,51.767,40.466,990.343,25.759999999999998,30.023
1704812400,102632,81.633,50.0,975.145,1.182,1.4785
1704758400,102632,55.767,41.0,1000.907,11.971499999999999,13.385000000000002
1704772800,102632,56.3,42.9,997.618,9.598500000000001,10.696000000000002
1704823200,102632,80.9,53.466,966.188,0.0535,0.14250000000000002
1714694400,102632,41.367,81.433,994.326,6.282,6.862500000000001
1714741200,102632,60.034,76.566,997.133,11.564,12.541
1714730400,102632,72.3,69.933,995.764,14.485,15.905000000000001
1704009600,102632,62.834,42.0,997.375,13.2265,14.4155
1703620800,102632,72.934,59.867,996.282,15.064499999999999,16.8815
1714154400,102632,30.067,77.534,1001.435,6.378,6.9384999999999994
1702918800,102632,50.767,42.233,989.834,6.948,7.592499999999999
1702893600,102632,60.5,42.0,989.375,6.524,7.241
1713121200,102632,28.534,84.767,991.4,8.995999999999999,11.242
1713409200,102632,50.9,66.466,996.41,1.7694999999999999,2.043
1705327200,102632,43.166,16.166,1008.393,11.6935,15.9775
1706115600,102632,85.2,57.034,1002.291,0.6445,0.8375000000000001
1706072400,102632,78.9,48.267,1007.534,8.8835,10.1005
1713852000,102632,48.633,50.3,1000.158,8.402999999999999,9.2465
1713870000,102632,56.4,50.1,1000.161,8.599499999999999,9.893
1713042000,102632,28.4,69.6,1000.228,1.2675,1.7000000000000002
1709942400,102632,89.534,59.7,993.156,4.9445,5.351
1709960400,102632,88.466,59.1,990.611,7.946999999999999,8.558
1704301200,102632,47.934,47.633,999.598,22.02,25.3205
1708920000,102632,54.9,43.166,994.978,13.711500000000001,15.55
1704661200,102632,58.133,41.466,1001.05,21.0015,24.5975
1714849200,102632,61.833,82.034,995.127,22.262999999999998,24.773
1704078000,102632,57.966,37.0,1000.987,5.128500000000001,5.779
1704477600,102632,41.433,43.9,1004.369,14.232,15.705
1704420000,102632,60.0,29.2,1009.697,11.9545,13.808499999999999
1704412800,102632,55.1,31.934,1010.036,8.1525,8.975999999999999
1708675200,102632,74.933,52.0,985.892,36.111999999999995,45.9335
1708711200,102632,38.433,63.666,984.902,13.364,14.915000000000001
1708700400,102632,49.0,60.9,986.324,34.329499999999996,42.6365
1716181200,102632,81.4,69.7,996.657,19.024,20.703
1705467600,102632,44.133,13.533,1004.648,4.5115,6.0489999999999995
1705492800,102632,52.0,10.767,1004.908,12.847000000000001,16.515
1706590800,102632,63.167,38.767,1002.791,14.506,15.9885
1706641200,102632,69.233,40.933,995.258,11.900500000000001,13.171
1706580000,102632,60.367,39.933,1004.166,10.6815,11.416
1708441200,102632,40.133,51.534,1007.782,22.6455,27.152
1703487600,102632,76.867,44.567,1002.499,22.3735,25.671999999999997
1703480400,102632,77.166,46.0,1003.156,20.913,23.865000000000002
1711710000,102632,62.333,42.267,1000.139,17.4865,20.005499999999998
1707375600,102632,58.367,39.667,1003.014,12.131,14.3545
1707422400,102632,26.0,63.833,997.602,17.874499999999998,20.131999999999998
1707368400,102632,53.334,43.8,1003.067,11.381,13.4415
1701666000,102632,60.133,42.233,995.12,11.536,12.312000000000001
1701687600,102632,70.566,37.966,995.124,15.173,17.024
1703746800,102632,70.333,42.966,991.197,18.0,21.052999999999997
1703739600,102632,68.867,43.0,991.767,15.4215,17.459
1706792400,102632,71.9,37.9,1002.049,28.0425,32.841
1712142000,102632,62.2,45.466,980.495,0.2595,0.3435
1707991200,102632,59.8,34.567,999.41,9.2165,10.7335
1702177200,102632,77.333,54.3,995.234,5.3325,5.994
1702962000,102632,52.767,30.967,1002.713,3.661,4.2215
1709186400,102632,47.433,30.833,1011.604,2.787,3.6905
1709244000,102632,25.867,45.267,1013.243,3.9095,4.6884999999999994
1708783200,102632,61.5,31.7,995.863,1.79,2.1175
1710921600,102632,42.0,47.133,990.394,8.3345,9.627500000000001
1710680400,102632,36.534,56.066,993.008,1.0725,1.3305
1702609200,102632,54.5,34.166,1018.867,23.612000000000002,28.396
1711926000,102632,61.966,67.966,992.955,19.057499999999997,20.991
1705626000,102632,33.0,36.0,996.728,12.8635,15.2985
1705672800,102632,62.9,32.267,999.808,44.168,56.7275
1705629600,102632,33.166,35.434,996.854,13.7835,16.6215
1705651200,102632,64.466,32.0,995.835,38.186499999999995,47.475
1701997200,102632,52.433,47.334,997.138,7.321999999999999,8.2055
1707116400,102632,61.9,36.733,995.887,14.161999999999999,16.570999999999998
1714021200,102632,72.933,42.733,1006.745,4.8835,5.2509999999999994
1714071600,102632,34.867,62.9,1006.141,5.4195,6.064500000000001
1707595200,102632,58.133,63.0,995.26,13.443000000000001,14.9795
1703826000,102632,58.333,41.4,991.889,10.4185,11.079
1703844000,102632,62.034,41.966,991.038,11.5825,12.92
1712556000,102632,45.067,57.733,996.388,1.465,1.811
1712588400,102632,36.267,82.534,997.99,18.249000000000002,20.101
1702098000,102632,41.9,59.0,996.202,15.283999999999999,16.9355
1708070400,102632,61.633,37.367,1003.239,6.7620000000000005,7.675
1715554800,102632,32.333,76.133,994.419,7.4755,8.161999999999999
1713988800,102632,43.534,62.633,1002.665,7.128,7.705500000000001
1713927600,102632,85.0,58.733,996.094,18.7135,20.456
1713916800,102632,43.933,64.434,995.264,6.6265,7.5975
1706418000,102632,81.933,47.367,988.616,0.542,0.67
1712880000,102632,81.133,57.4,978.09,0.032,0.135
1713783600,102632,79.133,40.534,1004.746,24.024,28.819
1703052000,102632,63.534,28.9,1012.003,12.487,15.1175
1703962800,102632,56.067,47.567,995.241,0.14,0.197
1711533600,102632,70.066,42.867,997.322,13.940999999999999,15.2105
1711508400,102632,75.833,54.7,992.107,9.9175,10.699
1713708000,102632,39.666,53.233,1003.449,5.4925,5.8885000000000005
1713733200,102632,34.666,55.567,1002.019,6.7465,7.3395
1715144400,102632,100.0,66.667,988.583,6.741,7.765
1703350800,102632,56.2,54.666,1005.75,19.5905,22.2025
1711450800,102632,75.867,53.6,989.088,6.0305,7.006
1707724800,102632,64.6,38.267,996.547,27.523,31.881500000000003
1707714000,102632,59.233,40.334,996.822,26.679000000000002,30.749499999999998
1707732000,102632,66.034,36.933,996.086,29.6385,35.0355
1702821600,102632,78.0,54.767,995.408,2.9379999999999997,3.29
1715688000,102632,91.5,66.5,992.111,12.1735,13.161999999999999
1708189200,102632,49.2,32.233,1004.231,20.015,23.2065
1716508800,102632,68.5,77.434,994.41,9.0885,9.798
1716566400,102632,50.841,85.492,995.447,16.655,18.740499999999997
1712210400,102632,77.666,39.966,978.957,0.9615,1.027
1710338400,102632,38.133,66.567,996.212,8.2335,9.442
1701309600,102632,61.967,34.166,1000.043,20.024,23.7785
1701331200,102632,68.3,31.2,1000.161,29.1415,34.5485
1705716000,102632,52.334,19.9,1008.654,14.258,18.0715
1711393200,102632,22.333,71.1,995.899,4.0085,4.4975000000000005
1711342800,102632,36.834,45.7,998.711,2.492,2.943
1707231600,102632,52.4,42.8,1006.024,24.296999999999997,28.374499999999998
1711188000,102632,64.867,40.133,998.769,24.058,27.191000000000003
1709056800,102632,57.534,68.3,983.853,24.084,26.867
1709917200,102632,77.367,59.334,997.84,9.628,10.385
1709899200,102632,84.867,52.567,998.557,15.719,17.1525
1712062800,102632,96.267,61.033,986.192,0.39799999999999996,0.9735
1712055600,102632,94.4,62.0,984.353,3.5095,4.5645
1712023200,102632,89.0,68.0,989.001,16.197499999999998,18.25
1712077200,102632,79.966,67.267,982.861,0.141,0.396
1712325600,102632,58.834,50.5,997.473,4.3505,4.749499999999999
1712286000,102632,70.8,41.966,993.757,0.7084999999999999,0.808
1704985200,102632,53.133,44.867,992.796,6.4025,7.1
1704974400,102632,64.734,36.167,989.059,6.463,7.2295
1709341200,102632,80.067,43.966,1003.431,8.7135,10.0565
1702263600,102632,57.433,39.0,1000.557,6.4559999999999995,7.0455000000000005
1715022000,102632,53.6,80.267,993.741,4.5785,4.9815000000000005
1714986000,102632,81.367,68.534,996.635,13.625,14.519
1714377600,102632,82.9,63.567,998.302,15.802999999999999,17.668
1714363200,102632,58.933,71.166,998.354,9.288,10.6705
