time_stamp,sensor_index,humidity_a,humidity_b,temperature_a,temperature_b,pressure_a,pressure_b,pm1.0_atm_a,pm1.0_atm_b,pm2.5_atm_a,pm2.5_atm_b,pm10.0_atm_a,pm10.0_atm_b
1717639200,175231,61.7,61.7,84.966,84.966,985.227,985.227,11.363,12.712,13.893,15.47,15.761,16.394
1717635600,175231,53.9,53.9,88.034,88.034,984.665,984.665,10.949,12.514,13.387,15.223,15.734,16.257
1717632000,175231,47.567,47.567,90.133,90.133,984.551,984.551,10.7,12.177,12.918,14.545,14.148,15.169
1717628400,175231,45.7,45.7,91.433,91.433,984.662,984.662,11.844,13.447,14.358,16.255,15.715,16.838
1717624800,175231,44.6,44.6,92.367,92.367,984.795,984.795,15.212,17.011,18.477,20.808,20.355,21.507
1717621200,175231,40.767,40.767,95.6,95.6,985.033,985.033,13.229,14.938,15.991,18.065,17.476,18.657
1717617600,175231,42.034,42.034,95.066,95.066,985.352,985.352,13.389,15.281,16.061,18.465,17.4,18.954
1717614000,175231,42.567,42.567,94.7,94.7,985.976,985.976,11.182,12.787,13.663,15.494,14.841,15.92
1717610400,175231,42.333,42.333,94.933,94.933,986.019,986.019,10.688,12.309,12.994,14.839,13.99,15.323
1717606800,175231,44.534,44.534,93.833,93.833,987.232,987.232,8.96,10.242,11.028,12.439,12.161,12.97
1717603200,175231,47.4,47.4,91.633,91.633,987.934,987.934,8.633,10.026,10.742,12.333,12.132,13.073
1717599600,175231,48.8,48.8,90.633,90.633,988.366,988.366,7.806,9.175,9.596,11.034,10.749,11.494
1717596000,175231,50.9,50.9,88.966,88.966,988.587,988.587,7.262,8.221,9.208,10.14,10.579,10.688
1717592400,175231,52.767,52.767,87.0,87.0,989.01,989.01,7.374,8.512,9.47,10.703,11.126,11.505
1717588800,175231,55.733,55.733,84.133,84.133,988.903,988.903,6.619,7.748,8.642,9.795,9.85,10.486
1717585200,175231,58.4,58.4,82.133,82.133,988.958,988.958,6.628,7.867,8.635,9.966,9.965,10.529
