time_stamp,sensor_index,humidity_a,humidity_b,temperature_a,temperature_b,pressure_a,pressure_b,pm1.0_atm_a,pm1.0_atm_b,pm2.5_atm_a,pm2.5_atm_b,pm10.0_atm_a,pm10.0_atm_b
1717556400,183761,54.3,NA,79.267,NA,991.504,NA,2.816,2.555,4.093,4.133,4.253,4.232
1717592400,183761,59.133,NA,79.367,NA,990.659,NA,6.909,6.45,10.032,9.977,10.267,10.218
1717426800,183761,56.25,NA,78.691,NA,996.925,NA,14.451,14.246,21.145,21.392,21.494,21.81
1716321600,183761,33.9,NA,90.867,NA,993.629,NA,9.0,8.284,11.64,11.046,11.836,11.201
1716256800,183761,45.633,NA,80.166,NA,995.523,NA,13.416,12.931,17.917,17.98,18.273,18.361
1717196400,183761,21.1,NA,80.5,NA,1004.435,NA,2.498,2.227,3.636,3.548,3.744,3.654
1717603200,183761,51.534,NA,84.767,NA,989.648,NA,8.096,7.652,11.293,11.206,11.582,11.469
1716782400,183761,55.831,NA,75.525,NA,985.856,NA,6.261,6.046,9.843,10.136,10.306,10.567
1716742800,183761,50.733,NA,84.017,NA,987.909,NA,11.208,11.336,17.394,18.072,17.873,18.54
1716562800,183761,50.317,NA,79.967,NA,995.641,NA,10.957,10.749,16.324,16.553,16.809,16.932
1716512400,183761,56.733,NA,78.6,NA,995.005,NA,6.686,6.205,9.423,9.469,9.733,9.873
1716580800,183761,38.85,NA,86.35,NA,993.201,NA,3.433,2.989,4.795,4.876,4.967,5.088
1717318800,183761,63.433,NA,69.167,NA,996.958,NA,12.397,11.608,16.474,15.941,16.709,16.233
1717509600,183761,50.867,NA,82.533,NA,994.692,NA,10.754,10.05,14.741,13.907,14.985,14.128
1716624000,183761,58.35,NA,76.208,NA,991.532,NA,7.587,7.184,11.41,11.403,11.941,11.853
1717261200,183761,31.6,NA,86.159,NA,1000.647,NA,8.495,7.566,10.753,9.916,10.898,10.122
1717236000,183761,55.675,NA,62.0,NA,1003.256,NA,6.991,6.521,9.585,9.44,9.845,9.762
1716145200,183761,27.933,NA,89.534,NA,996.653,NA,8.354,7.791,10.864,10.741,11.021,10.983
1717596000,183761,54.633,NA,82.8,NA,990.269,NA,6.935,6.306,9.771,9.458,10.003,9.695
1716271200,183761,55.6,NA,74.237,NA,995.445,NA,15.348,15.123,20.946,21.134,21.391,21.587
1716422400,183761,54.7,NA,81.2,NA,994.512,NA,16.005,16.033,23.177,23.498,23.614,24.078
1717192800,183761,20.444,NA,81.553,NA,1004.435,NA,2.578,2.143,3.617,3.405,3.72,3.541
1717142400,183761,58.0,NA,60.808,NA,1005.49,NA,6.332,5.722,8.431,8.173,8.641,8.477
1716836400,183761,36.375,NA,82.875,NA,989.623,NA,7.121,6.671,10.315,10.13,10.694,10.662
1716523200,183761,57.867,NA,73.617,NA,995.734,NA,1.26,1.219,2.21,2.516,2.338,2.75
1716879600,183761,51.375,NA,72.0,NA,994.596,NA,3.239,2.909,4.447,4.463,4.632,4.598
1717326000,183761,65.033,NA,69.0,NA,997.318,NA,12.663,12.125,17.064,17.029,17.382,17.436
