time_stamp,sensor_index,humidity_a,humidity_b,temperature_a,temperature_b,pressure_a,pressure_b,pm1.0_atm_a,pm1.0_atm_b,pm2.5_atm_a,pm2.5_atm_b,pm10.0_atm_a,pm10.0_atm_b
1717570800,175389,50.7,50.7,85.567,85.567,990.694,990.694,3.484,2.893,4.51,3.651,4.857,4.018
1717563600,175389,49.3,49.3,85.7,85.7,991.868,991.868,2.837,2.256,3.585,2.859,3.799,3.083
1717585200,175389,53.767,53.767,84.633,84.633,990.909,990.909,6.234,5.799,8.139,7.377,8.675,7.796
1717581600,175389,52.733,52.733,84.934,84.934,990.697,990.697,5.117,4.582,6.657,5.625,7.12,6.008
1717106400,175389,20.367,20.367,95.733,95.733,1003.849,1003.849,1.369,1.655,1.889,2.043,2.044,2.187
1717110000,175389,23.166,23.166,90.466,90.466,1003.35,1003.35,1.996,1.889,2.591,2.369,2.829,2.56
1716156000,175389,24.367,24.367,104.434,104.434,998.337,998.337,6.502,6.191,7.339,6.931,7.492,7.15
1716130800,175389,36.867,36.867,89.7,89.7,999.066,999.066,8.98,9.428,11.009,11.011,11.336,11.178
1714719600,175389,41.966,41.966,84.034,84.034,994.644,994.644,10.189,10.123,12.147,11.663,12.724,12.223
1714712400,175389,38.666,38.666,86.633,86.633,994.93,994.93,9.642,10.058,11.399,11.47,11.977,11.907
1714698000,175389,29.9,29.9,95.533,95.533,996.3,996.3,3.879,4.115,4.703,4.837,5.121,5.213
1716879600,175389,43.567,43.567,80.133,80.133,994.253,994.253,0.894,0.025,1.167,0.118,1.426,0.275
1717005600,175389,35.4,35.4,81.4,81.4,1001.577,1001.577,1.802,0.977,2.233,1.301,2.319,1.39
1716951600,175389,35.434,35.434,83.433,83.433,997.377,997.377,0.976,0.186,1.332,0.509,1.587,0.75
1717023600,175389,27.834,27.834,88.133,88.133,1001.894,1001.894,1.059,0.334,1.416,0.568,1.551,0.673
1715918400,175389,43.8,43.8,86.733,86.733,993.159,993.159,11.986,11.99,14.805,14.224,15.23,14.566
1714370400,175389,38.667,38.667,83.967,83.967,998.732,998.732,5.85,5.954,7.002,7.009,7.685,7.63
1709982000,175389,53.967,53.967,69.9,69.9,988.03,988.03,2.845,3.15,3.677,3.694,3.917,3.942
1709996400,175389,47.1,47.1,63.934,63.934,989.5,989.5,5.371,5.77,7.14,7.124,7.381,7.272
1707404400,175389,28.4,28.4,63.066,63.066,1000.595,1000.595,10.193,10.692,13.719,13.44,14.7,14.221
1707386400,175389,33.334,33.334,56.067,56.067,999.699,999.699,7.287,7.964,9.818,10.252,11.043,11.228
1703469600,175389,47.9,47.9,64.267,64.267,1002.287,1002.287,14.61,14.925,18.287,17.935,19.227,18.654
1703473200,175389,47.666,47.666,62.6,62.6,1001.934,1001.934,15.105,15.239,18.867,18.37,19.864,19.121
1708628400,175389,48.4,48.4,70.2,70.2,983.909,983.909,20.936,21.705,28.625,28.815,30.038,30.127
1705186800,175389,36.867,36.867,43.233,43.233,991.302,991.302,5.832,6.065,7.424,7.756,8.079,8.239
1705114800,175389,49.066,49.066,57.066,57.066,971.673,971.673,0.892,0.962,1.209,1.219,1.286,1.323
1705104000,175389,50.3,50.3,60.8,60.8,970.645,970.645,0.035,0.026,0.168,0.161,0.342,0.319
1705172400,175389,35.034,35.034,43.566,43.566,988.616,988.616,5.678,5.909,7.587,7.902,8.407,8.567
1713484800,175389,24.966,24.966,91.166,91.166,996.403,996.403,0.418,0.437,0.77,0.746,0.992,0.968
1713546000,175389,37.666,37.666,74.466,74.466,999.968,999.968,1.197,1.325,1.538,1.626,1.724,1.749
1705932000,175389,35.066,35.066,36.333,36.333,1010.71,1010.71,8.973,9.774,12.628,13.435,14.673,15.343
1717218000,175389,38.3,38.3,73.767,73.767,1003.199,1003.199,5.707,5.847,7.393,7.176,7.848,7.452
1710810000,175389,28.966,28.966,47.4,47.4,999.637,999.637,2.502,2.835,3.236,3.509,3.511,3.775
1710849600,175389,33.433,33.433,44.433,44.433,996.972,996.972,5.329,5.681,6.629,7.328,7.114,7.708
1710460800,175389,35.767,35.767,87.667,87.667,992.806,992.806,6.723,7.292,8.834,8.969,9.39,9.351
1710489600,175389,55.834,55.834,72.534,72.534,993.314,993.314,0.748,0.814,1.164,1.126,1.427,1.337
1709474400,175389,55.934,55.934,58.767,58.767,1001.357,1001.357,8.896,9.594,13.388,13.191,14.561,13.899
1707055200,175389,41.733,41.733,49.833,49.833,994.721,994.721,14.405,15.616,21.093,21.358,22.066,22.274
1706223600,175389,59.9,59.9,69.867,69.867,994.573,994.573,4.632,5.196,6.928,6.918,7.358,7.207
1712624400,175389,41.8,41.8,82.367,82.367,998.364,998.364,14.682,15.534,17.878,18.054,18.523,18.476
1715184000,175389,42.9,42.9,88.667,88.667,991.048,991.048,4.734,4.964,6.345,6.2,6.923,6.713
1709546400,175389,44.5,44.5,64.0,64.0,999.451,999.451,8.688,9.101,11.319,11.206,11.936,11.621
1716825600,175389,41.633,41.633,88.233,88.233,989.793,989.793,8.27,7.462,10.179,8.992,11.149,9.767
1716832800,175389,33.3,33.3,91.466,91.466,990.361,990.361,3.185,3.218,4.17,3.938,4.454,4.228
1716789600,175389,55.467,55.467,79.733,79.733,983.436,983.436,3.435,2.691,4.915,3.823,5.427,4.248
1707660000,175389,40.733,40.733,53.367,53.367,995.789,995.789,11.422,11.857,16.3,15.704,17.048,16.229
1707634800,175389,39.667,39.667,55.4,55.4,995.388,995.388,21.25,21.947,32.197,31.668,34.887,34.058
1707670800,175389,24.267,24.267,73.2,73.2,997.086,997.086,11.552,12.366,15.743,15.643,16.14,15.94
1707620400,175389,36.133,36.133,62.367,62.367,996.534,996.534,5.959,6.339,8.33,8.402,8.701,8.673
1706695200,175389,50.3,50.3,51.9,51.9,998.001,998.001,11.373,12.637,19.543,18.672,20.72,19.383
1706731200,175389,40.6,40.6,56.567,56.567,1001.331,1001.331,8.274,8.601,11.096,10.938,11.544,11.261
1705341600,175389,19.0,19.0,38.567,38.567,1002.132,1002.132,6.018,6.823,9.698,10.383,12.127,12.392
1705291200,175389,24.834,24.834,28.067,28.067,1002.458,1002.458,2.861,3.557,4.871,5.257,6.442,6.407
1714968000,175389,46.8,46.8,81.666,81.666,997.696,997.696,7.319,7.508,8.659,8.621,9.069,9.027
1715000400,175389,54.233,54.233,80.034,80.034,997.02,997.02,11.207,11.506,13.447,13.253,14.215,13.79
1706835600,175389,36.034,36.034,64.4,64.4,993.701,993.701,4.313,4.643,5.38,5.527,5.659,5.764
1713801600,175389,19.767,19.767,69.133,69.133,1003.849,1003.849,4.189,4.636,5.787,6.019,6.502,6.623
1713790800,175389,46.1,46.1,54.934,54.934,1003.042,1003.042,16.154,17.01,22.635,22.072,23.854,22.916
1717430400,175389,41.9,41.9,91.033,91.033,997.721,997.721,12.247,11.698,14.916,13.191,15.184,13.311
1717401600,175389,55.3,55.3,81.9,81.9,997.142,997.142,7.788,7.48,10.765,9.568,11.16,9.832
1717437600,175389,33.967,33.967,96.8,96.8,997.389,997.389,5.834,5.666,6.828,6.138,6.954,6.249
1717390800,175389,52.334,52.334,81.934,81.934,996.29,996.29,9.842,9.562,12.692,11.444,13.361,11.817
1715871600,175389,42.467,42.467,82.5,82.5,993.822,993.822,15.409,16.977,21.382,21.564,22.147,22.045
1715839200,175389,49.8,49.8,77.733,77.733,991.363,991.363,13.747,14.707,18.209,18.302,18.732,18.823
1715900400,175389,30.367,30.367,95.255,95.255,992.997,992.997,7.845,7.928,9.088,8.947,9.423,9.184
