time_stamp,sensor_index,pm2.5_cf_1_a,pm2.5_cf_1_b
1719198000,175263,1.279,2.53
1719115200,175263,23.778,28.3
1717844400,175263,7.394,8.618
1717884000,175263,1.335,1.987
1717819200,175263,10.255,11.65
1718308800,175263,2.684,3.886
1718280000,175263,10.739,12.473
1718287200,175263,4.551,6.035
1718265600,175263,9.302,10.392
1718769600,175263,26.75,30.354
1718049600,175263,1.453,1.804
1718593200,175263,19.114,23.079
1718647200,175263,20.483,24.324
1718488800,175263,0.292,1.884
1718409600,175263,4.229,6.229
1718427600,175263,3.55,4.508
1718420400,175263,4.297,6.358
1718492400,175263,0.185,11.101
1718431200,175263,4.117,4.959
1718470800,175263,0.01,1.611
1717725600,175263,1.829,2.296
1717790400,175263,0.106,0.995
1717732800,175263,0.824,0.829
1717754400,175263,0.802,1.176
1717736400,175263,0.797,0.899
1717729200,175263,1.316,1.76
1718161200,175263,9.061,10.244
1718208000,175263,2.976,4.128
1718100000,175263,12.264,14.079
1718146800,175263,3.928,4.663
1718683200,175263,18.319,21.006
1718744400,175263,14.082,16.816
1718719200,175263,20.572,24.567
1718704800,175263,21.075,23.339
1718708400,175263,21.224,23.947
1719039600,175263,36.272,40.387
1719054000,175263,40.662,44.755
1719057600,175263,39.34,44.152
1719025200,175263,29.556,34.843
1719068400,175263,28.854,34.508
1719061200,175263,37.063,43.788
1719046800,175263,39.399,43.11
1718521200,175263,13.43,15.967
1718550000,175263,3.438,4.97
1718575200,175263,12.808,16.803
1717650000,175263,13.682,14.136
1717664400,175263,13.627,13.569
1717689600,175263,1.128,2.258
1717646400,175263,13.689,14.006
1717945200,175263,0.071,0.803
1717920000,175263,5.742,6.579
1717941600,175263,0.533,0.935
1717891200,175263,2.462,2.877
1717916400,175263,4.901,5.7
1718949600,175263,36.528,40.98
1718946000,175263,36.171,40.487
1718960400,175263,35.623,39.342
1718931600,175263,29.326,34.724
1719108000,175263,24.972,29.94
1718902800,175263,26.872,31.43
1718888400,175263,21.258,24.971
1718845200,175263,21.746,25.485
1718848800,175263,20.812,24.078
1718863200,175263,22.153,25.777
1719187200,175263,0.088,1.099
1719129600,175263,22.209,25.177
1717808400,175263,2.452,2.635
1717826400,175263,8.596,9.805
1718258400,175263,9.021,10.255
1718766000,175263,25.269,28.829
1718758800,175263,20.913,24.642
1718780400,175263,29.079,31.858
1718060400,175263,1.648,1.995
1718017200,175263,2.554,3.352
1718632800,175263,25.491,29.887
1718650800,175263,21.428,25.53
1718640000,175263,25.828,30.798
1718607600,175263,22.235,25.644
1718467200,175263,0.007,0.674
1718449200,175263,3.042,4.037
1718463600,175263,0.006,0.828
1718391600,175263,13.537,17.57
1718406000,175263,7.102,9.632
1718402400,175263,9.198,11.939
1718326800,175263,4.159,5.82
1718359200,175263,12.427,13.953
1718366400,175263,12.416,13.977
1718337600,175263,12.521,14.639
1717783200,175263,0.025,0.888
1717750800,175263,0.631,0.875
1718233200,175263,2.161,3.413
1718154000,175263,5.589,6.322
1718218800,175263,2.503,3.662
1718193600,175263,9.535,10.965
1718139600,175263,4.434,5.761
1718107200,175263,9.989,10.88
1718118000,175263,6.335,7.307
1718694000,175263,19.85,22.571
1718737200,175263,13.678,16.512
1718697600,175263,20.002,22.822
1718690400,175263,19.703,22.465
1718722800,175263,18.88,22.376
1718672400,175263,16.012,19.474
1719086400,175263,17.689,21.425
1719014400,175263,25.103,29.977
1719090000,175263,18.477,22.312
1719082800,175263,17.269,20.961
1718514000,175263,6.327,7.532
1718510400,175263,7.034,8.455
1718557200,175263,9.024,3403.247
1718506800,175263,9.413,11.298
1717657200,175263,13.511,13.825
1717660800,175263,12.594,12.836
1717668000,175263,14.219,14.529
1717970400,175263,0.468,1.534
1717927200,175263,6.973,8.018
1717912800,175263,4.504,5.323
1718992800,175263,20.897,24.928
1718956800,175263,36.813,40.344
1718942400,175263,35.305,39.806
1718971200,175263,34.172,39.375
1718985600,175263,19.332,23.301
1718899200,175263,22.499,27.145
1718877600,175263,25.278,27.614
1719194400,175263,1.132,2.492
1719180000,175263,9.881,12.256
1719162000,175263,13.88,16.268
1717804800,175263,0.843,1.885
1717876800,175263,1.706,2.864
1717837200,175263,7.151,8.06
1717830000,175263,8.197,9.159
1718823600,175263,33.261,38.715
1718809200,175263,31.747,36.09
1718798400,175263,31.106,34.498
1718794800,175263,30.889,33.966
1718838000,175263,26.973,30.81
1718784000,175263,29.056,32.299
1718028000,175263,1.905,3.0
1718046000,175263,2.054,2.442
1717981200,175263,1.869,2.335
1718024400,175263,2.833,3.668
1718010000,175263,4.193,5.185
1718629200,175263,24.163,28.058
1718600400,175263,18.229,21.751
1718665200,175263,14.861,17.86
1718625600,175263,25.101,28.691
1718481600,175263,0.062,4.296
1718456400,175263,0.736,1.833
1718442000,175263,3.806,4.708
1718424000,175263,3.125,4.756
1718341200,175263,9.397,10.771
1717740000,175263,0.582,0.613
1717747200,175263,0.524,0.727
1717718400,175263,0.015,0.617
1717786800,175263,0.233,1.185
1718164800,175263,15.026,16.669
1718197200,175263,6.454,8.053
1718222400,175263,2.442,3.7
1718182800,175263,10.784,12.005
1718175600,175263,20.133,22.972
1718229600,175263,2.144,3.292
1718085600,175263,6.226,6.948
1718701200,175263,19.957,22.402
1718733600,175263,13.516,16.254
1719032400,175263,33.438,38.336
1719097200,175263,17.514,21.514
1719093600,175263,17.904,21.968
1718553600,175263,5.269,221.369
1718542800,175263,4.354,6.018
1718503200,175263,6.063,7.316
1717894800,175263,15.09,16.589
1717934400,175263,4.925,5.848
1717902000,175263,5.782,6.806
1719154800,175263,11.649,13.739
1718953200,175263,37.864,41.862
1718974800,175263,29.013,34.393
1718910000,175263,33.774,39.498
1718895600,175263,21.196,25.238
1718913600,175263,31.781,37.419
1718906400,175263,30.529,35.541
1719122400,175263,21.773,24.853
1719111600,175263,21.427,25.787
1719144000,175263,17.116,19.895
1719201600,175263,1.61,3.053
1717887600,175263,1.559,2.042
1717812000,175263,3.356,3.856
1717880400,175263,2.064,2.817
1718283600,175263,6.255,8.014
1718316000,175263,3.595,5.145
1718269200,175263,9.869,11.516
1718262000,175263,8.797,9.78
1718305200,175263,2.665,3.791
1718319600,175263,3.67,5.199
1718834400,175263,26.655,30.787
1718830800,175263,26.826,31.775
1718827200,175263,30.752,35.309
1717992000,175263,6.139,7.321
1717977600,175263,0.803,1.891
1718020800,175263,2.623,3.556
1718031600,175263,1.233,2.492
1718614800,175263,24.686,28.457
1718413200,175263,5.218,7.03
1718485200,175263,0.375,1.932
1718478000,175263,0.039,5.556
1718384400,175263,11.497,14.811
1718344800,175263,7.877,9.198
1718334000,175263,10.498,12.191
1717743600,175263,0.481,0.606
1717761600,175263,0.387,0.625
1717779600,175263,0.022,0.863
1718226000,175263,2.339,3.657
1718186400,175263,10.046,11.575
1718067600,175263,2.914,3.398
1718143200,175263,4.887,5.463
1718071200,175263,5.7,6.348
1718715600,175263,21.462,25.047
1718676000,175263,17.825,21.281
1718740800,175263,13.436,15.918
1719072000,175263,26.483,31.65
1718546400,175263,3.22,4.793
1718539200,175263,6.382,7.599
1718564400,175263,11.094,4760.443
1718578800,175263,12.962,16.774
1718568000,175263,12.194,4733.085
1717704000,175263,0.053,1.012
1717714800,175263,0.02,0.414
1717956000,175263,0.282,1.103
1717948800,175263,0.045,0.769
1719126000,175263,21.547,24.746
1719136800,175263,19.011,22.093
1718989200,175263,21.704,25.927
1719000000,175263,20.776,24.887
1718978400,175263,24.595,29.146
1718917200,175263,32.502,37.876
1718856000,175263,20.8,23.547
1719183600,175263,4.305,5.833
1719140400,175263,17.706,20.468
1719158400,175263,11.989,14.142
1719100800,175263,18.107,21.837
1719172800,175263,15.556,18.364
1717833600,175263,7.505,8.589
1718240400,175263,5.662,6.756
1718276400,175263,12.518,14.332
1718236800,175263,2.474,3.792
1718244000,175263,10.145,11.697
1718290800,175263,3.909,5.378
1718755200,175263,20.284,23.538
1718820000,175263,34.462,39.3
1718805600,175263,27.2,30.93
1718661600,175263,18.27,22.328
1718604000,175263,19.536,22.717
1718643600,175263,24.844,29.148
1718445600,175263,3.384,4.386
1718370000,175263,12.229,15.079
1718388000,175263,12.334,15.762
1718377200,175263,10.966,13.602
1718380800,175263,11.225,14.565
1718362800,175263,13.441,15.145
1717794000,175263,0.149,1.048
1717801200,175263,0.33,1.2
1717768800,175263,0.0,0.091
1717758000,175263,0.797,1.04
1718200800,175263,4.532,5.873
1718215200,175263,2.648,3.671
1718157600,175263,11.688,12.861
1718211600,175263,2.741,3.739
1718078400,175263,5.425,6.048
1718064000,175263,1.724,2.21
1718136000,175263,4.538,5.681
1718096400,175263,11.968,13.312
1718114400,175263,8.663,9.532
1718748000,175263,15.302,18.201
1718726400,175263,15.915,18.897
1719075600,175263,24.357,29.194
1719036000,175263,34.573,39.239
1718571600,175263,13.526,1686.09
1718524800,175263,7.673,8.634
1718499600,175263,3.085,4.348
1717686000,175263,1.393,2.446
1717693200,175263,0.797,1.764
1717678800,175263,3.683,4.755
