time_stamp,sensor_index,pm2.5_cf_1_a,pm2.5_cf_1_b
1719140400,183773,23.25,21.895
1718578800,183773,20.19,18.924
1718496000,183773,2.766,2.369
1718521200,183773,7.787,6.896
1718557200,183773,29.028,27.049
1718305200,183773,20.199,19.471
1718247600,183773,17.143,15.21
1718312400,183773,12.579,12.152
1718298000,183773,7.439,6.822
1718319600,183773,10.223,9.577
1718240400,183773,9.798,9.192
1718287200,183773,8.095,7.567
1717758000,183773,3.374,2.905
1717794000,183773,3.435,2.942
1717783200,183773,1.784,1.288
1717722000,183773,4.941,4.375
1719104400,183773,28.638,27.468
1718722800,183773,37.174,34.629
1719082800,183773,28.697,55.144
1719079200,183773,32.159,30.241
1719075600,183773,36.159,34.045
1717992000,183773,37.254,36.326
1718056800,183773,4.159,3.457
1718042400,183773,7.941,7.35
1717981200,183773,33.717,34.239
1717862400,183773,18.829,18.112
1717804800,183773,26.744,25.897
1717905600,183773,12.794,11.847
1717920000,183773,33.046,32.206
1717894800,183773,5.216,4.764
1717916400,183773,18.53,17.456
1718438400,183773,15.32,14.396
1718445600,183773,5.367,5.038
1718128800,183773,39.348,39.078
1718136000,183773,17.142,16.447
1717693200,183773,4.058,3.476
1719194400,183773,7.197,6.319
1719003600,183773,31.665,29.642
1718928000,183773,37.459,35.854
1718992800,183773,30.305,28.399
1718960400,183773,57.055,55.081
1718384400,183773,18.393,18.231
1718344800,183773,17.837,17.027
1718380800,183773,17.697,16.964
1718179200,183773,22.271,21.848
1718150400,183773,20.369,20.776
1718182800,183773,14.559,14.453
1718190000,183773,12.758,12.455
1718758800,183773,71.471,33.223
1718827200,183773,40.538,38.853
1718834400,183773,32.927,31.47
1718586000,183773,57.949,54.148
1718593200,183773,28.141,26.8
1718665200,183773,19.056,18.095
1718604000,183773,26.936,25.297
1718859600,183773,39.398,36.824
1718906400,183773,46.612,44.552
1718920800,183773,42.73,41.351
1718913600,183773,43.852,41.954
1718514000,183773,6.886,6.039
1718499600,183773,11.956,10.822
1718524800,183773,7.809,7.125
1718506800,183773,5.328,4.723
1718244000,183773,32.986,29.971
1718269200,183773,20.487,19.23
1718265600,183773,22.229,20.091
1717765200,183773,0.684,0.191
1717786800,183773,9.606,8.941
1717747200,183773,7.976,6.502
1718715600,183773,35.392,33.6
1718737200,183773,18.515,17.372
1719036000,183773,49.15,47.055
1719064800,183773,42.082,39.743
1719097200,183773,25.037,23.742
1719050400,183773,46.627,45.618
1719021600,183773,44.072,42.142
1718017200,183773,16.444,15.192
1718006400,183773,11.471,11.244
1718053200,183773,4.534,4.01
1717873200,183773,8.253,7.543
1717887600,183773,3.542,2.939
1717844400,183773,10.723,10.428
1717927200,183773,20.095,19.032
1717959600,183773,27.222,25.859
1717970400,183773,4.557,4.515
1717966800,183773,15.766,15.014
1717923600,183773,24.242,23.5
1718467200,183773,1.184,0.922
1718121600,183773,7.468,6.704
1718143200,183773,35.61,34.629
1718092800,183773,51.636,46.071
1717711200,183773,10.019,9.193
1717675200,183773,8.313,7.45
1717696800,183773,4.699,4.131
1717653600,183773,19.13,18.597
1717664400,183773,14.59,13.502
1717700400,183773,2.276,1.728
1718953200,183773,54.023,51.59
1718964000,183773,52.721,50.898
1719000000,183773,29.998,28.741
1718931600,183773,39.72,38.106
1718337600,183773,10.907,10.529
1718326800,183773,8.454,7.972
1718769600,183773,38.603,36.227
1718798400,183773,36.912,35.109
1718791200,183773,35.054,33.056
1718820000,183773,42.58,40.595
1719144000,183773,22.887,21.978
1718892000,183773,27.075,25.759
1718841600,183773,31.931,63.472
1718888400,183773,28.292,26.702
1718852400,183773,29.996,28.367
1719198000,183773,7.476,6.769
1719201600,183773,7.655,6.78
1718517600,183773,7.533,6.838
1718560800,183773,26.305,25.11
1718532000,183773,8.361,7.703
1718503200,183773,8.71,7.699
1718575200,183773,31.198,29.435
1717725600,183773,3.587,3.194
1717736400,183773,12.588,11.987
1717754400,183773,3.368,2.762
1717772400,183773,0.928,0.548
1718751600,183773,25.723,24.243
1718733600,183773,19.516,18.218
1718712000,183773,29.076,27.237
1718701200,183773,25.059,23.892
1719043200,183773,52.654,50.901
1719057600,183773,42.922,41.26
1717984800,183773,24.135,22.303
1718031600,183773,4.26,3.869
1718002800,183773,43.261,44.078
1718038800,183773,2.258,1.688
1718013600,183773,7.912,7.474
1717815600,183773,27.799,25.91
1717812000,183773,7.9,7.849
1717822800,183773,18.244,18.413
1717956000,183773,23.292,22.089
1718485200,183773,3.042,2.601
1718470800,183773,1.234,0.903
1718481600,183773,9.367,9.179
1718452800,183773,6.055,5.48
1718146800,183773,34.142,34.602
1718074800,183773,16.267,14.534
1718096400,183773,49.556,47.132
1718139600,183773,30.586,30.226
1717650000,183773,22.748,21.766
1717682400,183773,3.706,3.095
1717671600,183773,13.042,12.388
1717689600,183773,4.072,3.609
1718949600,183773,49.262,46.867
1718956800,183773,44.362,42.302
1718935200,183773,44.581,42.346
1718971200,183773,44.021,41.813
1718352000,183773,30.875,29.513
1718377200,183773,15.866,15.347
1718402400,183773,29.729,28.549
1718388000,183773,20.329,20.01
1718233200,183773,12.479,11.613
1718229600,183773,37.645,35.892
1718197200,183773,8.529,8.145
1718773200,183773,45.555,41.907
1718802000,183773,32.252,30.655
1718600400,183773,31.793,30.505
1718650800,183773,29.898,28.31
1718614800,183773,29.876,28.171
1718618400,183773,31.121,29.52
1718643600,183773,32.265,30.511
1718856000,183773,31.887,29.828
1718874000,183773,32.98,32.087
1719111600,183773,38.252,36.943
1719172800,183773,25.875,24.652
1718546400,183773,9.945,9.388
1718571600,183773,31.637,29.906
1719183600,183773,14.901,13.29
1718276400,183773,14.95,14.291
1718280000,183773,13.906,13.058
1718316000,183773,7.655,7.198
1719180000,183773,19.318,18.168
1717797600,183773,1.693,1.312
1719169200,183773,25.629,24.91
1719162000,183773,16.983,16.065
1718668800,183773,17.407,16.488
1718697600,183773,24.837,23.571
1719090000,183773,29.101,27.438
1719039600,183773,48.896,46.415
1719046800,183773,46.061,45.499
1719054000,183773,44.893,44.172
1719061200,183773,43.825,42.291
1719028800,183773,40.898,39.207
1718010000,183773,8.066,7.787
1718035200,183773,2.782,2.432
1717837200,183773,11.759,11.5
1717826400,183773,27.038,27.278
1717869600,183773,18.86,18.372
1717912800,183773,52.035,48.832
1717941600,183773,1.982,1.736
1718409600,183773,15.553,16.026
1718420400,183773,17.57,17.152
1718434800,183773,7.567,7.15
1719133200,183773,27.358,26.212
1719151200,183773,22.662,21.652
1718085600,183773,30.82,27.16
1718100000,183773,27.639,26.348
1718064000,183773,2.982,2.526
1718125200,183773,8.6,7.889
1718078400,183773,34.642,30.691
1718103600,183773,17.476,16.788
1717714800,183773,9.524,8.755
1719007200,183773,40.679,38.925
1719010800,183773,35.961,34.121
1718341200,183773,12.241,11.596
1718391600,183773,41.492,22.345
1718323200,183773,6.819,6.28
1718373600,183773,15.46,14.931
1718175600,183773,25.279,24.966
1718222400,183773,5.223,4.537
1718215200,183773,5.174,4.694
1718164800,183773,15.573,15.127
1718218800,183773,5.026,4.699
1718193600,183773,12.487,11.878
1718823600,183773,41.272,40.143
1718762400,183773,31.614,29.492
1719108000,183773,41.896,40.228
1718640000,183773,37.313,35.385
1718654400,183773,30.14,28.282
1718622000,183773,31.707,30.62
1718611200,183773,28.244,26.259
1718596800,183773,37.666,35.114
1718877600,183773,35.827,34.294
1718910000,183773,57.286,54.764
1719165600,183773,19.96,19.392
1719115200,183773,31.702,30.723
1718528400,183773,8.52,7.766
1718254800,183773,50.516,47.26
1718258400,183773,41.644,39.129
1718236800,183773,19.511,18.611
1717729200,183773,3.768,3.089
1717740000,183773,9.136,8.875
1717750800,183773,4.772,3.931
1717768800,183773,0.54,0.166
1718686800,183773,23.925,22.767
1718676000,183773,22.901,21.602
1718744400,183773,22.897,21.056
1718672400,183773,19.024,18.16
1719086400,183773,28.791,27.329
1719014400,183773,37.016,35.66
1718049600,183773,11.491,10.971
1718046000,183773,20.958,21.098
1717988400,183773,28.972,27.902
1717977600,183773,12.815,11.916
1717840800,183773,11.037,10.509
1717819200,183773,21.234,19.889
1717848000,183773,13.659,13.165
1717884000,183773,2.989,2.51
1717808400,183773,16.594,15.844
1717855200,183773,10.335,10.159
1717938000,183773,3.255,2.837
1717909200,183773,28.151,26.754
1717934400,183773,4.78,4.371
1718488800,183773,2.337,1.894
1718478000,183773,7.083,6.493
1718431200,183773,8.936,8.376
1718413200,183773,38.231,36.171
1718424000,183773,26.523,25.91
1718463600,183773,1.502,1.103
1718110800,183773,10.794,9.821
1718089200,183773,46.54,42.061
1718071200,183773,16.875,14.561
1718114400,183773,11.102,10.203
1718132400,183773,33.129,31.666
1718118000,183773,7.645,6.944
1718107200,183773,11.37,10.434
1717660800,183773,16.037,15.101
1717639200,183773,44.273,41.852
1717704000,183773,2.046,1.565
1717657200,183773,21.334,21.087
1719158400,183773,15.858,14.846
1718989200,183773,30.831,29.052
1718982000,183773,27.592,25.776
1718978400,183773,35.226,33.761
1718355600,183773,32.596,31.593
1718406000,183773,27.706,25.688
1718366400,183773,16.163,15.783
1718204400,183773,5.901,5.482
1718208000,183773,5.624,5.186
1718168400,183773,17.947,17.669
1718157600,183773,14.195,13.844
1718211600,183773,5.522,5.05
1718838000,183773,32.502,31.018
1718809200,183773,38.335,36.449
1718780400,183773,44.848,42.268
1718632800,183773,33.696,32.301
1718661600,183773,32.012,30.262
1718582400,183773,33.553,31.257
1718866800,183773,34.614,32.767
1718848800,183773,29.147,27.558
1718917200,183773,43.221,41.495
1718902800,183773,38.126,36.525
1718870400,183773,36.004,34.419
1718884800,183773,29.078,27.497
1718895600,183773,38.008,37.151
1719147600,183773,46.409,23.487
1719187200,183773,3.848,3.452
1719118800,183773,31.293,30.56
1718568000,183773,27.941,25.817
1718542800,183773,8.703,8.269
1718510400,183773,5.934,5.021
1718251200,183773,20.488,19.433
1718294400,183773,7.748,7.216
1718283600,183773,9.828,9.215
1718301600,183773,6.412,6.134
1718290800,183773,7.545,7.075
1718272800,183773,21.819,21.111
1718308800,183773,28.899,28.092
1717732800,183773,14.997,13.594
1717801200,183773,3.425,2.857
1717776000,183773,3.087,2.926
1718679600,183773,27.037,25.691
1718694000,183773,24.056,22.774
1718708400,183773,31.79,62.537
1718690400,183773,23.954,22.785
1719072000,183773,37.201,35.524
1719032400,183773,47.043,45.401
1717999200,183773,31.891,30.183
1717995600,183773,18.253,17.44
1718024400,183773,4.973,4.65
1718020800,183773,19.22,18.644
1717876800,183773,15.49,14.235
1717880400,183773,6.473,5.958
1717851600,183773,14.198,14.027
1717833600,183773,14.518,13.482
1717945200,183773,2.038,1.652
1717963200,183773,13.314,13.035
1717948800,183773,1.665,1.268
1718427600,183773,12.178,11.283
1718474400,183773,2.498,1.932
1718492400,183773,1.963,1.384
1718067600,183773,5.8,5.119
1717686000,183773,3.931,3.561
1717646400,183773,42.351,40.239
1717668000,183773,14.934,14.258
1718942400,183773,44.876,42.943
1718974800,183773,44.953,42.91
1718359200,183773,37.409,36.476
1718395200,183773,20.463,19.898
1718398800,183773,21.124,20.551
1718348400,183773,21.782,21.225
1718334000,183773,11.279,10.709
1718200800,183773,7.119,6.627
1718172000,183773,27.613,26.873
1718226000,183773,29.576,27.906
1718776800,183773,42.049,38.588
1718794800,183773,34.953,65.451
1718755200,183773,29.425,27.736
1718816400,183773,40.955,39.264
1718805600,183773,35.356,34.18
1719136800,183773,24.372,23.822
1718636400,183773,35.565,33.764
1718607600,183773,27.008,25.577
1718658000,183773,27.761,55.235
1718863200,183773,38.469,65.706
1718845200,183773,31.301,30.252
1718899200,183773,36.766,35.548
1719100800,183773,25.778,24.366
1719176400,183773,37.231,35.835
1718539200,183773,7.862,7.195
1718553600,183773,9.912,9.109
1718535600,183773,8.168,7.64
1718550000,183773,7.032,6.547
1718564400,183773,28.505,26.912
1718262000,183773,36.109,31.649
1719122400,183773,30.326,29.127
1717718400,183773,7.57,7.178
1717761600,183773,1.161,0.843
1717743600,183773,9.992,9.552
1717790400,183773,2.069,1.568
1717779600,183773,1.8,1.372
1718719200,183773,32.401,30.64
1718748000,183773,27.127,25.615
1718740800,183773,18.48,17.466
1718704800,183773,26.357,25.306
1718726400,183773,26.06,24.449
1718730000,183773,21.328,20.1
1718683200,183773,24.817,23.608
1719025200,183773,38.676,36.965
1719018000,183773,50.455,46.855
1719093600,183773,27.346,52.13
1719068400,183773,38.517,36.632
1718060400,183773,2.838,2.25
1718028000,183773,4.524,4.114
1717858800,183773,25.831,26.243
1717866000,183773,24.41,23.082
1717830000,183773,20.013,19.531
1717891200,183773,3.931,3.596
1717902000,183773,8.535,7.956
1717974000,183773,7.806,6.981
1717930800,183773,15.23,14.619
1717898400,183773,5.392,4.936
1717952400,183773,3.491,3.115
1718442000,183773,6.605,6.022
1718456400,183773,8.978,8.594
1718449200,183773,4.649,4.205
1718416800,183773,32.251,30.488
1718460000,183773,2.28,1.911
1719190800,183773,4.614,3.881
1718082000,183773,38.827,34.492
