time_stamp,sensor_index,pm2.5_cf_1_a,pm2.5_cf_1_b
1719172800,130719,19.864,16.245
1719136800,130719,23.154,21.372
1719118800,130719,26.894,24.654
1718391600,130719,18.933,18.252
1718398800,130719,14.113,12.158
1718395200,130719,16.81,15.519
1718337600,130719,3.196,2.739
1718334000,130719,3.145,2.652
1717747200,130719,0.0,0.0
1717732800,130719,0.0,0.0
1717765200,130719,0.0,0.0
1717725600,130719,0.0,0.002
1717801200,130719,0.0,0.0
1718244000,130719,1.252,0.738
1718247600,130719,2.33,1.766
1718240400,130719,0.261,0.122
1719147600,130719,22.218,19.938
1718078400,130719,0.572,0.026
1718100000,130719,4.472,2.617
1718136000,130719,2.564,2.132
1718146800,130719,1.677,1.395
1718139600,130719,3.655,3.292
1718067600,130719,0.007,0.0
1718690400,130719,23.014,20.719
1718632800,130719,27.637,25.147
1717984800,130719,0.076,0.024
1718802000,130719,30.105,27.328
1718211600,130719,2.542,2.002
1718222400,130719,0.419,0.254
1718229600,130719,0.157,0.105
1717894800,130719,0.434,0.332
1717916400,130719,3.008,2.191
1718478000,130719,0.0,0.0
1719068400,130719,35.325,32.63
1719075600,130719,31.309,28.543
1717833600,130719,3.863,2.902
1717822800,130719,0.403,0.05
1717884000,130719,0.002,0.001
1717844400,130719,4.778,3.554
1717855200,130719,0.794,0.378
1717819200,130719,0.238,0.208
1717693200,130719,0.068,0.02
1717660800,130719,13.717,12.037
1717707600,130719,0.0,0.0
1717653600,130719,11.873,10.44
1717714800,130719,0.0,0.0
1718506800,130719,0.209,0.097
1718496000,130719,0.0,0.001
1718510400,130719,1.033,0.349
1718514000,130719,1.974,1.04
1719183600,130719,5.387,4.471
1718946000,130719,37.971,34.812
1718974800,130719,34.971,32.386
1718967600,130719,39.295,35.209
1718942400,130719,38.099,34.105
1719140400,130719,21.671,19.834
1719158400,130719,12.207,7.846
1718380800,130719,9.169,8.294
1718352000,130719,8.311,7.473
1718323200,130719,1.22,0.813
1718359200,130719,17.16,15.239
1717797600,130719,0.0,0.002
1717729200,130719,0.0,0.0
1717740000,130719,0.005,0.002
1718294400,130719,2.168,1.85
1718103600,130719,5.773,3.899
1718074800,130719,0.156,0.003
1718085600,130719,4.152,2.518
1718114400,130719,5.362,4.349
1718715600,130719,23.694,21.651
1718668800,130719,17.613,15.123
1718694000,130719,22.995,20.73
1718712000,130719,21.696,19.79
1718701200,130719,22.843,20.601
1718582400,130719,18.023,15.78
1718611200,130719,28.614,25.983
1718640000,130719,29.709,28.108
1718618400,130719,30.72,27.925
1718658000,130719,23.372,21.904
1719154800,130719,13.603,9.749
1718863200,130719,25.706,22.876
1718884800,130719,24.456,22.382
1718874000,130719,25.901,23.496
1718906400,130719,39.081,36.776
1718056800,130719,0.002,0.005
1718006400,130719,2.463,1.481
1717999200,130719,1.796,0.871
1718017200,130719,1.619,0.722
1718820000,130719,38.341,35.422
1718755200,130719,23.148,21.462
1718150400,130719,0.988,0.57
1718226000,130719,0.208,0.097
1718154000,130719,1.416,0.645
1718208000,130719,1.282,1.107
1718193600,130719,4.313,3.304
1719194400,130719,0.004,0.0
1717959600,130719,0.0,0.0
1717912800,130719,2.613,1.415
1717963200,130719,0.001,0.0
1717966800,130719,0.002,0.0
1717945200,130719,0.0,0.0
1718452800,130719,0.05,0.009
1718449200,130719,0.4,0.154
1718463600,130719,0.0,0.0
1718413200,130719,3.026,2.714
1718474400,130719,0.0,0.0
1719032400,130719,41.038,36.721
1719064800,130719,38.666,35.88
1719061200,130719,41.823,38.117
1719043200,130719,44.252,39.707
1719093600,130719,25.706,23.165
1717876800,130719,0.379,0.114
1717880400,130719,0.464,0.194
1717812000,130719,0.206,0.148
1717840800,130719,5.391,3.936
1717704000,130719,0.0,0.0
1717696800,130719,0.018,0.017
1717711200,130719,0.0,0.0
1717678800,130719,1.882,1.365
1718578800,130719,16.332,13.931
1718931600,130719,34.697,31.844
1718953200,130719,36.296,32.855
1718956800,130719,38.184,34.52
1719144000,130719,21.177,19.266
1719111600,130719,27.794,25.697
1719104400,130719,24.921,22.599
1718388000,130719,16.214,14.862
1718373600,130719,6.574,6.011
1718344800,130719,3.064,2.527
1718402400,130719,8.914,8.302
1717783200,130719,0.0,0.0
1717768800,130719,0.0,0.0
1717718400,130719,0.0,0.0
1718301600,130719,1.161,1.205
1718272800,130719,5.623,3.949
1718254800,130719,5.232,4.138
1718121600,130719,2.427,1.958
1718730000,130719,19.55,18.186
1718697600,130719,22.487,20.479
1718596800,130719,21.048,18.941
1718629200,130719,28.026,25.693
1718665200,130719,19.08,17.291
1718924400,130719,33.328,30.763
1717992000,130719,1.601,0.995
1717977600,130719,0.007,0.014
1717981200,130719,0.021,0.0
1718827200,130719,32.398,30.459
1718823600,130719,36.505,34.255
1718769600,130719,31.899,28.593
1718758800,130719,23.824,21.295
1718175600,130719,3.941,2.442
1718218800,130719,0.457,0.277
1718182800,130719,4.688,2.973
1718492400,130719,0.0,0.0
1718409600,130719,3.51,3.023
1719025200,130719,36.142,32.333
1717837200,130719,5.133,3.692
1717862400,130719,0.363,0.19
1719115200,130719,28.28,25.992
1717664400,130719,14.054,11.598
1717668000,130719,15.114,13.287
1717642800,130719,13.703,11.577
1717650000,130719,13.889,11.829
1717657200,130719,13.606,12.119
1718521200,130719,0.978,0.234
1718568000,130719,15.559,12.184
