time_stamp,sensor_index,pm2.5_cf_1_a,pm2.5_cf_1_b
1718906400,3118,22.011,38.483
1718910000,3118,22.352,39.153
1718863200,3118,20.911,38.356
1718953200,3118,26.697,48.502
1719115200,3118,20.312,36.147
1719154800,3118,13.886,24.328
1719172800,3118,16.369,28.348
1718215200,3118,3.101,5.611
1718222400,3118,2.119,4.339
1718208000,3118,2.813,5.468
1718413200,3118,6.166,9.925
1718420400,3118,7.512,12.628
1718456400,3118,2.25,4.177
1718434800,3118,6.383,10.665
1718460000,3118,1.703,3.323
1718492400,3118,1.143,2.099
1718445600,3118,4.658,8.022
1718503200,3118,9.171,15.098
1718546400,3118,5.372,9.518
1718715600,3118,19.02,35.303
1718686800,3118,15.582,28.201
1718726400,3118,18.307,33.296
1718668800,3118,14.511,25.579
1718704800,3118,18.916,35.21
1718679600,3118,14.379,25.6
1717765200,3118,0.12,0.384
1717772400,3118,0.174,0.603
1717801200,3118,0.754,1.262
1718348400,3118,7.881,13.542
1718373600,3118,9.045,15.497
1717704000,3118,0.45,0.311
1717650000,3118,13.066,24.1
1718096400,3118,4.947,10.468
1718128800,3118,3.821,7.476
1718071200,3118,2.324,4.335
1718136000,3118,3.731,6.425
1718773200,3118,22.034,41.208
1718805600,3118,24.936,46.219
1718758800,3118,17.444,31.774
1718820000,3118,28.408,51.228
1718809200,3118,29.498,54.515
1718794800,3118,23.513,44.759
1718823600,3118,29.89,52.286
1717830000,3118,7.963,12.904
1717880400,3118,2.611,4.444
1717844400,3118,6.109,10.357
1718665200,3118,13.918,23.846
1718625600,3118,22.94,41.949
1718607600,3118,22.272,39.788
1718312400,3118,4.178,6.112
1718251200,3118,5.738,10.008
1718247600,3118,5.237,9.057
1718298000,3118,5.336,9.229
1717916400,3118,6.84,11.047
1717945200,3118,1.282,2.426
1717905600,3118,3.922,6.333
1717923600,3118,8.459,13.659
1718841600,3118,25.965,46.791
1718964000,3118,25.452,46.674
1718946000,3118,26.363,47.318
1718971200,3118,27.337,48.522
1718942400,3118,25.684,46.276
1719007200,3118,22.156,37.099
1719003600,3118,20.589,33.803
1719100800,3118,17.736,30.687
1719136800,3118,17.399,30.961
1719014400,3118,23.446,39.975
1719028800,3118,26.364,47.185
1719036000,3118,27.492,50.084
1719061200,3118,32.399,57.948
1719090000,3118,20.015,31.421
1719151200,3118,16.348,29.244
1719140400,3118,16.377,28.761
1719194400,3118,3.26,5.963
1719198000,3118,4.069,7.139
1718218800,3118,3.159,5.553
1718150400,3118,3.436,6.22
1718186400,3118,6.094,11.114
1718474400,3118,1.47,2.923
1718452800,3118,2.84,5.146
1718409600,3118,6.928,10.974
1718427600,3118,5.662,9.885
1718517600,3118,2.982,5.415
1718506800,3118,5.256,8.98
1718532000,3118,4.014,7.116
1718553600,3118,8.908,14.776
1718496000,3118,1.135,2.202
1718697600,3118,18.228,33.675
1718737200,3118,13.855,23.942
1717718400,3118,2.79,5.078
1717747200,3118,0.546,0.958
1717768800,3118,0.622,1.359
1717754400,3118,0.623,1.01
1718334000,3118,7.674,12.878
1718398800,3118,16.017,23.54
1718330400,3118,7.352,12.074
1717707600,3118,0.912,1.15
1717689600,3118,2.877,5.389
1717653600,3118,12.664,23.863
1718074800,3118,3.274,6.005
1718042400,3118,0.546,0.96
1717999200,3118,3.963,6.115
1717992000,3118,3.279,5.056
1718834400,3118,27.898,49.088
1718798400,3118,21.667,40.251
1718769600,3118,21.765,40.33
1718816400,3118,31.457,55.462
1718787600,3118,23.932,45.453
1717826400,3118,7.234,11.818
1717858800,3118,1.964,3.457
1718647200,3118,21.732,37.719
1718661600,3118,15.925,27.319
1718632800,3118,23.3,42.013
1718596800,3118,15.594,26.755
1718622000,3118,21.479,39.446
1718283600,3118,7.843,13.959
1718294400,3118,5.803,10.111
1718319600,3118,3.971,5.978
1718258400,3118,6.371,11.107
1717891200,3118,3.615,5.923
1717902000,3118,3.61,5.969
1717959600,3118,0.81,1.609
1717966800,3118,1.836,2.542
1718877600,3118,19.974,37.683
1718892000,3118,16.819,30.239
1718938800,3118,25.366,45.556
1718989200,3118,21.355,37.216
1718928000,3118,23.541,41.157
1719122400,3118,19.404,34.328
1719111600,3118,19.072,33.719
1719118800,3118,19.383,34.876
1719057600,3118,33.159,60.145
1719046800,3118,27.83,51.178
1719082800,3118,21.532,36.098
1719190800,3118,2.961,5.258
1718161200,3118,8.742,15.464
1718175600,3118,6.147,11.415
1718539200,3118,4.753,8.599
1718524800,3118,3.76,6.667
1718521200,3118,3.606,6.281
1718683200,3118,14.7,26.373
1718694000,3118,16.908,30.992
1718733600,3118,13.571,23.364
1718355600,3118,8.043,13.95
1718326800,3118,5.713,9.167
1718362800,3118,7.982,13.803
1717700400,3118,0.834,1.753
1717678800,3118,5.977,9.94
1717696800,3118,1.938,3.58
1717714800,3118,1.61,3.112
1718082000,3118,2.825,5.551
1718125200,3118,5.335,9.641
1718085600,3118,3.171,6.473
1718139600,3118,3.377,5.536
1718089200,3118,3.5,7.348
1718013600,3118,4.207,6.761
1717981200,3118,6.159,10.48
1718017200,3118,3.764,5.822
1718020800,3118,3.197,4.899
1718038800,3118,0.785,1.422
1718035200,3118,1.499,2.354
1718002800,3118,4.166,6.585
1718053200,3118,1.345,2.258
1718755200,3118,16.52,29.383
1718830800,3118,24.718,43.13
1717808400,3118,1.716,3.043
1717869600,3118,2.714,4.518
1717840800,3118,6.34,10.319
1717848000,3118,4.046,6.726
1717822800,3118,5.367,8.737
1717873200,3118,3.262,5.577
1718650800,3118,21.648,37.044
1718658000,3118,17.259,27.556
1718586000,3118,15.192,25.39
1718265600,3118,6.631,11.483
1718240400,3118,3.2,5.672
1718244000,3118,4.168,7.394
1718236800,3118,2.691,4.791
1717948800,3118,1.566,2.751
1717963200,3118,0.988,1.165
1717909200,3118,4.536,7.379
1717898400,3118,3.699,6.163
1719169200,3118,15.634,27.765
1718845200,3118,24.77,45.302
1718920800,3118,25.117,43.314
1718859600,3118,21.21,38.799
1719000000,3118,20.675,33.713
1718967600,3118,26.108,47.538
1718960400,3118,25.542,47.053
1718935200,3118,24.8,44.122
1718978400,3118,24.384,42.434
1719043200,3118,26.959,49.05
1719079200,3118,22.264,37.6
1719075600,3118,26.803,46.409
1719162000,3118,11.895,20.862
1718193600,3118,6.62,11.34
1718164800,3118,9.288,15.873
1718154000,3118,4.479,8.24
1718438400,3118,5.859,9.459
1718470800,3118,1.609,3.149
1718431200,3118,6.454,11.057
1718514000,3118,2.932,5.288
1718510400,3118,3.577,6.106
1718528400,3118,4.0,7.489
1718560800,3118,12.69,20.639
1718557200,3118,11.226,18.345
1718719200,3118,19.084,35.773
1718744400,3118,15.612,26.572
1718748000,3118,16.422,29.192
1718701200,3118,19.659,36.265
1717790400,3118,0.82,1.413
1717783200,3118,3.328,5.963
1717797600,3118,1.018,1.925
1718377200,3118,10.966,18.416
1718406000,3118,11.436,17.343
1718359200,3118,8.002,13.457
1717671600,3118,9.47,18.72
1717675200,3118,7.978,15.658
1717682400,3118,5.309,9.505
1717693200,3118,2.39,4.389
1718132400,3118,3.285,6.206
1718143200,3118,3.699,6.663
1718107200,3118,5.293,10.956
1718067600,3118,2.476,4.296
1718100000,3118,4.979,10.704
1718110800,3118,6.873,13.558
1718060400,3118,1.629,2.963
1718028000,3118,2.936,4.26
1718056800,3118,1.784,2.974
1718827200,3118,26.156,45.501
1717837200,3118,7.213,11.758
1717876800,3118,3.595,5.844
1718604000,3118,21.933,38.296
1718618400,3118,22.148,40.547
1718280000,3118,6.892,11.886
1717894800,3118,4.543,7.779
1717952400,3118,1.651,2.732
1717956000,3118,0.932,1.758
1717941600,3118,2.199,3.951
1717920000,3118,7.775,12.305
1719108000,3118,18.067,31.36
1719133200,3118,18.898,33.617
1718852400,3118,23.289,43.478
1718899200,3118,20.438,36.766
1718902800,3118,22.081,39.223
1718917200,3118,23.83,40.242
1718913600,3118,22.375,38.495
1718888400,3118,16.633,29.791
1718870400,3118,22.289,40.713
1718884800,3118,18.309,33.299
1718924400,3118,25.429,43.722
1718992800,3118,20.307,35.151
1718985600,3118,21.631,37.662
1718956800,3118,26.129,47.93
1719039600,3118,26.898,49.291
1719025200,3118,24.689,44.974
1719054000,3118,28.517,52.748
1719158400,3118,12.671,22.178
1719201600,3118,4.277,7.585
1718172000,3118,6.371,11.463
1718200800,3118,4.274,7.501
1718204400,3118,3.023,5.597
1718190000,3118,6.406,11.505
1718197200,3118,5.121,9.179
1718182800,3118,6.416,11.965
1718463600,3118,2.175,3.989
1718416800,3118,7.942,12.831
1718568000,3118,12.631,18.036
1718571600,3118,12.604,18.069
1718535600,3118,4.405,7.595
1718575200,3118,12.982,20.6
1718550000,3118,6.965,12.059
1718722800,3118,18.943,34.565
1718740800,3118,14.01,24.479
1718672400,3118,14.015,25.033
1717732800,3118,0.382,0.88
1717729200,3118,0.622,1.316
1717758000,3118,0.639,1.007
1717725600,3118,1.008,1.965
1717786800,3118,1.193,2.303
1717776000,3118,0.656,1.041
1718402400,3118,13.901,21.138
1718337600,3118,7.383,12.107
1718380800,3118,11.823,19.058
1718391600,3118,18.58,28.888
1717646400,3118,13.141,24.074
1717657200,3118,10.952,20.712
1717711200,3118,1.527,2.82
1717660800,3118,9.439,18.322
1717686000,3118,3.964,7.741
1718114400,3118,5.535,10.964
1718118000,3118,4.713,8.677
1718006400,3118,4.437,9.884
1717984800,3118,3.796,5.95
1718010000,3118,4.45,7.163
1717988400,3118,3.882,6.034
1718031600,3118,2.843,4.349
1718762400,3118,20.729,37.707
1717804800,3118,0.624,1.202
1718636400,3118,24.941,45.287
1718611200,3118,23.216,41.772
1718600400,3118,17.093,29.807
1718582400,3118,14.868,24.242
1718269200,3118,6.792,11.877
1718287200,3118,5.887,9.971
1718305200,3118,3.788,6.163
1718272800,3118,6.7,11.831
1718290800,3118,6.605,11.462
1717970400,3118,3.16,5.0
1717930800,3118,6.649,11.114
1719126000,3118,19.316,34.233
1718848800,3118,24.868,45.69
1718874000,3118,20.483,38.434
1718895600,3118,18.854,33.451
1718982000,3118,20.081,35.112
