time_stamp,sensor_index,pm2.5_cf_1_a,pm2.5_cf_1_b
1719169200,120311,17.59,15.21
1717714800,120311,0.003,0.0
1717678800,120311,0.942,0.269
1717783200,120311,0.0,0.0
1717768800,120311,0.0,0.0
1717786800,120311,0.003,0.0
1717732800,120311,0.01,0.0
1717718400,120311,0.0,0.0
1719122400,120311,26.147,22.142
1718575200,120311,18.238,17.205
1718499600,120311,4.082,2.708
1718524800,120311,1.72,0.057
1718578800,120311,17.746,16.221
1719165600,120311,16.147,13.446
1718726400,120311,22.547,20.644
1718715600,120311,22.975,21.306
1718748000,120311,19.353,18.417
1718082000,120311,2.787,0.262
1718139600,120311,3.117,2.326
1718067600,120311,2.795,1.222
1718298000,120311,2.49,2.191
1718244000,120311,2.246,0.87
1718294400,120311,3.675,3.345
1718305200,120311,1.056,0.851
1718269200,120311,5.809,2.437
1718438400,120311,0.884,0.028
1718492400,120311,0.0,0.0
1718838000,120311,29.71,27.616
1718834400,120311,32.269,29.63
1718218800,120311,0.368,0.368
1718226000,120311,0.647,0.327
1718197200,120311,2.54,1.046
1718190000,120311,6.071,2.667
1718229600,120311,0.74,0.19
1718172000,120311,7.573,3.288
1717981200,120311,1.377,0.843
1718010000,120311,1.386,0.014
1718020800,120311,0.72,0.009
1718002800,120311,1.263,0.05
1718629200,120311,27.232,24.209
1718636400,120311,32.888,29.573
1718658000,120311,27.794,25.407
1719072000,120311,32.13,29.62
1718323200,120311,1.893,1.337
1718384400,120311,17.05,15.348
1717930800,120311,0.148,0.0
1717938000,120311,0.0,0.0
1718917200,120311,30.883,28.769
1718841600,120311,26.983,24.744
1718856000,120311,23.96,19.932
1718874000,120311,24.651,18.473
1719007200,120311,25.517,23.685
1717887600,120311,1.47,0.972
1717815600,120311,3.5,1.784
1719198000,120311,0.003,0.0
1719136800,120311,21.191,17.699
1719144000,120311,20.895,16.49
1719111600,120311,25.402,22.724
1719176400,120311,16.122,12.9
1719133200,120311,22.82,18.979
1717660800,120311,7.648,5.024
1717736400,120311,0.002,0.0
1717758000,120311,0.0,0.0
1717772400,120311,0.0,0.0
1717794000,120311,0.002,0.0
1717761600,120311,0.0,0.0
1719147600,120311,22.131,17.73
1718071200,120311,1.234,0.083
1718078400,120311,2.748,0.226
1718074800,120311,2.345,0.192
1718488800,120311,0.0,0.0
1718456400,120311,0.004,0.0
1718485200,120311,0.0,0.0
1718481600,120311,0.0,0.0
1718478000,120311,0.005,0.0
1718812800,120311,30.138,28.288
1718802000,120311,31.188,27.378
1718762400,120311,24.096,21.556
1718233200,120311,0.98,0.184
1718038800,120311,0.006,0.0
1717999200,120311,2.011,0.17
1718017200,120311,0.421,0.002
1718589600,120311,20.873,17.284
1718632800,120311,30.154,27.847
1718586000,120311,22.267,19.873
1718661600,120311,26.16,23.99
1719090000,120311,24.212,22.308
1719018000,120311,25.282,23.123
1719025200,120311,28.852,24.41
1719086400,120311,22.045,20.415
1719068400,120311,35.445,32.692
1719032400,120311,36.359,28.535
1719028800,120311,32.22,25.909
1718330400,120311,3.288,2.258
1718370000,120311,8.755,6.546
1718344800,120311,4.015,2.567
1717945200,120311,0.001,0.0
1717956000,120311,0.0,0.0
1717891200,120311,0.087,0.016
1717948800,120311,0.001,0.0
1717927200,120311,1.274,0.27
1718877600,120311,25.281,18.851
1718888400,120311,24.715,22.386
1718924400,120311,31.566,29.826
1718895600,120311,28.0,25.414
1718964000,120311,38.274,28.061
1718978400,120311,27.209,25.187
1717812000,120311,0.127,0.01
1717851600,120311,6.258,3.67
1717862400,120311,1.154,0.277
1717826400,120311,3.92,1.335
1719158400,120311,15.055,12.082
1719162000,120311,14.621,11.331
1719172800,120311,15.715,14.077
1719194400,120311,0.0,0.0
1717664400,120311,9.094,5.798
1717646400,120311,8.387,5.857
1717686000,120311,0.026,0.0
1717682400,120311,0.113,0.015
1717696800,120311,0.0,0.0
1717779600,120311,0.0,0.0
1717776000,120311,0.0,0.0
1717729200,120311,0.017,0.0
1718521200,120311,2.69,0.433
1718503200,120311,22.303,15.674
1718568000,120311,16.985,14.51
1718679600,120311,26.765,23.924
1718686800,120311,24.66,20.761
1718092800,120311,1.998,0.088
1718064000,120311,0.446,0.163
1718118000,120311,4.979,3.238
1718128800,120311,3.541,2.696
1718280000,120311,5.772,3.611
1718272800,120311,6.255,2.612
1718308800,120311,0.646,0.703
1718265600,120311,5.576,2.303
1718254800,120311,6.381,3.242
1718431200,120311,1.27,0.126
1718427600,120311,0.637,0.034
1718776800,120311,27.201,22.034
1718755200,120311,21.187,19.778
1718769600,120311,24.964,21.201
1718175600,120311,7.171,3.038
1718200800,120311,1.78,0.908
1718161200,120311,13.933,6.112
1718211600,120311,0.385,0.207
1718060400,120311,0.0,0.0
1717992000,120311,1.176,0.219
1717995600,120311,1.584,0.111
1717977600,120311,0.0,0.0
1718053200,120311,0.026,0.0
1718643600,120311,34.84,31.826
1718593200,120311,20.451,16.191
1718650800,120311,32.099,29.761
1719014400,120311,24.288,22.931
1719043200,120311,41.993,30.538
1719064800,120311,38.398,35.038
1719046800,120311,41.569,30.686
1718337600,120311,3.617,2.208
1717916400,120311,3.227,1.671
1717963200,120311,0.0,0.0
1717941600,120311,0.0,0.0
1718863200,120311,23.545,18.486
1718899200,120311,27.623,25.787
1718848800,120311,26.235,23.244
1718913600,120311,30.377,27.731
1718935200,120311,34.471,31.434
1718960400,120311,40.213,29.712
1718928000,120311,32.082,29.838
1717833600,120311,5.062,2.032
1717884000,120311,0.183,0.045
1717844400,120311,7.029,3.179
1719154800,120311,14.083,11.42
1719140400,120311,19.91,16.641
1719118800,120311,25.925,21.867
1717707600,120311,0.648,0.551
1717704000,120311,0.103,0.052
1717642800,120311,7.839,5.646
1717722000,120311,0.0,0.0
1717790400,120311,0.002,0.0
1717750800,120311,0.0,0.0
1718560800,120311,7.17,6.183
1718542800,120311,2.223,0.981
1718514000,120311,2.359,0.444
1718535600,120311,1.929,0.174
1718672400,120311,25.156,22.875
1718690400,120311,23.183,19.211
1718683200,120311,26.33,22.579
1718704800,120311,19.985,15.215
1718740800,120311,18.923,17.233
1718676000,120311,27.341,24.654
1718694000,120311,22.08,17.848
1718143200,120311,3.147,2.041
1718089200,120311,2.197,0.116
1718236800,120311,0.828,0.338
1718247600,120311,3.7,1.688
1718283600,120311,4.377,2.743
1718316000,120311,1.069,0.855
1718445600,120311,0.313,0.0
1718452800,120311,0.045,0.0
