time_stamp,sensor_index,pm2.5_cf_1_a,pm2.5_cf_1_b
1717898400,183761,5.902,5.425
1717966800,183761,3.434,3.051
1717963200,183761,2.177,1.784
1717765200,183761,0.273,0.303
1717732800,183761,1.538,1.489
1717790400,183761,1.75,1.546
1717754400,183761,1.905,1.813
1717858800,183761,3.763,3.519
1718096400,183761,11.374,10.366
1718110800,183761,11.688,11.687
1718064000,183761,2.739,2.505
1718078400,183761,5.856,5.672
1718128800,183761,8.619,8.476
1718125200,183761,7.843,7.261
1718564400,183761,19.236,17.87
1718506800,183761,7.502,6.958
1718528400,183761,9.33,8.985
1718575200,183761,20.109,18.703
1718204400,183761,6.17,5.566
1718222400,183761,4.954,4.694
1718161200,183761,8.836,8.377
1718179200,183761,14.332,13.806
1718197200,183761,9.752,9.089
1718416800,183761,12.208,11.442
1717660800,183761,15.953,16.726
1717700400,183761,1.794,1.702
1718600400,183761,25.963,25.231
1718596800,183761,26.684,26.035
1718589600,183761,26.68,25.998
1718654400,183761,31.683,30.452
1718647200,183761,29.89,28.762
1718607600,183761,26.539,25.787
1717988400,183761,5.938,5.375
1718031600,183761,4.938,4.604
1718024400,183761,5.346,4.776
1718816400,183761,43.954,42.9
1718809200,183761,39.139,38.805
1718762400,183761,27.998,27.727
1718805600,183761,34.54,34.41
1718758800,183761,24.941,24.726
1718823600,183761,43.118,42.466
1718348400,183761,11.816,11.354
1718341200,183761,13.393,12.421
1718398800,183761,18.059,16.522
1718355600,183761,16.677,16.602
1718251200,183761,8.143,7.61
1718272800,183761,12.612,12.05
1718244000,183761,6.648,6.455
1718740800,183761,18.798,18.26
1718722800,183761,26.62,26.03
1718906400,183761,41.587,40.685
1717916400,183761,7.989,7.203
1717941600,183761,1.637,1.58
1717959600,183761,1.443,1.28
1717927200,183761,9.017,8.663
1717743600,183761,1.058,1.222
1717772400,183761,1.005,0.872
1717815600,183761,10.34,9.814
1717866000,183761,4.021,3.516
1717819200,183761,9.302,8.907
1717884000,183761,3.04,2.72
1717837200,183761,10.47,10.207
1718132400,183761,7.047,6.84
1718103600,183761,11.376,10.683
1718553600,183761,9.968,9.081
1718578800,183761,20.25,19.32
1718499600,183761,5.738,5.273
1718517600,183761,8.755,8.306
1718521200,183761,10.704,10.267
1718168400,183761,10.848,10.244
1718186400,183761,11.936,11.608
1718157600,183761,8.657,8.056
1718211600,183761,5.256,4.876
1718229600,183761,4.566,4.166
1718208000,183761,5.585,5.171
1718478000,183761,1.675,1.45
1718445600,183761,5.443,5.236
1718409600,183761,7.786,6.957
1717682400,183761,4.059,3.884
1717689600,183761,3.6,3.428
1717664400,183761,16.754,17.292
1717704000,183761,1.736,1.504
1717711200,183761,1.212,1.145
1718665200,183761,21.675,20.609
1718650800,183761,31.864,31.353
