time_stamp,sensor_index,pm2.5_cf_1_a,pm2.5_cf_1_b
1719122400,103282,25.173,23.834
1719169200,103282,17.904,17.736
1719115200,103282,24.568,23.205
1719118800,103282,26.664,24.785
1719180000,103282,16.468,14.984
1719129600,103282,24.909,23.457
1719140400,103282,21.318,20.352
1718269200,103282,9.751,9.381
1718301600,103282,4.021,4.523
1718265600,103282,9.052,8.852
1717700400,103282,0.337,0.67
1718420400,103282,12.171,11.581
1718834400,103282,32.888,30.614
1718802000,103282,32.014,30.011
1718758800,103282,19.663,18.416
1718812800,103282,33.95,31.575
1718125200,103282,4.155,4.509
1718114400,103282,5.712,5.896
1718067600,103282,2.393,2.53
1718100000,103282,6.087,6.162
1718092800,103282,5.895,6.099
1718118000,103282,3.234,4.059
1718103600,103282,5.356,5.47
1718085600,103282,4.786,4.99
1718892000,103282,21.223,20.424
1718881200,103282,31.3,30.272
1718884800,103282,27.212,26.27
1718874000,103282,32.133,30.453
1718344800,103282,11.647,11.134
1718398800,103282,12.329,12.569
1718330400,103282,10.13,9.916
1718355600,103282,15.534,14.976
1718348400,103282,13.361,12.975
1718380800,103282,11.912,12.009
1718395200,103282,13.687,14.0
1718956800,103282,31.904,29.396
1718960400,103282,32.646,30.668
1718974800,103282,26.338,25.026
1718949600,103282,31.137,29.685
1718964000,103282,33.555,31.223
1719064800,103282,27.884,26.338
1719054000,103282,40.245,36.813
1719028800,103282,27.788,26.398
1719039600,103282,34.374,32.133
1719043200,103282,36.778,34.257
1717776000,103282,0.614,1.286
1717768800,103282,0.0,0.078
1717995600,103282,3.033,2.897
1717984800,103282,3.038,2.83
1718049600,103282,1.861,1.925
1718056800,103282,19.69,15.362
1718053200,103282,1.999,2.037
1718035200,103282,1.111,1.224
1717988400,103282,3.298,3.147
1717894800,103282,13.117,12.346
1717909200,103282,5.798,5.743
1717927200,103282,7.611,7.271
1717898400,103282,10.918,10.552
1719165600,103282,16.827,16.689
1718737200,103282,16.355,15.547
1718686800,103282,20.55,19.447
1718186400,103282,6.536,6.679
1718496000,103282,1.966,2.001
1718535600,103282,6.85,6.796
1718503200,103282,2.582,2.553
1718550000,103282,5.399,5.24
1718546400,103282,5.263,5.181
1718625600,103282,26.656,24.963
1718593200,103282,23.419,21.748
1719198000,103282,2.392,2.481
1718258400,103282,7.691,7.586
1718247600,103282,4.748,4.707
1717693200,103282,0.118,0.877
1717707600,103282,0.408,0.559
1718413200,103282,10.003,9.822
1718470800,103282,0.033,0.448
1718456400,103282,1.775,2.109
1718452800,103282,2.971,3.136
1718816400,103282,35.623,32.884
1718766000,103282,25.299,23.438
1718827200,103282,34.587,32.131
1718784000,103282,31.375,29.151
1718107200,103282,4.787,5.776
1718074800,103282,3.147,3.268
1718877600,103282,32.888,31.866
1718895600,103282,20.477,19.995
1718899200,103282,22.48,21.425
1718856000,103282,28.951,26.992
1718888400,103282,25.704,25.043
1718920800,103282,31.293,28.7
1718852400,103282,27.849,26.14
1718352000,103282,15.035,14.364
1718377200,103282,12.259,12.342
1718373600,103282,14.378,13.998
1718989200,103282,22.395,21.26
1719000000,103282,23.809,23.158
1718928000,103282,38.88,36.613
1718996400,103282,23.176,22.492
1719007200,103282,23.633,22.903
1719003600,103282,24.327,23.273
1719079200,103282,21.558,21.099
1719082800,103282,21.457,21.035
1717736400,103282,1.104,1.386
1717794000,103282,0.873,1.037
1717754400,103282,0.827,1.23
1717992000,103282,3.096,2.955
1718046000,103282,1.589,1.647
1718024400,103282,2.765,2.818
1717952400,103282,0.686,1.035
1717891200,103282,14.28,14.193
1717941600,103282,1.288,1.379
1718683200,103282,19.998,18.683
1718233200,103282,10.091,9.678
1718150400,103282,4.617,4.428
1718215200,103282,3.864,4.32
1718226000,103282,4.351,4.326
1718164800,103282,4.844,4.827
1718157600,103282,4.754,4.803
1718211600,103282,3.55,3.887
1717866000,103282,5.804,5.704
1717840800,103282,4.092,4.133
1717880400,103282,5.095,5.05
1717851600,103282,6.421,6.333
1717830000,103282,3.602,3.63
1718564400,103282,16.184,14.789
1718528400,103282,8.324,7.86
1718539200,103282,5.91,5.838
1718532000,103282,7.371,7.361
1718568000,103282,19.332,18.483
1718499600,103282,2.071,1.98
1718600400,103282,23.66,22.078
1718640000,103282,27.029,25.149
1718629200,103282,22.747,21.882
1718618400,103282,31.43,28.746
1719190800,103282,1.317,1.373
1719201600,103282,2.926,2.896
1719126000,103282,24.841,23.261
1719136800,103282,23.65,22.273
1718287200,103282,4.822,4.83
1718308800,103282,9.194,9.597
1718290800,103282,3.929,3.952
1718305200,103282,4.067,4.816
1718251200,103282,5.232,5.103
1718316000,103282,5.585,6.248
1717682400,103282,1.771,2.008
1717675200,103282,7.721,7.841
1717657200,103282,12.182,11.819
1718449200,103282,4.371,4.248
1718445600,103282,5.495,5.224
1718809200,103282,34.442,31.851
1718820000,103282,33.413,31.594
1718773200,103282,28.471,26.456
1718136000,103282,6.787,6.671
1718143200,103282,12.107,11.966
1718139600,103282,23.148,21.712
1718082000,103282,4.195,4.236
1718132400,103282,4.915,5.018
1718863200,103282,30.846,28.608
1718359200,103282,15.563,15.338
1718366400,103282,15.87,15.521
1718323200,103282,8.175,7.813
1718388000,103282,15.692,15.676
