time_stamp,sensor_index,pm2.5_cf_1_a,pm2.5_cf_1_b
1719118800,168209,25.802,23.642
1719144000,168209,21.108,19.152
1718244000,168209,5.698,5.05
1718308800,168209,3.704,3.369
1718290800,168209,6.098,5.249
1718301600,168209,4.062,3.429
1718247600,168209,6.049,5.447
1717948800,168209,0.864,0.522
1717974000,168209,1.014,0.722
1717902000,168209,4.376,3.74
1718748000,168209,20.019,17.823
1718701200,168209,24.755,22.753
1718683200,168209,20.988,19.308
1718737200,168209,17.634,15.434
1718668800,168209,16.685,14.76
1719072000,168209,35.889,32.74
1719054000,168209,47.305,43.673
1719050400,168209,46.703,43.198
1717797600,168209,0.993,0.65
1717758000,168209,0.709,0.631
1717783200,168209,0.652,0.435
1717765200,168209,0.195,0.089
1717876800,168209,2.95,2.351
1717833600,168209,14.365,4.402
1717866000,168209,4.858,4.136
1717812000,168209,8.37,7.501
1718190000,168209,9.688,8.759
1718175600,168209,8.034,7.258
1718640000,168209,33.993,31.163
1718636400,168209,34.647,31.844
1718593200,168209,19.105,17.581
1718654400,168209,27.3,24.398
1718488800,168209,1.3,0.858
1718413200,168209,6.405,5.572
1718485200,168209,1.496,1.02
1718434800,168209,5.388,4.654
1718470800,168209,0.579,0.342
1718557200,168209,12.074,10.195
1718506800,168209,7.543,6.647
1718514000,168209,5.106,4.45
1718535600,168209,9.538,8.343
1718089200,168209,5.804,5.122
1718067600,168209,2.484,2.111
1718078400,168209,4.816,4.207
1718391600,168209,17.942,15.793
1718323200,168209,5.182,4.201
1718028000,168209,3.053,2.349
1717995600,168209,3.623,3.075
1718042400,168209,1.177,0.918
1718031600,168209,2.728,2.124
1717988400,168209,3.955,3.397
1718049600,168209,1.728,1.328
1718989200,168209,28.412,25.387
1719003600,168209,26.064,23.2
1718978400,168209,31.938,29.252
1718992800,168209,25.997,22.681
1718938800,168209,39.222,36.461
1718974800,168209,35.773,33.227
1719100800,168209,21.51,18.768
1719136800,168209,23.175,20.899
1718917200,168209,40.452,36.161
1718841600,168209,30.543,28.44
1718899200,168209,30.429,27.891
1719104400,168209,22.498,20.413
