time_stamp,sensor_index,pm2.5_cf_1_a,pm2.5_cf_1_b
1719104400,127885,20.855,20.065
1719154800,127885,13.806,13.249
1719122400,127885,22.333,21.124
1719136800,127885,20.504,20.072
1719172800,127885,17.98,16.889
1719144000,127885,19.657,18.936
1718967600,127885,36.708,35.031
1718964000,127885,37.516,35.374
1718949600,127885,34.99,33.829
1718935200,127885,29.765,28.038
1718816400,127885,36.351,33.621
1718805600,127885,29.895,27.654
1719018000,127885,28.697,27.56
1719025200,127885,33.186,31.643
1717714800,127885,0.0,0.0
1717689600,127885,0.203,0.217
1717707600,127885,0.0,0.0
1717682400,127885,0.155,0.183
1717686000,127885,0.033,0.015
1717660800,127885,8.662,8.338
1717646400,127885,9.785,9.734
1717650000,127885,9.919,9.829
1718672400,127885,16.195,16.019
1718715600,127885,24.203,23.111
1718733600,127885,16.256,14.881
1718722800,127885,25.497,23.713
1718420400,127885,3.03,2.93
1718413200,127885,3.175,3.199
1718416800,127885,6.091,6.283
1718478000,127885,0.0,0.0
1718452800,127885,0.022,0.008
1718074800,127885,2.133,2.223
1718118000,127885,3.886,3.759
1718125200,127885,3.538,3.462
1718132400,127885,1.387,0.921
1718085600,127885,2.597,2.818
1718121600,127885,3.837,3.951
1718139600,127885,1.122,0.822
1718233200,127885,0.011,0.046
1718190000,127885,6.183,6.342
1718211600,127885,1.22,1.118
1718229600,127885,0.194,0.346
1718204400,127885,1.161,1.086
1718164800,127885,7.066,7.152
1717765200,127885,0.0,0.0
1717758000,127885,0.018,0.024
1717747200,127885,0.0,0.0
1717801200,127885,0.0,0.0
1717732800,127885,0.0,0.0
1718578800,127885,13.074,14.023
1718553600,127885,4.941,4.855
1718499600,127885,0.454,0.387
1718550000,127885,1.95,1.847
1718514000,127885,2.612,2.752
1718542800,127885,3.089,3.196
1718521200,127885,1.915,1.85
1717851600,127885,7.176,7.723
1717887600,127885,0.11,0.024
1717866000,127885,0.295,0.116
1719158400,127885,10.446,10.29
1718917200,127885,36.608,34.437
1717981200,127885,0.026,0.086
1718049600,127885,0.006,0.009
1718236800,127885,0.093,0.043
1718251200,127885,5.446,5.787
1718352000,127885,7.808,8.555
1718366400,127885,13.752,14.687
1718377200,127885,11.299,14.405
1718384400,127885,14.469,16.87
1718622000,127885,25.524,25.017
1718629200,127885,27.774,26.668
1718654400,127885,25.043,24.355
1718604000,127885,22.492,22.775
1718647200,127885,26.223,24.322
1718586000,127885,18.226,18.418
1718658000,127885,22.889,21.886
1718618400,127885,27.977,27.17
1718632800,127885,29.001,27.739
1717912800,127885,2.107,2.346
1717920000,127885,3.533,3.865
1717966800,127885,0.005,0.0
1717959600,127885,0.002,0.0
1719194400,127885,0.008,0.0
1718985600,127885,24.34,23.273
1718946000,127885,35.048,33.683
1718953200,127885,34.002,32.75
1718773200,127885,28.604,27.371
1718791200,127885,31.075,28.976
1719086400,127885,20.985,19.54
1719032400,127885,38.273,36.773
1719090000,127885,20.658,19.236
1719097200,127885,19.512,17.996
1717700400,127885,0.0,0.0
1717642800,127885,9.453,9.456
1718686800,127885,19.968,18.797
1718740800,127885,16.34,15.098
1718719200,127885,25.026,23.866
1718712000,127885,24.334,22.905
1718679600,127885,17.472,16.43
1718424000,127885,1.0,0.976
1718136000,127885,1.468,1.389
1718092800,127885,3.263,3.146
1718071200,127885,0.262,0.258
1718107200,127885,4.536,4.861
1718089200,127885,2.449,2.671
1718197200,127885,6.141,6.027
1718200800,127885,2.576,2.543
1718154000,127885,2.06,1.981
1717786800,127885,0.0,0.0
1717725600,127885,0.0,0.0
1717736400,127885,0.0,0.0
1718564400,127885,16.812,16.947
1718546400,127885,2.362,2.175
1718575200,127885,13.739,14.954
1717812000,127885,0.196,0.26
1717844400,127885,7.941,9.05
1717873200,127885,0.406,0.177
1717815600,127885,3.787,3.8
1717884000,127885,0.01,0.0
1718859600,127885,23.345,22.678
1718892000,127885,21.767,20.285
1718913600,127885,34.28,32.541
1718881200,127885,30.8,29.565
1718013600,127885,0.819,0.899
1717992000,127885,0.798,0.817
1717995600,127885,0.158,0.282
1718028000,127885,0.349,0.548
1717984800,127885,0.494,0.556
1718240400,127885,2.018,1.823
1718301600,127885,2.026,2.079
1718258400,127885,6.073,6.247
1718265600,127885,5.827,6.091
1718269200,127885,6.388,6.43
1718294400,127885,2.404,2.508
