time_stamp,sensor_index,pm2.5_cf_1_a,pm2.5_cf_1_b
1719126000,184699,25.425,24.421
1719183600,184699,2.682,2.915
1719194400,184699,1.237,1.716
1719108000,184699,25.184,23.874
1719140400,184699,20.321,19.517
1719147600,184699,21.843,20.585
1718312400,184699,3.302,3.252
1718269200,184699,9.558,9.123
1718265600,184699,9.65,9.098
1717934400,184699,2.542,2.526
1717920000,184699,6.184,6.261
1717902000,184699,4.87,5.023
1717970400,184699,1.208,1.189
1717891200,184699,2.644,2.745
1718704800,184699,23.468,22.256
1718719200,184699,23.32,22.772
1718715600,184699,24.155,23.735
1718136000,184699,5.87,5.687
1718186400,184699,10.367,9.71
1718229600,184699,2.477,2.475
1718528400,184699,9.143,8.75
1718535600,184699,6.788,6.613
1718564400,184699,13.626,13.106
1717869600,184699,3.054,2.918
1717804800,184699,0.879,1.513
1717858800,184699,2.479,2.253
1719176400,184699,17.162,16.402
1719097200,184699,19.611,17.919
1719050400,184699,46.248,42.863
1719036000,184699,42.302,39.552
1718870400,184699,27.304,25.843
1718852400,184699,23.185,22.457
1718863200,184699,26.928,25.484
1718856000,184699,22.807,21.984
1718362800,184699,16.112,15.284
1718391600,184699,15.834,15.911
1718406000,184699,7.497,7.39
1717794000,184699,1.049,1.033
1718830800,184699,30.255,28.921
1718816400,184699,36.308,35.167
1718755200,184699,21.931,21.132
1718049600,184699,1.413,1.648
1717995600,184699,5.084,5.074
1718996400,184699,24.926,23.438
1718964000,184699,45.718,42.549
1718978400,184699,27.3,26.37
1718942400,184699,41.687,39.076
1717657200,184699,13.966,12.564
1717646400,184699,14.806,13.78
1717668000,184699,15.814,14.212
1717700400,184699,0.65,0.873
1718467200,184699,2.437,2.2
1718488800,184699,0.993,0.874
1718492400,184699,0.729,0.732
1718449200,184699,2.853,2.935
1719115200,184699,28.661,27.645
1719169200,184699,19.68,18.525
1719129600,184699,26.035,24.831
1719158400,184699,13.918,13.214
1718283600,184699,8.253,7.691
1718280000,184699,8.672,8.081
1717952400,184699,0.515,0.664
1717930800,184699,6.84,6.643
1718694000,184699,22.926,22.487
1718708400,184699,22.253,21.43
1718740800,184699,15.236,14.508
1718676000,184699,19.986,19.383
1718730000,184699,15.968,15.352
1718139600,184699,5.661,5.411
1719165600,184699,17.186,16.691
1718157600,184699,6.454,6.363
1718154000,184699,5.167,5.237
1718208000,184699,3.766,3.308
1718222400,184699,3.333,3.026
1718524800,184699,9.751,9.616
1718532000,184699,7.922,7.668
1718514000,184699,13.901,13.556
1718560800,184699,13.576,13.193
1717830000,184699,9.73,9.212
1717851600,184699,8.903,8.618
1717819200,184699,7.089,6.739
1717876800,184699,2.671,2.591
1718604000,184699,21.34,20.762
1718611200,184699,28.15,26.79
1718582400,184699,16.702,16.016
1719014400,184699,26.96,25.199
1719064800,184699,40.385,37.493
1719025200,184699,36.377,34.225
1719082800,184699,20.608,19.217
1718899200,184699,25.678,24.256
1718924400,184699,34.105,32.21
1718881200,184699,26.457,24.784
1718845200,184699,25.771,24.271
1718874000,184699,26.75,25.231
1718341200,184699,10.936,10.846
1718377200,184699,11.573,11.322
1718388000,184699,14.398,14.027
1717718400,184699,0.492,0.632
1717761600,184699,0.582,0.718
1717801200,184699,0.276,1.001
1717783200,184699,0.766,0.842
1717732800,184699,0.751,1.058
1717747200,184699,1.126,1.306
1717768800,184699,0.042,0.095
1717790400,184699,1.024,0.976
1717779600,184699,1.026,1.104
1718838000,184699,30.313,29.438
1718794800,184699,35.962,34.154
1717988400,184699,3.704,3.737
1717999200,184699,8.205,7.801
1718031600,184699,2.266,2.447
1718956800,184699,45.077,41.955
1718931600,184699,33.778,32.086
1718928000,184699,32.285,31.037
1719007200,184699,23.706,22.012
1718935200,184699,36.966,34.596
1717642800,184699,13.884,12.829
1717704000,184699,0.151,0.921
1717639200,184699,13.009,12.41
1718438400,184699,4.397,4.741
1718420400,184699,5.594,5.592
1718460000,184699,0.893,0.847
1719118800,184699,29.53,27.887
1719122400,184699,27.716,26.316
1719198000,184699,2.389,2.186
1719136800,184699,22.56,21.847
1719144000,184699,19.987,19.213
1719133200,184699,25.041,23.947
1719100800,184699,20.535,18.988
1718254800,184699,7.668,7.519
1717959600,184699,0.4,0.683
1717941600,184699,0.851,0.744
1717974000,184699,0.724,0.816
1717963200,184699,0.852,0.96
1718748000,184699,16.991,16.198
1718668800,184699,14.896,14.186
1718733600,184699,15.5,14.566
1718679600,184699,21.233,20.887
1718103600,184699,11.044,10.305
1718146800,184699,4.444,4.387
1718143200,184699,7.563,7.12
1718078400,184699,5.923,5.747
1718164800,184699,8.093,7.91
1718226000,184699,2.899,2.517
1718175600,184699,10.497,10.13
1718578800,184699,15.454,14.102
1718499600,184699,3.087,3.357
1718557200,184699,10.931,10.288
1718568000,184699,14.673,14.137
1717873200,184699,2.973,2.913
1717840800,184699,8.327,8.152
1717826400,184699,9.71,9.168
1717833600,184699,8.26,7.962
1718643600,184699,28.723,27.333
1718640000,184699,28.882,27.582
1718614800,184699,30.621,28.718
1718647200,184699,22.992,22.189
1718650800,184699,24.782,23.721
1718600400,184699,20.877,20.489
1719046800,184699,46.446,43.231
1719054000,184699,44.198,40.909
1718892000,184699,23.108,21.212
1718920800,184699,35.684,32.489
1718910000,184699,35.311,32.267
1718384400,184699,13.361,13.217
1718337600,184699,9.23,9.38
1718344800,184699,9.083,8.97
1717729200,184699,1.665,1.584
1717743600,184699,1.851,1.879
1718758800,184699,22.608,22.058
1718773200,184699,31.111,29.607
1718769600,184699,29.479,28.318
1718791200,184699,36.422,34.719
1718766000,184699,28.355,27.395
1718776800,184699,37.175,35.526
1718020800,184699,2.724,2.994
1718053200,184699,2.022,2.112
1718056800,184699,1.598,1.651
1718038800,184699,2.205,2.49
1718010000,184699,4.54,4.61
1718989200,184699,26.985,25.147
1719000000,184699,23.905,22.611
1717650000,184699,15.021,13.921
1717678800,184699,4.521,4.229
1717696800,184699,0.533,0.394
1717664400,184699,15.619,14.337
1718413200,184699,5.773,6.719
1718481600,184699,0.87,0.524
1719172800,184699,17.939,16.782
1718305200,184699,3.428,3.497
1718316000,184699,3.949,3.829
1718240400,184699,3.641,3.745
1717916400,184699,6.048,6.029
1717945200,184699,0.617,0.676
1717923600,184699,7.189,7.382
1718744400,184699,15.265,14.826
1718686800,184699,22.447,21.611
1718074800,184699,5.713,5.732
1718132400,184699,6.72,6.303
1718067600,184699,2.705,2.811
1718107200,184699,8.977,8.443
1718118000,184699,8.037,7.527
1718110800,184699,9.12,8.422
1718082000,184699,5.239,4.978
1718128800,184699,8.494,7.942
1718204400,184699,5.051,4.584
1718200800,184699,6.07,5.858
1718150400,184699,4.742,4.672
1718215200,184699,3.077,3.014
1718179200,184699,10.109,9.646
1718550000,184699,3.387,3.075
1718575200,184699,14.494,14.072
1717855200,184699,4.344,4.122
1717880400,184699,2.451,2.593
1718589600,184699,21.459,21.579
1719043200,184699,45.59,42.388
1719086400,184699,21.299,19.659
1719032400,184699,40.176,38.043
1719093600,184699,20.476,19.181
1719018000,184699,27.505,26.284
1719061200,184699,44.064,40.433
1719090000,184699,19.984,19.285
1718884800,184699,31.356,29.473
1718866800,184699,25.774,24.151
1718841600,184699,27.986,26.469
1718895600,184699,22.741,21.407
1718902800,184699,30.23,28.05
1718859600,184699,25.136,23.569
1718330400,184699,6.84,6.787
1718373600,184699,13.006,12.512
1717725600,184699,1.683,1.788
1718784000,184699,34.293,32.303
1717992000,184699,4.58,4.635
1718042400,184699,1.204,1.259
1718992800,184699,25.546,23.826
1719003600,184699,23.863,22.24
1719010800,184699,25.77,24.021
1718938800,184699,39.924,37.134
1718960400,184699,45.179,41.942
1718971200,184699,41.553,40.225
1717714800,184699,0.36,0.424
1718456400,184699,1.544,1.448
1718431200,184699,4.603,4.731
1718478000,184699,0.244,0.162
1718424000,184699,4.495,4.575
1718474400,184699,0.589,0.243
1719151200,184699,20.282,19.04
1719201600,184699,2.798,2.702
1719180000,184699,11.22,10.662
1719187200,184699,0.089,0.645
1719104400,184699,23.765,22.139
1719111600,184699,26.11,25.077
1719162000,184699,15.219,14.806
1718290800,184699,4.697,4.496
1718276400,184699,10.355,9.619
1718236800,184699,3.22,3.771
1717905600,184699,6.094,5.995
1717912800,184699,5.796,5.529
1717909200,184699,5.387,5.147
1717927200,184699,6.855,7.019
