time_stamp,sensor_index,pm2.5_cf_1_a,pm2.5_cf_1_b
1718150400,218157,7.268,6.797
1718161200,218157,11.041,10.945
1718226000,218157,5.079,4.81
1718222400,218157,5.312,4.958
1718553600,218157,9.023,8.614
1718578800,218157,18.33,17.852
1718571600,218157,19.047,18.452
1718290800,218157,7.79,7.595
1718308800,218157,5.505,4.895
1719154800,218157,16.255,16.663
1718395200,218157,18.645,18.19
1719190800,218157,4.486,4.513
1717765200,218157,0.813,0.582
1717797600,218157,1.586,1.371
1717761600,218157,1.256,0.985
1717718400,218157,1.55,1.32
1719090000,218157,23.518,23.979
1719082800,218157,22.675,23.297
1718643600,218157,31.401,32.904
1718611200,218157,29.519,29.738
1718661600,218157,23.901,24.629
1718647200,218157,28.982,30.381
1718928000,218157,38.057,40.008
1718935200,218157,34.976,36.554
1718938800,218157,36.858,39.178
1719003600,218157,30.801,31.769
1718964000,218157,39.538,42.889
1719010800,218157,28.104,29.285
1718744400,218157,17.652,18.319
1718679600,218157,21.645,22.612
1719111600,218157,24.002,25.209
1718488800,218157,1.775,1.542
1718409600,218157,7.081,6.809
1718413200,218157,12.897,12.714
1718463600,218157,1.229,0.94
1718467200,218157,1.18,0.932
1718460000,218157,1.337,1.239
1718485200,218157,2.094,1.854
1718002800,218157,5.593,5.174
1717977600,218157,5.326,5.106
1718017200,218157,4.848,4.427
1717992000,218157,5.761,5.397
1717984800,218157,3.175,3.005
1717898400,218157,5.235,4.848
1717945200,218157,1.348,1.106
1717927200,218157,9.133,8.813
1718902800,218157,28.737,30.521
1718892000,218157,23.428,24.494
1718884800,218157,52.627,58.959
1718895600,218157,23.979,24.848
1717707600,218157,1.512,1.249
1717678800,218157,7.431,6.899
1718762400,218157,25.718,26.801
1718769600,218157,28.46,30.047
1718830800,218157,35.12,36.673
1717880400,218157,4.406,3.949
1717822800,218157,8.979,8.979
1717848000,218157,13.354,13.017
1718157600,218157,8.511,8.069
1718182800,218157,11.617,11.53
1718215200,218157,5.674,5.269
1718179200,218157,11.864,11.753
1718499600,218157,4.253,4.127
1718575200,218157,19.606,18.86
1718503200,218157,4.851,4.494
1718506800,218157,4.431,4.306
1718301600,218157,6.34,6.04
1718276400,218157,11.599,11.367
1718294400,218157,7.634,7.271
1718240400,218157,4.825,4.628
1718251200,218157,7.307,7.095
1718298000,218157,7.103,6.489
1719140400,218157,21.215,22.248
1718355600,218157,14.403,13.936
1717786800,218157,1.827,1.673
1717750800,218157,1.444,1.104
1719100800,218157,22.164,22.901
1719072000,218157,32.934,34.175
1719064800,218157,37.469,39.675
1719046800,218157,40.962,44.065
1718622000,218157,28.842,30.474
1718607600,218157,26.614,27.23
1718665200,218157,21.171,21.566
1718650800,218157,27.29,28.741
1719007200,218157,30.684,32.034
1718956800,218157,37.415,40.165
1718946000,218157,36.846,39.082
1718967600,218157,38.755,41.575
1718982000,218157,24.698,25.525
1718978400,218157,28.974,30.314
1718722800,218157,26.486,27.108
1718730000,218157,18.95,19.465
1718715600,218157,25.405,26.289
1718719200,218157,26.749,28.017
1718726400,218157,22.388,22.625
1718690400,218157,23.525,24.59
1718420400,218157,7.393,7.018
1718445600,218157,4.64,4.332
1718470800,218157,1.206,0.996
1718427600,218157,5.384,5.113
1718010000,218157,5.466,4.829
1718056800,218157,2.549,2.131
1718035200,218157,2.618,2.327
1717920000,218157,8.316,7.971
1717970400,218157,3.747,3.413
1717959600,218157,2.024,1.784
1717909200,218157,6.704,6.457
1717905600,218157,6.63,6.117
1717952400,218157,1.406,1.181
1718888400,218157,26.392,27.739
1718841600,218157,27.399,29.222
1718870400,218157,24.831,26.35
1718859600,218157,23.047,24.418
1718881200,218157,26.046,27.915
1718856000,218157,22.263,23.807
1718913600,218157,32.801,34.558
1717639200,218157,15.981,15.495
1717689600,218157,2.962,2.704
1717646400,218157,14.089,13.567
1717642800,218157,15.392,14.586
1717660800,218157,13.534,13.202
1718139600,218157,6.488,6.168
1718078400,218157,8.468,8.235
1718125200,218157,8.401,8.285
1718794800,218157,30.803,32.933
1718816400,218157,36.928,39.055
1717884000,218157,3.075,2.933
1717808400,218157,8.068,8.126
1717887600,218157,3.2,2.998
1717815600,218157,11.172,10.655
1717866000,218157,4.718,4.438
1718186400,218157,12.48,12.146
1718524800,218157,9.202,8.534
1718557200,218157,13.389,13.024
1718542800,218157,6.246,5.902
1718535600,218157,6.703,6.452
1718510400,218157,6.088,5.785
1718496000,218157,2.268,2.109
1718312400,218157,5.617,5.409
1718280000,218157,10.871,10.307
1718341200,218157,10.785,10.963
1718366400,218157,16.77,16.284
1718380800,218157,17.084,16.767
1718326800,218157,7.134,6.891
1718348400,218157,10.358,10.244
1717722000,218157,1.335,1.018
1717732800,218157,1.766,1.302
1717772400,218157,0.928,0.879
1717740000,218157,1.425,1.236
1719079200,218157,26.236,27.105
1719093600,218157,22.28,43.021
1719050400,218157,41.245,44.327
1719097200,218157,21.804,22.528
1718604000,218157,23.52,24.184
1718600400,218157,22.001,22.285
1718654400,218157,27.709,29.123
1718996400,218157,31.551,32.678
1718708400,218157,21.572,22.691
1718456400,218157,2.049,1.883
1718492400,218157,1.701,1.433
1718438400,218157,6.139,5.869
1718431200,218157,5.762,5.707
1718442000,218157,5.21,5.001
1718474400,218157,1.017,0.858
1718449200,218157,4.13,3.927
1718416800,218157,10.855,10.751
1718024400,218157,4.983,4.438
1718042400,218157,2.476,2.53
1717894800,218157,4.874,4.684
1717974000,218157,3.433,3.377
1717948800,218157,1.332,1.023
1717912800,218157,7.095,6.673
1718866800,218157,24.104,25.646
1718924400,218157,30.903,32.484
1717700400,218157,2.485,2.099
1717711200,218157,1.47,1.161
1718143200,218157,6.192,5.824
1718064000,218157,2.807,2.417
1718121600,218157,7.364,7.367
1718136000,218157,7.519,7.073
1718809200,218157,33.826,36.192
1718823600,218157,40.183,42.343
1718766000,218157,27.537,29.456
1718827200,218157,31.069,32.879
1718791200,218157,31.419,33.556
1717862400,218157,5.041,4.936
1717869600,218157,4.502,4.389
1717830000,218157,12.071,11.558
1719108000,218157,27.866,29.496
1719151200,218157,20.118,20.915
1718175600,218157,12.114,11.759
1718229600,218157,4.966,4.565
1718200800,218157,8.398,8.091
1718168400,218157,10.802,10.024
1718233200,218157,4.883,4.536
1718211600,218157,5.788,5.681
1718539200,218157,6.591,6.17
1718517600,218157,7.011,6.841
1718247600,218157,8.332,8.156
