time_stamp,sensor_index,pm2.5_cf_1_a,pm2.5_cf_1_b
1719198000,184237,2.643,2.686
1719000000,184237,26.556,27.422
1718938800,184237,43.178,44.036
1718956800,184237,44.706,45.257
1718971200,184237,46.058,46.688
1718964000,184237,44.873,45.529
1718103600,184237,12.488,11.881
1718132400,184237,7.268,7.148
1718096400,184237,12.018,11.42
1718114400,184237,10.215,9.859
1717984800,184237,4.088,4.086
1718017200,184237,3.281,3.338
1718056800,184237,1.783,1.798
1718002800,184237,4.656,4.652
1718164800,184237,9.014,8.572
1718175600,184237,10.759,10.672
1718193600,184237,9.544,9.3
1718190000,184237,11.284,11.028
1718197200,184237,7.197,6.834
1717898400,184237,4.534,4.604
1717959600,184237,0.51,0.675
1717966800,184237,1.591,1.745
1717923600,184237,7.793,7.822
1718370000,184237,15.224,15.143
1718326800,184237,7.101,7.044
1718377200,184237,12.988,13.271
1718355600,184237,14.014,13.79
1718395200,184237,15.93,15.543
1718373600,184237,13.763,13.799
1718341200,184237,12.032,11.743
1719144000,184237,20.749,20.866
1718312400,184237,3.88,3.948
1718287200,184237,5.697,5.846
1718265600,184237,10.067,9.741
1718308800,184237,3.585,3.464
1718280000,184237,9.368,9.229
1718319600,184237,4.667,5.306
1718755200,184237,31.51,32.013
1718791200,184237,37.267,37.36
1718758800,184237,37.451,38.45
1718820000,184237,42.766,43.485
1718802000,184237,34.796,35.208
1719025200,184237,37.037,37.605
1719072000,184237,32.731,33.334
1719090000,184237,24.265,24.501
1719068400,184237,35.296,36.099
1719018000,184237,29.547,30.376
1718730000,184237,18.054,18.329
1718697600,184237,23.982,23.779
1718683200,184237,23.511,23.479
1718672400,184237,19.916,19.832
1718712000,184237,24.814,25.242
1718920800,184237,40.84,42.153
1718866800,184237,27.111,27.01
1718895600,184237,24.619,25.215
1718607600,184237,26.123,25.102
1718650800,184237,27.244,26.915
1718596800,184237,23.3,22.68
1717740000,184237,1.022,0.998
1717718400,184237,0.593,0.627
1717779600,184237,0.864,0.99
1717714800,184237,0.438,0.498
1717660800,184237,15.008,14.451
1717682400,184237,1.923,1.949
1717704000,184237,1.194,1.231
1717858800,184237,2.526,2.63
1718416800,184237,9.265,8.992
1718438400,184237,5.075,5.028
1718442000,184237,4.649,4.609
1718470800,184237,0.603,0.673
1718514000,184237,12.502,12.075
1718524800,184237,10.575,9.994
1718499600,184237,3.492,3.628
1718568000,184237,16.058,16.598
1718564400,184237,15.624,15.933
1719169200,184237,20.108,20.176
1719129600,184237,27.302,26.559
1718946000,184237,43.609,44.088
1718978400,184237,29.461,29.967
1718942400,184237,43.201,43.824
1718928000,184237,35.589,36.755
1718931600,184237,38.392,39.74
1718067600,184237,3.951,3.794
1718139600,184237,8.631,8.96
1718060400,184237,1.906,1.962
1718038800,184237,1.598,1.574
1718013600,184237,4.317,4.276
1718186400,184237,10.49,10.354
1718226000,184237,3.905,3.744
1718157600,184237,7.082,6.987
1718200800,184237,5.965,6.09
1718172000,184237,12.687,12.476
1717894800,184237,4.285,4.252
1717930800,184237,6.686,6.614
1717927200,184237,7.041,6.692
1717916400,184237,5.752,5.748
1718406000,184237,17.353,16.448
1718323200,184237,6.969,7.376
1718366400,184237,17.079,16.755
1719180000,184237,10.46,11.302
1718316000,184237,4.415,5.142
1718262000,184237,9.372,9.011
1718283600,184237,7.623,7.739
1718809200,184237,38.052,38.716
1718798400,184237,36.931,37.166
1719082800,184237,21.86,22.092
1719014400,184237,29.33,29.905
1718694000,184237,24.25,24.146
1718726400,184237,20.883,20.984
1718845200,184237,27.351,27.576
1718874000,184237,28.075,27.914
1718863200,184237,28.361,28.336
1718582400,184237,18.146,17.671
1718629200,184237,28.083,27.979
1718636400,184237,30.674,30.666
1718622000,184237,31.551,30.855
1718632800,184237,28.666,28.585
1717758000,184237,0.879,1.022
1717732800,184237,0.968,1.12
1717664400,184237,15.954,15.456
1717696800,184237,0.962,1.484
1717689600,184237,1.63,2.498
1717869600,184237,3.935,4.037
1717862400,184237,2.622,2.767
1717804800,184237,2.54,2.579
1718424000,184237,4.587,4.564
1718492400,184237,1.052,1.02
1718560800,184237,15.595,15.856
1718578800,184237,17.015,16.696
1718503200,184237,32.895,32.321
1718528400,184237,9.714,9.144
1718539200,184237,6.969,6.573
1719162000,184237,16.149,16.169
1719126000,184237,26.623,26.134
1718996400,184237,27.395,28.037
1718935200,184237,44.63,45.877
1718982000,184237,24.458,25.401
1718064000,184237,1.857,1.746
1718085600,184237,7.251,7.256
1717992000,184237,5.681,5.694
