time_stamp,sensor_index,pm2.5_cf_1_60minute_a,pm2.5_cf_1_60minute_b
1719165600,168209,19.51,17.53
1719190800,168209,1.148,0.909
1719111600,168209,24.187,22.291
1718312400,168209,3.748,3.773
1718236800,168209,3.351,2.866
1718265600,168209,8.819,7.975
1718254800,168209,8.541,7.453
1718262000,168209,7.835,7.008
1717894800,168209,3.609,3.141
1717686000,168209,3.179,2.744
1717660800,168209,15.642,14.567
1719097200,168209,20.856,18.255
1719043200,168209,42.435,39.383
1717801200,168209,1.116,0.81
1717776000,168209,0.938,0.805
1717732800,168209,0.878,0.577
1717754400,168209,0.736,0.614
1717747200,168209,0.692,0.584
1717718400,168209,0.515,0.466
1718787600,168209,36.372,34.267
1718816400,168209,41.054,37.941
1718794800,168209,37.425,35.073
1717804800,168209,1.852,1.643
1717880400,168209,2.748,2.327
1717848000,168209,9.565,8.479
1718157600,168209,7.345,6.789
1718211600,168209,4.0,3.384
1718582400,168209,17.567,15.721
1718600400,168209,21.293,19.41
1718622000,168209,25.804,23.941
1718665200,168209,17.636,15.877
1718586000,168209,19.935,17.82
1718456400,168209,2.08,1.643
1718517600,168209,5.253,4.654
1718532000,168209,9.62,8.755
1718575200,168209,14.723,12.693
1718568000,168209,16.069,14.035
1718136000,168209,5.87,5.047
1718139600,168209,4.889,4.292
1718107200,168209,11.256,10.238
1718330400,168209,7.9,6.817
1718348400,168209,9.943,8.864
1718373600,168209,15.236,13.636
1718344800,168209,8.123,7.119
1718046000,168209,2.354,1.968
1719108000,168209,23.78,22.053
1718964000,168209,37.484,34.561
1718960400,168209,36.521,33.752
1718956800,168209,35.024,32.535
1719162000,168209,17.136,15.407
1719158400,168209,15.726,13.852
1719151200,168209,22.475,20.287
1718316000,168209,4.992,4.232
1718287200,168209,6.535,5.692
1718298000,168209,4.816,4.549
1718258400,168209,7.174,6.583
1717966800,168209,1.673,1.162
1717934400,168209,3.479,2.827
1717938000,168209,2.296,1.828
1717912800,168209,6.7,4.614
1717959600,168209,0.643,0.319
1717653600,168209,16.618,15.14
1717664400,168209,16.456,15.367
1717678800,168209,6.733,5.982
1717689600,168209,2.49,2.065
1717650000,168209,16.698,15.813
1717668000,168209,16.986,16.267
1718722800,168209,26.294,24.397
1718704800,168209,25.077,23.472
1718708400,168209,25.646,24.017
1718733600,168209,17.119,15.24
1718690400,168209,23.316,21.46
1719068400,168209,37.453,34.445
1719036000,168209,39.529,36.76
1719025200,168209,38.114,35.333
1717790400,168209,0.946,0.72
1717761600,168209,0.608,0.424
1717750800,168209,0.729,0.575
1717740000,168209,0.688,0.521
1717722000,168209,1.486,1.045
1718798400,168209,34.424,32.336
1718784000,168209,35.749,33.432
1717884000,168209,1.998,1.748
1718197200,168209,7.527,6.486
1718204400,168209,4.442,3.874
1718179200,168209,8.69,7.99
1718658000,168209,25.052,22.434
1718589600,168209,18.917,16.897
1718427600,168209,4.463,3.902
1718438400,168209,5.303,4.466
1718492400,168209,1.051,0.798
1718478000,168209,0.948,0.647
1718452800,168209,2.904,2.462
1718442000,168209,4.715,4.131
1718096400,168209,7.559,6.545
1718395200,168209,16.887,14.634
1718398800,168209,13.652,11.739
1718355600,168209,15.729,14.018
1718056800,168209,2.037,1.577
1718024400,168209,3.764,2.889
1718038800,168209,1.293,1.079
1717992000,168209,5.05,4.317
1719180000,168209,12.181,10.628
1718967600,168209,38.852,35.715
1718953200,168209,36.876,33.966
1718920800,168209,43.003,39.026
1718892000,168209,25.517,23.686
1718888400,168209,25.81,23.872
1718866800,168209,31.601,29.617
1718906400,168209,38.097,34.504
1719187200,168209,0.778,0.492
1719176400,168209,18.72,16.884
1718294400,168209,6.149,5.274
1718319600,168209,4.995,4.159
1718269200,168209,9.628,8.863
1719115200,168209,25.927,23.734
1717898400,168209,4.14,3.51
1717905600,168209,4.769,4.052
1717963200,168209,0.953,0.56
1717923600,168209,7.797,6.676
1717916400,168209,6.06,5.283
1717927200,168209,7.575,6.406
1717956000,168209,0.365,0.228
1717657200,168209,16.393,15.095
1717693200,168209,1.957,1.485
1717682400,168209,3.843,3.277
1717700400,168209,1.048,0.855
1717646400,168209,16.41,15.175
1718730000,168209,17.271,15.656
1718694000,168209,23.608,21.878
1718726400,168209,21.873,19.616
1718679600,168209,19.013,17.354
1718676000,168209,19.739,17.966
1719090000,168209,22.021,18.876
1719082800,168209,21.739,18.921
1719018000,168209,31.436,28.902
1719075600,168209,32.133,28.526
1719079200,168209,24.133,21.075
1717729200,168209,1.259,0.924
1717725600,168209,1.504,1.163
1718820000,168209,41.273,38.597
1718812800,168209,42.833,40.64
1718838000,168209,31.618,28.771
1717851600,168209,5.004,4.295
1717815600,168209,7.156,6.361
1717873200,168209,3.84,2.365
1717858800,168209,2.16,1.873
1717840800,168209,6.946,6.242
1717822800,168209,7.875,7.471
1718164800,168209,9.072,8.255
1718222400,168209,5.057,4.284
1718208000,168209,4.415,3.952
1718182800,168209,9.494,8.304
1718218800,168209,3.92,3.395
1718186400,168209,9.515,8.313
1718650800,168209,26.547,23.455
1718463600,168209,0.978,0.726
1718499600,168209,2.178,1.836
1718571600,168209,15.934,13.86
1718524800,168209,7.559,6.711
1718071200,168209,3.405,2.877
1718064000,168209,1.853,1.442
1718377200,168209,13.628,12.066
1718402400,168209,11.851,10.306
1718370000,168209,13.053,11.441
1718326800,168209,6.268,5.341
1717977600,168209,1.267,0.842
1717981200,168209,4.915,4.386
1719126000,168209,26.776,24.285
1718949600,168209,38.046,34.443
1718935200,168209,40.559,37.389
1718877600,168209,32.233,29.515
1718859600,168209,27.16,25.311
1718874000,168209,31.482,29.291
1718910000,168209,42.269,38.076
1718881200,168209,30.555,28.462
1719198000,168209,2.28,1.776
1718276400,168209,10.369,9.078
1719169200,168209,21.187,19.416
1719140400,168209,21.607,19.659
1717945200,168209,0.783,0.549
1717909200,168209,5.455,4.729
1717941600,168209,1.817,1.352
1717704000,168209,0.919,0.687
1717707600,168209,0.655,0.392
1717675200,168209,13.268,12.291
1717711200,168209,0.703,0.464
1718740800,168209,17.706,15.521
1718751600,168209,24.207,21.947
1718719200,168209,27.727,25.429
1719093600,168209,20.98,18.358
1719086400,168209,21.48,18.671
1719061200,168209,44.754,41.493
1719122400,168209,25.306,23.075
1717736400,168209,0.694,0.499
1717786800,168209,1.01,0.752
1717743600,168209,0.752,0.619
1718830800,168209,33.71,30.422
1718755200,168209,25.508,23.493
1718809200,168209,41.014,38.706
1718802000,168209,33.016,30.275
1717887600,168209,2.495,1.998
1717808400,168209,3.277,2.94
1717819200,168209,3.325,2.86
1717844400,168209,8.209,7.29
1718229600,168209,3.289,2.917
1718161200,168209,7.558,6.953
1718168400,168209,10.073,9.189
1718611200,168209,32.246,29.825
1718614800,168209,32.411,30.354
1718596800,168209,19.709,17.938
1718625600,168209,30.977,29.2
1718604000,168209,24.567,22.377
1718629200,168209,31.253,29.015
1718632800,168209,33.215,30.726
1718474400,168209,0.697,0.186
1718416800,168209,10.873,9.474
1718449200,168209,3.57,3.0
1718467200,168209,0.772,0.488
1718550000,168209,5.598,4.756
1718539200,168209,6.757,5.959
1718564400,168209,16.016,13.838
1718503200,168209,7.374,6.466
1718521200,168209,6.215,5.472
1718542800,168209,6.624,5.559
1718560800,168209,13.889,12.034
1718103600,168209,10.027,8.816
1718110800,168209,13.285,12.262
1718128800,168209,6.54,5.838
1718074800,168209,4.261,3.636
1718092800,168209,7.462,6.548
1718118000,168209,8.649,7.949
1718337600,168209,9.303,8.3
1718352000,168209,11.595,10.404
1718013600,168209,4.428,3.685
1718006400,168209,4.753,4.037
1718060400,168209,1.823,1.429
1718017200,168209,3.303,2.849
1717999200,168209,4.139,3.402
1718002800,168209,4.55,3.885
1717984800,168209,2.888,2.444
1718971200,168209,38.153,35.338
1718931600,168209,36.424,33.712
1718985600,168209,27.793,25.079
1718996400,168209,26.675,23.399
1719000000,168209,26.099,23.133
1718902800,168209,35.105,32.373
1718845200,168209,28.099,25.976
1718884800,168209,28.987,26.888
1718863200,168209,29.565,27.34
1718240400,168209,4.253,3.754
1718305200,168209,4.543,3.642
1717930800,168209,7.987,5.317
1717952400,168209,0.618,0.323
1717920000,168209,7.014,6.042
1717671600,168209,16.956,15.8
1717639200,168209,14.607,13.43
1717642800,168209,16.903,15.446
1718715600,168209,28.366,26.066
1718712000,168209,26.547,24.569
1719021600,168209,33.421,30.717
1719057600,168209,46.084,42.729
1719064800,168209,40.433,37.073
1719046800,168209,43.631,40.768
1719039600,168209,41.002,38.072
1717794000,168209,0.951,0.76
1717779600,168209,0.832,0.411
1717768800,168209,0.046,0.031
1718762400,168209,28.101,25.761
1718773200,168209,33.271,30.834
1718766000,168209,31.124,28.705
1718834400,168209,31.095,28.272
1718805600,168209,34.287,32.223
1718776800,168209,33.612,31.418
1717837200,168209,9.268,4.845
1717862400,168209,3.179,2.586
1717830000,168209,4.766,4.263
1717855200,168209,3.143,2.643
1717869600,168209,3.322,2.761
1718172000,168209,8.97,8.022
1718193600,168209,9.122,8.152
1718215200,168209,3.688,3.165
1718200800,168209,6.133,5.306
1718661600,168209,21.239,18.793
1718607600,168209,29.334,26.95
1718643600,168209,31.443,28.02
1718460000,168209,1.194,0.917
1718420400,168209,6.792,5.816
1718445600,168209,4.184,3.708
1718431200,168209,5.101,4.223
1718578800,168209,15.145,13.291
1718546400,168209,5.548,4.715
1718132400,168209,6.143,5.601
1718082000,168209,5.779,5.2
1718341200,168209,8.485,7.217
1718334000,168209,9.565,8.425
1718380800,168209,14.527,12.831
1718388000,168209,16.136,13.901
1718359200,168209,15.471,13.643
1718366400,168209,12.564,10.984
1718035200,168209,1.503,1.189
1718020800,168209,3.437,2.942
1719147600,168209,22.682,20.642
1719007200,168209,26.629,23.405
1718942400,168209,39.213,36.286
1718913600,168209,43.924,39.564
1718895600,168209,30.029,27.112
1718856000,168209,24.869,22.936
{
  "api_version" : "V1.0.13-0.0.57",
  "time_stamp" : 1719205426,
  "error" : "RateLimitExceededError",
  "description" : "Available API call limit exceeded, please try later."
1719187200,175231,1.04,1.027
1719100800,175231,20.349,22.821
1719133200,175231,23.402,26.6
1718211600,175231,4.751,5.341
1718150400,175231,5.168,5.776
1718222400,175231,4.441,4.985
1718168400,175231,9.253,10.486
1717718400,175231,0.617,0.58
1717794000,175231,1.099,1.232
1717758000,175231,1.232,1.397
1717797600,175231,1.058,1.008
1717729200,175231,1.654,1.726
1717664400,175231,15.25,17.622
1717678800,175231,7.016,7.928
1717689600,175231,2.105,2.322
1717660800,175231,13.59,15.786
1718078400,175231,6.692,7.534
1718092800,175231,11.241,13.328
1718125200,175231,7.609,8.77
1718848800,175231,23.181,26.47
1718924400,175231,43.699,51.203
1718866800,175231,26.429,30.269
1719054000,175231,42.908,49.922
1719057600,175231,43.99,51.183
1717938000,175231,2.426,2.637
1717963200,175231,1.121,1.248
1717970400,175231,1.268,1.3
1717909200,175231,5.465,5.828
1718946000,175231,38.02,43.596
1718802000,175231,32.471,37.395
1718834400,175231,30.248,35.441
1718708400,175231,22.857,26.208
1718686800,175231,21.535,24.49
1718719200,175231,26.937,31.252
1718733600,175231,15.423,17.829
1718679600,175231,20.171,22.932
1717822800,175231,5.005,5.756
1717808400,175231,2.659,2.964
1717848000,175231,10.93,12.329
1717840800,175231,9.247,10.229
1718294400,175231,5.924,6.726
1718308800,175231,3.678,4.483
1719147600,175231,22.041,25.302
1719172800,175231,17.896,20.226
1719115200,175231,24.526,27.303
1718182800,175231,10.872,12.466
1718157600,175231,7.574,9.006
1718154000,175231,5.967,6.85
1718164800,175231,9.83,11.151
1718215200,175231,4.591,5.048
1718172000,175231,10.929,12.626
1718229600,175231,3.667,4.181
1717736400,175231,1.067,1.204
1717783200,175231,0.883,0.889
1717711200,175231,0.809,0.861
1717707600,175231,1.042,1.096
1718143200,175231,4.96,5.458
1718064000,175231,1.85,2.164
1718128800,175231,7.031,8.178
1718089200,175231,7.257,8.314
1718859600,175231,24.801,28.266
1718870400,175231,27.221,31.352
1718874000,175231,26.606,30.579
1718920800,175231,42.029,48.945
1718845200,175231,25.904,29.628
1719021600,175231,33.231,37.819
1719039600,175231,39.047,45.126
1719050400,175231,42.076,48.52
1719014400,175231,27.54,31.758
1719090000,175231,19.947,22.98
1719032400,175231,36.788,42.214
1717894800,175231,3.454,3.825
1717948800,175231,0.764,0.861
1718002800,175231,4.195,4.708
1717992000,175231,4.563,5.064
1718985600,175231,24.191,28.314
1718938800,175231,36.921,42.474
1718942400,175231,39.028,44.955
1718956800,175231,39.105,45.145
1718974800,175231,34.474,39.568
1718820000,175231,37.432,43.523
1718816400,175231,38.373,44.862
1718838000,175231,30.678,35.275
1718701200,175231,22.672,25.69
1718726400,175231,21.923,25.108
1718697600,175231,23.295,26.457
1718744400,175231,16.428,19.535
1718712000,175231,24.835,28.264
1718751600,175231,22.614,25.653
1717876800,175231,3.072,3.325
1717862400,175231,3.024,3.317
1717858800,175231,3.259,3.614
1718244000,175231,6.479,7.42
1718287200,175231,7.677,8.729
1718298000,175231,5.593,6.831
1718262000,175231,9.141,10.192
1718251200,175231,7.055,7.986
1719194400,175231,2.728,3.095
1719162000,175231,15.566,17.346
1719144000,175231,20.219,23.103
1719118800,175231,24.521,27.535
1719140400,175231,20.897,23.368
1719169200,175231,19.21,21.77
1718175600,175231,10.696,12.243
1718226000,175231,3.702,4.63
1718208000,175231,4.649,5.243
1717776000,175231,0.756,0.722
1717740000,175231,1.056,1.039
1717668000,175231,15.409,17.85
1717675200,175231,10.334,11.634
1717696800,175231,1.451,1.546
1717686000,175231,3.267,3.639
1718110800,175231,11.624,13.995
1718096400,175231,11.963,13.453
1718074800,175231,6.947,7.882
1718881200,175231,28.355,32.121
1718899200,175231,26.243,30.518
1718892000,175231,24.584,28.394
1718895600,175231,23.358,26.809
1719176400,175231,17.68,19.833
1719097200,175231,20.27,22.263
1719018000,175231,28.934,32.986
1719183600,175231,3.008,3.401
1717952400,175231,0.864,0.82
1717930800,175231,6.616,7.343
1718010000,175231,5.054,5.538
1717984800,175231,5.584,6.24
1717988400,175231,4.243,4.707
1718042400,175231,1.533,1.675
1717981200,175231,3.467,3.688
1718053200,175231,2.1,2.32
1718031600,175231,2.676,2.923
1719007200,175231,25.715,29.461
1718996400,175231,26.431,31.052
1718766000,175231,28.302,32.032
1718830800,175231,32.717,38.377
1718827200,175231,33.697,39.938
1718780400,175231,31.648,37.163
1718748000,175231,17.846,20.514
1717812000,175231,4.353,4.698
1717815600,175231,6.184,6.728
1718276400,175231,10.767,12.413
1718280000,175231,10.75,11.957
1718236800,175231,3.537,3.916
1719165600,175231,17.64,19.799
1719154800,175231,15.328,17.358
1718161200,175231,13.0,14.825
1718197200,175231,10.625,12.046
1718218800,175231,4.361,4.918
1718179200,175231,11.508,12.896
1717743600,175231,1.161,1.172
1717768800,175231,0.165,0.161
1717790400,175231,1.294,1.277
1717704000,175231,1.306,1.337
1717653600,175231,15.481,17.745
1718100000,175231,8.345,9.396
1718082000,175231,6.709,7.666
1718136000,175231,5.7,6.338
1718067600,175231,2.518,2.833
1718856000,175231,23.443,26.846
1718910000,175231,36.115,42.061
1718902800,175231,28.1,32.047
1718852400,175231,22.166,25.123
1719093600,175231,19.529,22.416
1719028800,175231,34.581,39.981
1719079200,175231,23.92,27.438
1719068400,175231,34.267,39.406
1719086400,175231,20.698,23.49
1717898400,175231,3.822,4.103
1717974000,175231,1.218,1.329
1717941600,175231,1.006,1.127
1717920000,175231,6.969,7.76
1717905600,175231,4.976,5.635
1718006400,175231,4.608,5.056
1717977600,175231,1.518,1.629
1718038800,175231,1.797,2.037
1718049600,175231,1.806,1.914
1718020800,175231,3.564,3.751
1718982000,175231,24.391,27.75
1718960400,175231,39.755,45.696
1718967600,175231,41.483,48.017
1718787600,175231,32.684,38.168
1718794800,175231,33.736,39.27
1718784000,175231,32.264,37.654
1718762400,175231,25.396,29.556
1718776800,175231,33.474,38.859
1718704800,175231,22.615,25.941
1718740800,175231,16.998,19.217
1718737200,175231,16.459,18.748
1718715600,175231,26.393,30.367
1717837200,175231,7.905,9.104
1717830000,175231,6.627,7.428
1717869600,175231,3.625,3.873
1717804800,175231,1.409,1.467
1717884000,175231,1.982,2.218
1717851600,175231,9.608,10.587
1719158400,175231,14.199,16.06
1718240400,175231,4.561,5.154
1719198000,175231,2.215,2.567
1719201600,175231,2.631,2.792
1719180000,175231,8.53,8.944
1719151200,175231,20.59,23.38
1718186400,175231,9.514,10.88
1718190000,175231,9.633,10.709
1718200800,175231,7.773,8.634
1718204400,175231,4.728,5.232
1717754400,175231,1.269,1.345
1717801200,175231,1.325,1.349
1717732800,175231,1.712,1.873
1719104400,175231,20.816,23.765
1717682400,175231,4.346,4.743
1718085600,175231,6.85,7.965
1718107200,175231,9.341,10.551
1718103600,175231,9.403,10.756
1718146800,175231,4.982,5.331
1718121600,175231,7.918,9.04
1718118000,175231,7.72,8.853
1718139600,175231,5.578,6.341
1718132400,175231,5.563,6.458
1718884800,175231,29.396,33.956
1718877600,175231,27.146,30.94
1718917200,175231,38.126,44.312
1718913600,175231,37.557,43.275
1719082800,175231,20.12,23.056
1719036000,175231,36.941,42.67
1719043200,175231,40.267,46.504
1717912800,175231,6.068,6.583
1717902000,175231,4.268,4.509
1717934400,175231,3.063,3.244
1718017200,175231,3.774,4.216
1718060400,175231,2.02,2.212
1717999200,175231,4.174,4.633
1718056800,175231,1.908,2.109
1718935200,175231,34.802,39.91
1718931600,175231,35.047,41.071
1718755200,175231,22.166,25.511
1718798400,175231,33.308,38.687
1718773200,175231,30.953,35.69
1718758800,175231,22.358,25.794
1718694000,175231,22.296,25.228
1717819200,175231,6.05,6.886
1717844400,175231,10.811,12.373
1718283600,175231,10.0,11.251
1718258400,175231,8.602,9.861
1718301600,175231,4.567,5.354
1718254800,175231,7.508,8.438
1719190800,175231,1.136,1.199
1719129600,175231,24.357,27.951
1718193600,175231,9.64,10.941
1717722000,175231,1.277,1.367
1717725600,175231,1.552,1.614
1717779600,175231,0.842,0.829
1717747200,175231,1.012,0.964
1717772400,175231,0.5,0.432
1717786800,175231,1.364,1.367
1717650000,175231,15.109,17.248
1717714800,175231,0.615,0.666
1717693200,175231,1.589,1.757
1717642800,175231,14.582,16.338
1719122400,175231,23.514,26.456
1718888400,175231,28.477,32.781
1719025200,175231,33.859,38.829
1719064800,175231,40.567,46.549
1719075600,175231,29.195,33.965
1717956000,175231,0.768,0.71
1717923600,175231,7.838,8.48
1717927200,175231,7.529,8.388
1717891200,175231,2.442,2.673
1717945200,175231,0.805,0.857
1717959600,175231,0.782,0.754
1718013600,175231,5.002,5.484
1718035200,175231,1.447,1.646
1718028000,175231,3.258,3.583
1719000000,175231,26.148,30.075
1718949600,175231,39.37,45.567
1719003600,175231,25.517,29.444
1718928000,175231,37.306,43.6
1718978400,175231,30.019,34.071
1718989200,175231,27.436,31.943
1718964000,175231,39.156,45.662
1718953200,175231,39.522,46.145
1718823600,175231,37.588,44.385
1718809200,175231,36.309,42.003
1718676000,175231,19.718,22.59
1718722800,175231,26.964,31.2
1718683200,175231,20.354,22.96
1718672400,175231,19.372,22.292
1718730000,175231,18.729,21.579
1718690400,175231,22.294,25.334
1718290800,175231,5.984,6.933
1718247600,175231,6.845,7.782
1719108000,175231,21.893,24.938
1719111600,175231,22.818,24.713
1719136800,175231,22.038,24.883
1718233200,175231,3.591,3.94
1717761600,175231,0.913,0.86
1717750800,175231,1.155,1.137
1717765200,175231,1.694,2.089
1717646400,175231,14.517,16.389
1717671600,175231,12.357,14.069
1717639200,175231,13.893,15.47
1717700400,175231,1.272,1.268
1717657200,175231,12.401,14.0
1718071200,175231,5.165,5.707
1718114400,175231,10.454,12.282
1718841600,175231,28.953,33.767
1718863200,175231,25.677,28.99
1718906400,175231,31.488,36.569
1719126000,175231,24.03,27.055
1719061200,175231,43.704,50.905
1719072000,175231,32.752,37.516
1719046800,175231,41.117,47.394
1717966800,175231,1.844,2.048
1717916400,175231,6.232,6.802
1717995600,175231,4.162,4.714
1718046000,175231,2.458,2.721
1718024400,175231,3.527,3.873
1719010800,175231,27.561,31.808
1718992800,175231,27.69,32.139
1718971200,175231,40.582,48.004
1718791200,175231,33.299,38.438
1718812800,175231,40.424,47.499
1718769600,175231,29.074,33.15
1718805600,175231,32.077,36.861
1717873200,175231,3.335,3.484
1717833600,175231,7.639,8.508
1717880400,175231,2.951,3.267
1717826400,175231,7.455,8.363
1717866000,175231,3.558,3.827
1717887600,175231,2.374,2.654
1717855200,175231,4.883,5.391
1718269200,175231,9.938,11.095
1718272800,175231,9.714,11.082
1718265600,175231,9.404,10.605
1718305200,175231,4.229,4.848
1719118800,175247,25.712,26.831
1719154800,175247,14.361,14.62
1719144000,175247,19.123,19.629
1718204400,175247,5.278,5.123
1718218800,175247,3.053,2.795
1718164800,175247,9.43,9.005
1718208000,175247,4.241,4.194
1717808400,175247,1.429,2.162
1717880400,175247,2.644,2.693
1717822800,175247,8.89,8.311
1718449200,175247,3.243,3.142
1718460000,175247,1.082,0.89
1718467200,175247,0.149,0.513
1718488800,175247,0.399,0.338
1718438400,175247,4.447,4.385
1718478000,175247,0.03,0.033
1718370000,175247,14.2,13.636
1718348400,175247,9.044,9.025
1718377200,175247,12.595,12.308
1718359200,175247,12.66,12.323
1718506800,175247,6.238,6.098
1718528400,175247,6.663,6.501
1718496000,175247,0.76,0.894
1717974000,175247,0.086,0.569
1717934400,175247,2.584,2.458
1717966800,175247,0.678,0.427
1717959600,175247,0.01,0.173
1718956800,175247,41.919,41.044
1719007200,175247,21.02,21.877
1718978400,175247,30.042,30.187
1719079200,175247,23.824,24.592
1719064800,175247,41.276,41.102
1719068400,175247,34.648,34.652
1719021600,175247,51.346,51.604
1718924400,175247,30.779,31.49
1718892000,175247,24.892,25.195
1718906400,175247,27.529,28.407
1718694000,175247,21.441,21.836
1718701200,175247,21.268,21.596
1718715600,175247,24.805,24.681
1718823600,175247,33.183,33.447
1718791200,175247,32.056,31.761
1718773200,175247,28.63,28.909
1718838000,175247,26.324,26.401
1717682400,175247,3.219,3.023
1717664400,175247,14.021,13.431
1717675200,175247,9.941,9.36
1717790400,175247,0.224,0.339
1717801200,175247,0.443,0.504
1717754400,175247,0.821,0.76
1717772400,175247,0.373,0.269
1717768800,175247,0.121,0.146
1717783200,175247,0.338,0.496
1717761600,175247,0.91,0.773
1718247600,175247,7.008,7.074
1718272800,175247,9.733,9.533
1718244000,175247,5.769,5.877
1718265600,175247,9.013,8.642
1718132400,175247,6.302,6.172
1717984800,175247,4.465,4.365
1718013600,175247,3.896,3.683
1718629200,175247,28.67,29.005
1718589600,175247,18.157,18.3
1719100800,175247,18.338,19.191
1719151200,175247,20.09,19.874
1719172800,175247,15.947,16.774
1718190000,175247,10.303,9.73
1718154000,175247,6.235,6.156
1718172000,175247,10.354,9.825
1717851600,175247,9.469,9.238
1717855200,175247,4.511,4.351
1717873200,175247,2.042,2.527
1718431200,175247,4.88,4.724
1718452800,175247,2.792,2.694
1718492400,175247,0.214,0.124
1718427600,175247,4.255,4.09
1718442000,175247,4.284,4.069
1718434800,175247,4.978,5.044
1719162000,175247,15.216,15.581
1718326800,175247,5.315,5.455
1718352000,175247,12.087,11.709
1718323200,175247,4.279,3.759
1718517600,175247,8.064,7.736
1718557200,175247,10.511,10.612
1718532000,175247,6.444,6.276
1718575200,175247,12.075,12.36
1718499600,175247,3.045,3.722
1717948800,175247,0.74,0.573
1717945200,175247,0.697,0.633
1717941600,175247,0.893,0.716
1717912800,175247,5.111,4.829
1718931600,175247,31.093,31.559
1718935200,175247,32.416,33.263
1718946000,175247,37.145,38.575
1718974800,175247,34.17,34.354
1719036000,175247,37.77,38.218
1719090000,175247,17.446,18.573
1719054000,175247,41.591,40.556
1718859600,175247,22.228,22.895
1718881200,175247,25.48,25.324
1718870400,175247,24.349,24.188
1718856000,175247,20.23,21.564
1718920800,175247,27.262,28.348
1718884800,175247,27.511,27.383
1718852400,175247,20.867,21.843
1718899200,175247,23.774,24.044
1718668800,175247,14.178,14.155
1718744400,175247,14.027,14.376
1718748000,175247,17.091,17.397
1718672400,175247,17.364,18.16
1718722800,175247,23.421,23.251
1719129600,175247,23.594,24.532
1718798400,175247,30.615,31.048
1718784000,175247,30.912,30.63
1717642800,175247,14.459,13.934
1717689600,175247,1.762,2.175
1717711200,175247,0.041,0.019
1717786800,175247,0.174,0.654
1717776000,175247,0.625,0.571
1717758000,175247,1.077,1.144
1717743600,175247,0.68,0.715
1717797600,175247,0.218,0.193
1718251200,175247,7.723,7.622
1718308800,175247,3.181,2.803
1718269200,175247,9.521,9.001
1718056800,175247,1.642,1.563
1718042400,175247,1.282,1.179
1718614800,175247,30.191,29.075
1718622000,175247,27.775,28.005
1718640000,175247,30.105,30.621
1718604000,175247,22.113,22.383
1718650800,175247,22.852,24.021
1718222400,175247,2.795,2.583
1718197200,175247,7.794,7.494
1717866000,175247,2.42,2.265
1717884000,175247,1.058,1.719
1717837200,175247,11.558,10.748
1717812000,175247,3.921,4.197
1718485200,175247,0.239,0.198
1718470800,175247,0.018,0.212
1718380800,175247,13.986,14.026
1718384400,175247,14.381,13.543
1718391600,175247,15.075,14.199
1718406000,175247,6.755,6.673
1719158400,175247,13.831,14.163
1718535600,175247,6.473,6.131
1718542800,175247,5.71,5.463
1718524800,175247,6.351,6.143
1718521200,175247,6.752,6.58
1717923600,175247,7.46,7.107
1717938000,175247,2.357,2.186
1717952400,175247,0.705,0.523
1717930800,175247,5.999,5.745
1718971200,175247,41.767,42.111
1719025200,175247,35.717,36.271
1719075600,175247,29.6,30.291
1719050400,175247,41.445,41.45
1719046800,175247,40.847,40.686
1718874000,175247,25.066,25.08
1718708400,175247,22.06,22.035
1718762400,175247,24.674,25.038
1718794800,175247,32.693,32.332
1718780400,175247,30.947,30.945
1718816400,175247,34.615,34.665
1717714800,175247,0.064,0.039
1717671600,175247,12.796,12.453
1717740000,175247,0.972,1.061
1717750800,175247,0.721,0.68
1717732800,175247,2.893,2.918
1717729200,175247,2.079,1.949
1718294400,175247,4.965,4.97
1718305200,175247,3.446,3.171
1718254800,175247,7.699,7.377
1718258400,175247,7.906,7.639
1718100000,175247,8.453,8.097
1718085600,175247,6.153,5.829
1718146800,175247,5.673,5.354
1718107200,175247,8.934,8.643
1718074800,175247,5.82,5.46
1718103600,175247,10.498,10.16
1717992000,175247,4.929,4.838
1718060400,175247,1.896,1.788
1718028000,175247,3.3,3.075
1718002800,175247,4.214,3.973
1717999200,175247,4.084,3.905
1718049600,175247,1.675,1.583
1718643600,175247,28.427,29.19
1718636400,175247,30.485,31.252
1718618400,175247,29.764,29.689
1718654400,175247,22.576,23.647
1718625600,175247,28.385,28.367
1718600400,175247,22.42,23.075
1719115200,175247,24.877,25.879
1719187200,175247,0.104,0.123
1719111600,175247,22.91,23.617
1719183600,175247,2.505,2.086
1719176400,175247,15.251,15.857
1719165600,175247,17.51,17.654
1719147600,175247,21.793,21.518
1718200800,175247,7.443,7.053
1718226000,175247,2.524,2.32
1718150400,175247,4.81,5.095
1718193600,175247,8.655,8.353
1717848000,175247,12.07,11.393
1717833600,175247,8.725,8.348
1717844400,175247,12.216,11.372
1717869600,175247,2.716,2.626
1718420400,175247,5.019,5.504
1718456400,175247,1.716,1.665
1718388000,175247,14.325,13.922
1718337600,175247,8.599,8.812
1718366400,175247,14.49,14.159
1718402400,175247,7.737,7.714
1718514000,175247,8.251,8.019
1718560800,175247,14.0,13.828
1718550000,175247,5.498,5.88
1717927200,175247,6.581,6.125
1717898400,175247,5.179,5.087
1717916400,175247,5.568,5.378
1718953200,175247,39.765,40.36
1718989200,175247,27.276,27.227
1719010800,175247,23.675,24.008
1719000000,175247,22.535,23.12
1718960400,175247,42.183,41.308
