time_stamp,sensor_index,pm2.5_cf_1_a,pm2.5_cf_1_b
1719111600,184707,22.692,22.907
1719140400,184707,19.16,20.24
1718197200,184707,8.493,8.599
1718150400,184707,4.129,4.287
1717722000,184707,0.324,0.421
1717779600,184707,0.487,0.53
1718035200,184707,1.178,1.246
1717984800,184707,2.549,2.577
1718056800,184707,1.319,1.322
1718028000,184707,3.088,3.083
1718884800,184707,25.477,26.26
1718866800,184707,24.091,25.123
1718877600,184707,25.249,25.724
1718863200,184707,23.024,23.595
1719032400,184707,31.989,32.605
1719014400,184707,26.05,26.603
1719068400,184707,32.142,32.622
1719075600,184707,25.892,26.079
1719093600,184707,19.623,19.612
1719046800,184707,39.445,40.169
1717927200,184707,6.439,6.62
1717945200,184707,0.453,0.456
1717923600,184707,7.205,7.534
1717902000,184707,3.788,3.929
1717974000,184707,0.607,0.691
1718463600,184707,0.563,0.583
1718445600,184707,3.216,3.216
1718481600,184707,0.313,0.253
1718460000,184707,1.6,1.726
1718474400,184707,0.003,0.014
1718100000,184707,6.806,7.636
1718089200,184707,6.264,6.685
1718067600,184707,2.062,2.102
1718262000,184707,7.154,7.345
1718287200,184707,7.371,7.312
1718290800,184707,5.821,5.901
1718244000,184707,5.324,5.261
1717653600,184707,14.093,14.919
1717682400,184707,3.611,3.834
1718600400,184707,18.691,18.495
1718625600,184707,26.554,27.043
1718665200,184707,18.059,17.67
1719183600,184707,2.297,2.285
1719000000,184707,25.276,25.089
1718928000,184707,41.204,42.865
1718978400,184707,25.226,25.742
1718971200,184707,34.131,35.355
1718946000,184707,31.309,31.781
1718334000,184707,6.303,6.39
1719115200,184707,24.14,24.203
1717804800,184707,0.761,0.887
1717826400,184707,3.705,3.922
1717862400,184707,2.195,2.311
1717822800,184707,2.886,3.042
1717833600,184707,6.128,6.319
1718521200,184707,4.848,4.762
1718794800,184707,32.047,33.234
1718838000,184707,29.015,28.956
1718812800,184707,37.696,38.757
1718755200,184707,21.523,21.552
1718683200,184707,19.486,19.652
1718679600,184707,18.541,18.671
1718704800,184707,21.643,22.137
1718686800,184707,20.387,20.664
1719194400,184707,1.389,1.452
