time_stamp,sensor_index,humidity_a,humidity_b,temperature_a,temperature_b,pressure_a,pressure_b,pm1.0_atm_a,pm1.0_atm_b,pm2.5_atm_a,pm2.5_atm_b,pm10.0_atm_a,pm10.0_atm_b
1718215200,175231,21.334,21.334,94.5,94.5,996.77,996.77,3.538,4.159,4.591,5.048,5.315,5.479
1718179200,175231,47.9,47.9,71.733,71.733,997.098,997.098,8.917,10.252,11.508,12.896,13.958,13.849
1718168400,175231,40.767,40.767,75.434,75.434,996.5,996.5,7.019,8.305,9.253,10.486,10.768,11.256
1718229600,175231,21.1,21.1,97.066,97.066,995.203,995.203,2.878,3.484,3.667,4.181,4.348,4.482
1718247600,175231,34.367,34.367,85.033,85.033,995.72,995.72,5.314,6.438,6.845,7.782,7.837,8.287
1718143200,175231,22.433,22.433,89.8,89.8,994.585,994.585,3.742,4.417,4.96,5.458,6.014,5.87
1718107200,175231,42.734,42.734,70.633,70.633,997.309,997.309,6.766,7.752,9.341,10.551,11.221,11.502
1718082000,175231,50.167,50.167,69.834,69.834,995.39,995.39,5.266,6.238,6.709,7.666,7.98,8.15
1718092800,175231,51.733,51.733,67.9,67.9,995.81,995.81,8.165,9.437,10.912,12.567,13.666,14.372
1717736400,175231,31.867,31.867,81.966,81.966,988.07,988.07,0.6,0.809,1.067,1.204,2.383,1.786
1717801200,175231,21.633,21.633,91.834,91.834,990.76,990.76,0.644,0.805,1.325,1.349,3.731,2.409
1717761600,175231,33.934,33.934,79.934,79.934,990.62,990.62,0.435,0.511,0.913,0.86,2.152,1.389
1717722000,175231,27.367,27.367,88.133,88.133,986.379,986.379,0.805,0.865,1.278,1.367,2.428,1.962
1717732800,175231,32.633,32.633,82.767,82.767,987.846,987.846,1.131,1.278,1.712,1.873,2.978,2.477
1717790400,175231,22.467,22.467,92.067,92.067,990.852,990.852,0.777,0.918,1.294,1.277,2.367,1.757
1717786800,175231,22.733,22.733,90.233,90.233,991.163,991.163,0.88,0.993,1.363,1.367,2.099,1.742
1717653600,175231,61.633,61.633,82.2,82.2,986.045,986.045,12.424,14.36,15.481,17.745,17.2,18.268
1717642800,175231,61.1,61.1,84.834,84.834,985.628,985.628,11.922,13.334,14.582,16.338,16.493,16.886
1717977600,175231,21.666,21.666,87.833,87.833,990.029,990.029,1.095,1.24,1.518,1.629,2.138,1.961
1718031600,175231,35.233,35.233,81.4,81.4,991.756,991.756,2.271,2.612,2.676,2.923,3.071,3.136
1717869600,175231,38.233,38.233,86.733,86.733,992.839,992.839,2.684,3.077,3.625,3.873,5.308,4.505
1717815600,175231,32.3,32.3,82.733,82.733,991.933,991.933,4.466,5.185,6.184,6.728,8.783,7.882
1717966800,175231,23.733,23.733,93.767,93.767,989.865,989.865,1.423,1.729,1.844,2.048,2.489,2.263
1717956000,175231,25.934,25.934,88.933,88.933,991.199,991.199,0.571,0.559,0.768,0.71,1.059,0.837
1717941600,175231,37.4,37.4,81.367,81.367,992.734,992.734,0.752,0.909,1.006,1.127,1.45,1.286
1718157600,175231,31.7,31.7,82.034,82.034,995.991,995.991,5.742,7.054,7.574,9.006,9.152,9.712
1718218800,175231,20.433,20.433,96.034,96.034,996.354,996.354,3.402,4.104,4.361,4.918,5.084,5.28
1718200800,175231,33.934,33.934,85.067,85.067,998.508,998.508,6.134,7.122,7.773,8.634,9.526,9.392
1718204400,175231,26.233,26.233,87.867,87.867,998.162,998.162,3.646,4.272,4.728,5.232,5.466,5.55
1718272800,175231,48.633,48.633,75.9,75.9,996.116,996.116,7.769,8.979,9.714,11.082,11.23,11.693
1718305200,175231,23.934,23.934,101.0,101.0,994.528,994.528,3.48,4.131,4.229,4.848,4.931,5.13
1718064000,175231,36.1,36.1,75.867,75.867,993.724,993.724,1.362,1.847,1.85,2.164,2.247,2.32
1718128800,175231,23.733,23.733,87.7,87.7,996.121,996.121,5.09,6.186,7.031,8.178,8.375,8.954
1718132400,175231,22.367,22.367,89.133,89.133,995.67,995.67,4.104,4.969,5.563,6.458,6.996,7.127
1717718400,175231,26.0,26.0,90.3,90.3,985.786,985.786,0.215,0.232,0.617,0.58,1.571,0.938
1717772400,175231,25.466,25.466,85.6,85.6,991.38,991.38,0.232,0.227,0.5,0.432,1.017,0.643
1717671600,175231,60.5,60.5,80.4,80.4,986.887,986.887,9.75,11.218,12.357,14.069,13.95,14.579
1717700400,175231,32.167,32.167,91.467,91.467,985.307,985.307,0.819,0.935,1.272,1.268,2.076,1.638
1717693200,175231,34.2,34.2,93.034,93.034,986.197,986.197,1.095,1.317,1.589,1.757,2.166,2.015
1718020800,175231,41.733,41.733,74.567,74.567,991.338,991.338,2.81,3.168,3.564,3.751,4.417,4.16
1717837200,175231,50.834,50.834,73.233,73.233,993.169,993.169,6.171,7.418,7.905,9.104,9.84,10.067
1717826400,175231,43.733,43.733,76.8,76.8,992.523,992.523,5.819,6.728,7.455,8.363,10.069,9.456
1717876800,175231,37.2,37.2,89.567,89.567,992.029,992.029,2.347,2.666,3.072,3.325,4.511,3.944
1717884000,175231,35.367,35.367,89.267,89.267,990.986,990.986,1.423,1.727,1.982,2.218,3.152,2.734
1717855200,175231,38.8,38.8,80.833,80.833,994.859,994.859,3.731,4.341,4.883,5.391,6.562,6.095
1717934400,175231,46.567,46.567,77.367,77.367,992.389,992.389,2.381,2.765,3.063,3.244,3.486,3.447
1718233200,175231,21.9,21.9,94.4,94.4,995.481,995.481,2.769,3.22,3.591,3.94,4.102,4.198
1718089200,175231,51.533,51.533,68.534,68.534,995.495,995.495,5.701,6.742,7.257,8.314,8.336,8.908
1717779600,175231,24.034,24.034,88.233,88.233,991.542,991.542,0.55,0.637,0.842,0.829,1.365,1.196
1717765200,175231,28.1,28.1,82.333,82.333,991.054,991.054,1.003,1.1,1.688,2.045,3.837,2.728
1717740000,175231,32.034,32.034,80.9,80.9,988.163,988.163,0.527,0.613,1.056,1.039,2.752,1.743
1717668000,175231,62.5,62.5,79.966,79.966,986.28,986.28,12.185,13.983,15.409,17.85,17.152,18.491
1718042400,175231,36.6,36.6,78.066,78.066,992.928,992.928,1.046,1.3,1.533,1.675,2.055,1.794
1718053200,175231,36.367,36.367,77.0,77.0,993.124,993.124,1.613,1.944,2.1,2.32,2.734,2.561
1717812000,175231,30.9,30.9,84.367,84.367,991.509,991.509,3.224,3.696,4.353,4.698,6.395,5.792
1717840800,175231,51.067,51.067,73.0,73.0,993.902,993.902,7.28,8.294,9.247,10.229,11.787,11.47
1717898400,175231,40.133,40.133,84.967,84.967,990.018,990.018,2.872,3.331,3.822,4.103,5.154,4.777
1717938000,175231,43.2,43.2,78.534,78.534,993.152,993.152,1.786,2.146,2.426,2.637,2.696,2.757
1717923600,175231,50.934,50.934,80.2,80.2,989.998,989.998,6.462,7.207,7.838,8.48,8.918,9.01
1718175600,175231,46.466,46.466,72.466,72.466,996.816,996.816,8.288,9.749,10.696,12.243,12.925,13.021
1718290800,175231,27.467,27.467,93.966,93.966,996.701,996.701,4.871,5.83,5.984,6.933,6.899,7.352
1718265600,175231,48.166,48.166,76.867,76.867,995.458,995.458,7.435,8.707,9.404,10.605,10.881,11.226
1718308800,175231,22.633,22.633,102.166,102.166,994.252,994.252,3.0,3.84,3.678,4.483,4.386,4.838
1718251200,175231,36.867,36.867,83.367,83.367,995.543,995.543,5.59,6.59,7.055,7.986,8.063,8.492
1718236800,175231,22.1,22.1,92.267,92.267,995.392,995.392,2.694,3.176,3.537,3.916,4.213,4.198
1718078400,175231,48.9,48.9,70.633,70.633,994.983,994.983,5.253,6.221,6.692,7.534,7.825,8.087
1718074800,175231,46.767,46.767,71.767,71.767,994.716,994.716,5.429,6.445,6.947,7.882,8.254,8.507
1717776000,175231,25.2,25.2,86.867,86.867,991.52,991.52,0.446,0.511,0.756,0.722,1.357,0.999
1717743600,175231,33.534,33.534,79.767,79.767,988.073,988.073,0.601,0.718,1.161,1.172,2.685,1.893
1717783200,175231,21.767,21.767,89.667,89.667,991.35,991.35,0.567,0.629,0.883,0.889,1.638,1.219
1717750800,175231,37.267,37.267,76.934,76.934,988.892,988.892,0.605,0.728,1.155,1.137,2.907,2.061
1717797600,175231,21.834,21.834,92.7,92.7,990.591,990.591,0.495,0.57,1.058,1.008,3.027,1.909
1717988400,175231,35.133,35.133,80.166,80.166,990.301,990.301,3.316,3.936,4.243,4.707,5.251,5.122
1718006400,175231,48.367,48.367,74.9,74.9,989.582,989.582,3.793,4.397,4.608,5.056,5.774,5.44
1717999200,175231,43.233,43.233,76.867,76.867,989.657,989.657,3.44,3.947,4.174,4.633,5.029,5.024
1717858800,175231,36.033,36.033,83.1,83.1,994.397,994.397,2.371,2.778,3.259,3.614,4.519,4.325
1717902000,175231,41.233,41.233,84.8,84.8,990.003,990.003,3.244,3.661,4.268,4.509,5.975,5.108
1717945200,175231,34.834,34.834,83.6,83.6,992.488,992.488,0.559,0.694,0.805,0.857,1.14,1.016
1718154000,175231,28.267,28.267,83.867,83.867,995.611,995.611,4.445,5.45,5.967,6.85,7.171,7.392
1718276400,175231,46.7,46.7,77.167,77.167,996.563,996.563,8.542,10.008,10.767,12.413,12.727,13.462
1718240400,175231,26.0,26.0,89.166,89.166,995.218,995.218,3.473,4.162,4.561,5.154,5.66,5.611
1718294400,175231,25.267,25.267,96.467,96.467,995.91,995.91,4.869,5.734,5.924,6.726,6.96,7.197
1718280000,175231,41.233,41.233,81.867,81.867,996.703,996.703,8.559,9.723,10.75,11.957,12.925,12.777
1718254800,175231,39.4,39.4,81.633,81.633,995.631,995.631,5.999,6.947,7.508,8.438,8.595,9.001
