time_stamp,sensor_index,humidity_a,humidity_b,temperature_a,temperature_b,pressure_a,pressure_b,pm1.0_atm_a,pm1.0_atm_b,pm2.5_atm_a,pm2.5_atm_b,pm10.0_atm_a,pm10.0_atm_b
1718474400,176557,11.833,null,103.034,null,1001.942,null,0.637,0.847,1.211,1.467,1.41,1.7
1718481600,176557,12.8,null,102.167,null,1001.31,null,1.194,1.633,2.03,2.489,2.146,2.616
1718391600,176557,28.433,null,104.767,null,995.809,null,14.669,14.968,19.397,19.985,19.938,20.453
1718326800,176557,33.066,null,89.1,null,996.133,null,6.777,7.534,9.818,10.581,10.359,11.105
1718402400,176557,27.134,null,101.8,null,995.137,null,9.745,10.192,12.653,13.424,13.113,13.769
1718398800,176557,25.933,null,104.767,null,995.216,null,10.866,11.195,14.174,14.66,14.656,14.959
1718035200,176557,33.9,null,80.534,null,994.985,null,1.995,2.603,2.977,3.582,3.151,3.772
1718038800,176557,31.2,null,83.833,null,995.317,null,1.38,1.915,2.348,2.902,2.634,3.115
1718154000,176557,34.8,null,78.267,null,998.017,null,5.59,6.428,8.744,10.096,9.547,10.893
1718168400,176557,51.0,null,67.9,null,999.051,null,8.374,9.654,12.746,14.971,13.892,16.125
1717876800,176557,34.834,null,89.566,null,994.408,null,3.242,3.774,4.708,5.554,5.27,6.317
1717848000,176557,52.3,null,71.534,null,997.181,null,14.646,16.485,21.324,23.736,22.958,25.62
1717934400,176557,50.867,null,74.4,null,994.863,null,2.03,2.624,3.112,3.843,3.28,4.017
1717945200,176557,30.634,null,87.034,null,994.959,null,0.685,0.914,1.204,1.526,1.291,1.663
1717938000,176557,45.033,null,76.833,null,995.707,null,1.631,2.358,2.802,3.477,2.962,3.709
1717902000,176557,46.733,null,79.733,null,992.439,null,4.273,5.038,6.413,7.387,7.059,8.227
1718136000,176557,16.034,null,96.067,null,997.368,null,4.173,4.736,6.507,7.303,7.04,7.801
1718107200,176557,53.367,null,64.6,null,1000.059,null,6.179,7.503,10.037,12.525,10.97,13.393
1718114400,176557,36.633,null,77.333,null,999.817,null,7.169,8.558,12.027,14.649,13.208,16.037
1718074800,176557,56.367,null,64.867,null,997.343,null,5.251,6.402,8.082,9.746,8.894,10.692
1718110800,176557,46.233,null,69.333,null,999.903,null,6.562,7.844,10.905,13.242,11.921,14.223
1718308800,176557,17.466,null,103.8,null,996.423,null,4.264,4.415,5.998,6.257,6.412,6.563
1718276400,176557,58.2,null,70.5,null,999.096,null,11.694,13.204,17.841,20.363,19.304,22.264
1717693200,176557,26.867,null,98.633,null,988.542,null,1.402,1.647,2.459,2.642,2.669,2.809
1717700400,176557,32.133,null,91.7,null,987.69,null,0.974,1.306,1.822,2.226,2.061,2.453
1718380800,176557,34.5,null,95.267,null,996.64,null,13.252,13.771,18.241,18.736,18.938,19.437
1718323200,176557,26.5,null,92.933,null,995.784,null,5.101,5.635,7.24,7.935,7.662,8.249
1718413200,176557,38.167,null,88.9,null,996.657,null,7.397,7.92,10.178,10.736,10.587,11.192
1718449200,176557,40.434,null,74.434,null,1003.056,null,3.138,3.526,4.896,5.223,5.259,5.718
1718211600,176557,16.133,null,98.166,null,999.505,null,4.65,5.389,7.297,8.068,8.081,8.841
1718193600,176557,51.0,null,70.666,null,1001.179,null,11.672,13.412,17.651,20.297,18.992,22.004
1717887600,176557,38.333,null,85.033,null,993.15,null,2.558,3.046,4.004,4.62,4.367,5.191
1717920000,176557,56.8,null,77.2,null,991.871,null,7.053,8.246,10.146,11.445,10.826,12.181
1717959600,176557,16.166,null,100.633,null,993.046,null,0.628,0.917,1.073,1.478,1.218,1.607
1718146800,176557,21.767,null,86.733,null,997.152,null,3.401,3.996,5.476,6.198,5.858,6.544
1718132400,176557,16.3,null,96.233,null,997.999,null,3.892,4.463,6.08,7.148,6.579,7.741
1718121600,176557,22.133,null,90.334,null,999.101,null,5.492,6.434,9.205,10.677,10.062,11.313
