time_stamp,sensor_index,humidity_a,humidity_b,temperature_a,temperature_b,pressure_a,pressure_b,pm1.0_atm_a,pm1.0_atm_b,pm2.5_atm_a,pm2.5_atm_b,pm10.0_atm_a,pm10.0_atm_b
1718406000,168209,32.967,32.967,97.333,97.333,985.941,985.941,8.276,6.881,9.264,7.678,9.681,8.001
1718481600,168209,19.0,19.0,100.533,100.533,991.63,991.63,0.757,0.588,0.996,0.754,1.162,0.838
1718323200,168209,24.934,24.934,96.667,96.667,986.151,986.151,4.456,3.582,5.182,4.201,5.438,4.502
1718384400,168209,40.2,40.2,92.633,92.633,986.798,986.798,13.277,11.663,15.434,13.507,16.171,14.294
1718456400,168209,30.867,30.867,81.4,81.4,993.43,993.43,1.555,1.155,2.08,1.643,2.314,1.859
1718413200,168209,36.433,36.433,90.667,90.667,986.998,986.998,5.508,4.76,6.405,5.572,6.825,6.072
1718373600,168209,46.966,46.966,88.033,88.033,987.005,987.005,12.296,11.058,15.236,13.636,16.683,15.02
1718427600,168209,33.6,33.6,84.833,84.833,989.217,989.217,3.826,3.213,4.463,3.902,4.889,4.387
1718154000,168209,33.1,33.1,80.133,80.133,988.108,988.108,6.018,5.53,7.814,7.176,8.441,7.844
1718197200,168209,39.934,39.934,78.567,78.567,990.966,990.966,5.947,5.12,7.527,6.486,8.116,7.094
1718218800,168209,19.634,19.634,100.066,100.066,988.89,988.89,3.208,2.758,3.92,3.395,4.236,3.68
1717862400,168209,39.6,39.6,83.166,83.166,986.197,986.197,2.426,1.91,3.179,2.586,3.788,3.157
1717808400,168209,31.7,31.7,83.9,83.9,983.619,983.619,2.351,1.95,3.277,2.94,4.383,4.106
1717855200,168209,38.133,38.133,81.334,81.334,987.253,987.253,2.428,1.902,3.143,2.643,3.553,3.299
1717822800,168209,41.367,41.367,75.7,75.7,984.567,984.567,5.193,4.776,7.875,7.471,9.262,9.316
1718089200,168209,52.467,52.467,66.0,66.0,987.781,987.781,4.565,3.95,5.804,5.122,6.31,5.549
1718074800,168209,49.633,49.633,68.1,68.1,987.055,987.055,3.325,2.838,4.261,3.636,4.62,4.015
1717776000,168209,27.434,27.434,84.6,84.6,984.032,984.032,0.588,0.356,0.938,0.805,1.382,1.256
1717689600,168209,40.334,40.334,89.333,89.333,979.223,979.223,2.057,1.644,2.49,2.065,2.828,2.399
1717682400,168209,49.4,49.4,83.367,83.367,979.642,979.642,3.142,2.668,3.843,3.277,4.209,3.666
1717642800,168209,63.533,63.533,82.267,82.267,978.321,978.321,13.618,12.696,16.903,15.446,17.764,16.465
1718042400,168209,38.934,38.934,76.267,76.267,985.261,985.261,0.867,0.67,1.177,0.918,1.36,1.039
1717999200,168209,43.8,43.8,76.1,76.1,982.134,982.134,3.416,2.749,4.139,3.402,4.513,3.798
1718431200,168209,35.233,35.233,83.5,83.5,989.565,989.565,4.305,3.507,5.101,4.223,5.539,4.543
1717920000,168209,51.233,51.233,80.433,80.433,981.942,981.942,5.74,4.775,7.014,6.042,7.817,6.961
1718460000,168209,26.6,26.6,85.4,85.4,993.602,993.602,0.863,0.655,1.194,0.917,1.376,1.065
1718355600,168209,58.633,58.633,78.166,78.166,986.336,986.336,13.062,11.665,15.729,14.018,16.524,14.668
1718409600,168209,31.8,31.8,94.533,94.533,986.46,986.46,5.163,4.267,5.822,4.894,6.101,5.162
1718344800,168209,39.166,39.166,84.333,84.333,987.69,987.69,6.736,5.847,8.123,7.119,8.689,7.571
1718391600,168209,37.6,37.6,98.533,98.533,986.347,986.347,15.741,14.021,17.942,15.793,18.565,16.55
1718283600,168209,37.266,37.266,84.133,84.133,989.122,989.122,6.441,5.694,7.991,7.05,8.633,7.742
1718280000,168209,41.133,41.133,80.034,80.034,989.106,989.106,6.856,6.011,8.621,7.492,9.136,8.111
1718208000,168209,24.334,24.334,90.4,90.4,990.082,990.082,3.463,3.076,4.415,3.952,4.793,4.283
1717866000,168209,40.233,40.233,84.833,84.833,985.666,985.666,3.735,3.155,4.858,4.136,5.474,4.829
1717804800,168209,24.967,24.967,88.533,88.533,983.482,983.482,1.125,0.834,1.852,1.643,2.813,2.768
1717848000,168209,49.933,49.933,75.567,75.567,986.981,986.981,7.383,6.433,9.565,8.479,10.684,9.712
1718100000,168209,54.367,54.367,63.966,63.966,988.946,988.946,6.439,5.538,8.38,7.39,8.889,8.031
1718064000,168209,39.267,39.267,74.567,74.567,986.096,986.096,1.494,1.088,1.853,1.442,2.072,1.692
1718092800,168209,52.933,52.933,65.5,65.5,988.041,988.041,5.877,5.082,7.462,6.548,7.728,6.999
1717797600,168209,22.8,22.8,90.933,90.933,983.231,983.231,0.454,0.183,0.993,0.65,2.0,1.738
1717772400,168209,28.166,28.166,82.233,82.233,983.863,983.863,0.088,0.008,0.218,0.113,0.498,0.278
1717657200,168209,62.8,62.8,80.834,80.834,978.553,978.553,12.847,12.253,16.393,15.095,17.251,15.87
1717714800,168209,27.567,27.567,90.267,90.267,978.081,978.081,0.168,0.09,0.468,0.318,0.824,0.746
1717664400,168209,61.2,61.2,80.367,80.367,978.438,978.438,12.716,12.335,16.456,15.367,17.459,16.213
1717675200,168209,60.233,60.233,79.934,79.934,979.859,979.859,10.33,9.898,13.268,12.291,14.039,12.95
1717977600,168209,24.88,24.88,86.341,86.341,982.591,982.591,0.908,0.572,1.267,0.842,1.524,1.16
1717981200,168209,30.55,30.55,82.133,82.133,982.594,982.594,3.788,3.25,4.915,4.386,5.446,4.846
1717945200,168209,37.367,37.367,81.767,81.767,984.94,984.94,0.59,0.331,0.783,0.549,0.914,0.714
1717909200,168209,46.5,46.5,81.767,81.767,982.128,982.128,4.26,3.58,5.455,4.729,6.245,5.582
1717898400,168209,41.4,41.4,83.034,83.034,982.543,982.543,3.202,2.613,4.14,3.51,4.812,4.308
1717959600,168209,24.6,24.6,91.834,91.834,983.257,983.257,0.434,0.133,0.643,0.319,0.766,0.438
1718416800,168209,41.033,41.033,87.633,87.633,987.929,987.929,9.246,8.043,10.873,9.474,11.517,10.152
1718240400,168209,32.034,32.034,84.7,84.7,987.822,987.822,3.236,2.827,4.253,3.754,4.607,4.232
1718316000,168209,23.034,23.034,103.3,103.3,985.892,985.892,4.266,3.589,4.992,4.232,5.323,4.477
1718294400,168209,26.9,26.9,95.133,95.133,988.566,988.566,5.104,4.38,6.149,5.274,6.498,5.751
1718308800,168209,21.8,21.8,104.933,104.933,986.89,986.89,3.096,2.894,3.704,3.369,4.003,3.655
1718290800,168209,29.267,29.267,91.033,91.033,989.287,989.287,5.118,4.383,6.098,5.249,6.308,5.585
1718262000,168209,45.3,45.3,76.267,76.267,987.967,987.967,6.354,5.684,7.835,7.008,8.242,7.598
1718233200,168209,20.733,20.733,98.067,98.067,988.072,988.072,2.593,2.067,3.247,2.654,3.527,2.936
1718200800,168209,33.666,33.666,82.5,82.5,990.936,990.936,4.933,4.3,6.133,5.306,6.519,5.696
1717887600,168209,37.933,37.933,86.367,86.367,983.313,983.313,1.918,1.398,2.495,1.998,3.021,2.518
1718128800,168209,21.867,21.867,94.7,94.7,988.505,988.505,4.94,4.416,6.54,5.838,7.242,6.365
1718107200,168209,48.834,48.834,67.834,67.834,989.556,989.556,8.07,7.49,11.256,10.238,12.23,11.164
1718114400,168209,38.4,38.4,75.767,75.767,989.553,989.553,7.144,6.811,10.133,9.582,11.226,10.768
1717779600,168209,24.867,24.867,88.666,88.666,984.095,984.095,0.536,0.164,0.832,0.411,1.183,0.752
1717704000,168209,34.0,34.0,90.966,90.966,977.749,977.749,0.584,0.382,0.919,0.687,1.217,1.135
1717686000,168209,44.667,44.667,86.167,86.167,979.52,979.52,2.675,2.244,3.179,2.744,3.46,3.113
1717696800,168209,33.5,33.5,94.3,94.3,978.259,978.259,1.095,0.742,1.478,1.086,1.9,1.519
