time_stamp,sensor_index,humidity_a,humidity_b,temperature_a,temperature_b,pressure_a,pressure_b,pm1.0_atm_a,pm1.0_atm_b,pm2.5_atm_a,pm2.5_atm_b,pm10.0_atm_a,pm10.0_atm_b
1718395200,184723,33.933,33.933,99.95,99.95,993.589,993.589,12.755,15.905,13.835,17.224,14.38,17.765
1718481600,184723,19.6,19.6,94.3,94.3,999.564,999.564,0.804,1.189,0.968,1.488,1.125,1.671
1718470800,184723,19.067,19.067,93.334,93.334,1000.651,1000.651,0.285,0.571,0.44,0.742,0.588,0.841
1718456400,184723,23.934,23.934,89.633,89.633,1001.447,1001.447,0.998,1.389,1.262,1.764,1.595,2.061
1717650000,184723,57.467,57.467,85.534,85.534,986.255,986.255,11.486,12.38,13.252,14.636,14.139,15.23
1717977600,184723,19.925,19.925,89.966,89.966,990.319,990.319,2.381,2.952,3.226,3.942,4.154,4.404
1717999200,184723,39.933,39.933,79.133,79.133,990.038,990.038,3.008,4.107,3.554,4.735,4.083,5.154
1718078400,184723,47.7,47.7,69.867,69.867,995.33,995.33,4.755,5.814,5.911,7.078,6.733,7.788
1717887600,184723,35.9,35.9,88.633,88.633,991.12,991.12,1.823,2.446,2.164,3.005,2.864,3.465
1717866000,184723,35.617,35.617,86.966,86.966,993.564,993.564,1.802,2.432,2.273,2.982,2.933,3.648
1717819200,184723,36.734,36.734,80.867,80.867,992.391,992.391,4.365,4.55,4.902,5.803,6.353,7.134
1718269200,184723,50.267,50.267,75.067,75.067,996.257,996.257,7.53,8.726,9.234,10.518,10.363,11.451
1718305200,184723,23.367,23.367,100.367,100.367,994.966,994.966,2.623,4.343,3.048,4.925,3.401,5.268
1718240400,184723,27.534,27.534,90.066,90.066,995.648,995.648,4.441,5.36,5.204,6.324,5.765,6.931
1718298000,184723,24.0,24.0,98.45,98.45,995.615,995.615,4.018,5.045,4.511,5.78,4.977,6.162
1717898400,184723,39.933,39.933,85.867,85.867,990.375,990.375,3.006,3.752,3.713,4.599,4.502,5.254
1718215200,184723,21.6,21.6,94.433,94.433,997.151,997.151,3.195,3.873,3.768,4.588,4.215,4.985
1718179200,184723,47.733,47.733,71.034,71.034,997.499,997.499,8.02,9.114,9.736,11.315,10.755,12.144
1717768800,184723,19.567,19.567,93.8,93.8,991.474,991.474,0.0,0.005,0.019,0.037,0.211,0.203
1717718400,184723,24.5,24.5,92.0,92.0,986.053,986.053,0.311,0.667,0.617,0.963,1.19,1.43
1717779600,184723,21.9,21.9,91.9,91.9,991.822,991.822,0.311,0.748,0.522,0.978,0.811,1.295
1718438400,184723,39.459,39.459,79.5,79.5,998.366,998.366,3.821,4.809,4.374,5.442,4.722,5.769
1717682400,184723,32.467,32.467,98.034,98.034,987.266,987.266,1.594,2.657,1.885,3.063,2.316,3.489
1717653600,184723,58.1,58.1,84.9,84.9,986.313,986.313,12.291,13.447,14.311,15.899,15.115,16.599
1717678800,184723,37.033,37.033,95.334,95.334,987.681,987.681,3.459,4.114,3.895,4.774,4.541,5.173
1718460000,184723,20.966,20.966,91.933,91.933,1001.579,1001.579,0.585,0.838,0.723,1.034,0.867,1.183
1718053200,184723,32.834,32.834,80.1,80.1,993.374,993.374,1.482,2.053,1.752,2.466,2.038,2.735
1718013600,184723,38.833,38.833,77.3,77.3,990.667,990.667,2.623,3.485,3.085,4.166,3.716,4.577
1718089200,184723,50.633,50.633,67.934,67.934,995.808,995.808,4.902,5.623,5.956,6.949,6.655,7.604
1718082000,184723,48.7,48.7,69.334,69.334,995.743,995.743,4.226,5.222,5.097,6.258,5.75,6.788
1718110800,184723,30.033,30.033,82.966,82.966,997.503,997.503,6.251,6.859,8.014,8.879,9.439,9.994
1718290800,184723,23.134,23.134,99.7,99.7,997.026,997.026,3.984,5.639,4.563,6.32,5.001,6.793
1718283600,184723,28.7,28.7,94.533,94.533,997.034,997.034,5.437,6.493,6.425,7.666,7.298,8.361
1717902000,184723,40.467,40.467,85.067,85.067,990.337,990.337,3.18,3.955,3.909,4.816,4.822,5.462
1717905600,184723,41.933,41.933,85.066,85.066,990.356,990.356,3.351,4.181,4.098,5.063,4.963,5.87
1718154000,184723,26.534,26.534,85.167,85.167,995.993,995.993,5.303,6.269,6.612,7.883,7.606,8.684
1718197200,184723,30.6,30.6,88.966,88.966,998.964,998.964,4.89,6.01,5.801,7.139,6.603,7.808
1718182800,184723,49.1,49.1,70.7,70.7,997.827,997.827,7.243,8.416,8.846,10.529,9.773,11.488
1717725600,184723,27.166,27.166,88.3,88.3,987.346,987.346,0.454,0.742,0.736,1.055,1.381,1.594
1717794000,184723,21.5,21.5,94.066,94.066,991.024,991.024,0.559,0.868,0.899,1.376,1.968,2.333
1717729200,184723,28.233,28.233,86.8,86.8,987.82,987.82,0.594,1.009,0.882,1.462,1.659,2.078
1717722000,184723,26.034,26.034,90.066,90.066,986.656,986.656,0.174,0.594,0.485,0.913,1.069,1.505
1718463600,184723,20.133,20.133,92.967,92.967,1001.406,1001.406,0.553,0.973,0.776,1.189,1.007,1.373
1718359200,184723,54.534,54.534,82.466,82.466,994.38,994.38,10.727,12.293,12.152,14.188,12.91,14.978
1718330400,184723,33.633,33.633,91.3,91.3,994.372,994.372,6.637,7.829,7.821,9.301,8.739,10.09
1717664400,184723,58.433,58.433,83.0,83.0,986.136,986.136,11.283,12.317,13.204,14.778,14.123,15.498
1717686000,184723,31.934,31.934,96.967,96.967,987.107,987.107,1.567,2.222,1.857,2.599,2.199,2.918
1718006400,184723,44.466,44.466,77.867,77.867,989.876,989.876,3.271,4.391,3.829,5.061,4.252,5.39
1718067600,184723,38.467,38.467,75.9,75.9,994.298,994.298,3.115,3.851,3.966,4.934,4.824,5.527
1718096400,184723,53.166,53.166,65.867,65.867,996.336,996.336,5.63,6.37,6.999,7.953,7.941,8.73
1717822800,184723,39.034,39.034,79.166,79.166,992.481,992.481,3.494,4.515,4.516,5.633,5.775,6.748
1717876800,184723,34.717,34.717,91.033,91.033,992.381,992.381,1.989,2.688,2.523,3.213,3.229,3.782
1717862400,184723,35.2,35.2,85.367,85.367,994.092,994.092,2.022,2.717,2.595,3.29,3.322,3.954
1717869600,184723,35.833,35.833,88.434,88.434,993.189,993.189,2.101,2.717,2.614,3.304,3.405,3.978
1717815600,184723,34.6,34.6,82.8,82.8,992.278,992.278,4.62,5.6,6.143,7.282,8.101,8.943
1718312400,184723,23.308,23.308,100.358,100.358,994.303,994.303,2.644,4.398,3.008,4.896,3.376,5.149
1718272800,184723,50.133,50.133,75.5,75.5,996.589,996.589,7.837,9.293,9.473,11.297,10.518,12.43
1717945200,184723,31.267,31.267,87.133,87.133,992.772,992.772,0.614,0.965,0.804,1.22,1.035,1.473
1717970400,184723,22.066,22.066,92.5,92.5,990.367,990.367,5.739,6.607,7.614,8.79,9.58,10.133
1717891200,184723,38.2,38.2,87.466,87.466,990.863,990.863,2.533,3.283,3.354,4.261,4.337,4.908
1717916400,184723,45.767,45.767,84.034,84.034,989.213,989.213,4.204,5.407,5.056,6.298,6.021,7.18
1718226000,184723,21.9,21.9,96.334,96.334,995.817,995.817,2.748,3.641,3.213,4.229,3.606,4.51
1717797600,184723,21.0,21.0,93.633,93.633,990.956,990.956,0.458,0.782,0.773,1.196,1.881,2.165
1717754400,184723,35.633,35.633,79.233,79.233,989.633,989.633,0.282,0.65,0.646,1.053,1.601,2.036
1717786800,184723,20.6,20.6,93.367,93.367,991.507,991.507,0.625,0.888,0.844,1.28,1.373,1.728
1718427600,184723,32.966,32.966,85.4,85.4,997.098,997.098,3.324,4.328,3.803,4.921,4.188,5.267
1718442000,184723,40.1,40.1,78.659,78.659,998.908,998.908,3.407,4.365,3.985,5.129,4.426,5.506
1718398800,184723,31.566,31.566,100.466,100.466,993.346,993.346,9.096,11.899,9.866,12.991,10.345,13.412
1718409600,184723,28.933,28.933,97.534,97.534,994.118,994.118,4.186,5.336,4.631,5.909,4.976,6.185
1718373600,184723,39.5,39.5,93.1,93.1,994.796,994.796,10.496,12.308,12.132,14.311,13.562,15.449
1718380800,184723,33.633,33.633,97.133,97.133,994.56,994.56,11.9,14.198,13.416,16.1,14.562,17.061
1718323200,184723,25.034,25.034,97.434,97.434,993.881,993.881,5.613,6.607,6.777,8.194,7.683,8.955
1718352000,184723,55.233,55.233,82.8,82.8,993.257,993.257,9.022,10.162,10.594,12.034,11.879,13.093
1718326800,184723,29.1,29.1,94.5,94.5,994.251,994.251,6.17,7.342,6.993,8.445,7.686,8.948
1717639200,184723,57.5,57.5,88.0,88.0,985.592,985.592,10.434,11.87,12.107,13.971,13.363,15.097
1717675200,184723,44.567,44.567,90.4,90.4,987.551,987.551,6.126,7.029,6.982,8.269,7.489,8.911
1717668000,184723,58.733,58.733,82.133,82.133,986.559,986.559,11.451,12.425,13.503,15.095,14.498,15.732
1718002800,184723,42.633,42.633,78.733,78.733,989.962,989.962,3.171,4.172,3.704,4.883,4.163,5.295
1718042400,184723,32.3,32.3,82.733,82.733,993.155,993.155,0.881,1.217,1.073,1.534,1.309,1.716
1718038800,184723,32.333,32.333,83.467,83.467,993.145,993.145,1.027,1.472,1.302,1.798,1.54,2.032
1717858800,184723,32.233,32.233,85.733,85.733,994.778,994.778,1.529,2.181,2.019,2.784,2.684,3.404
1718276400,184723,42.834,42.834,81.367,81.367,997.008,997.008,8.07,9.29,9.675,11.063,10.78,11.889
1718308800,184723,22.567,22.567,100.833,100.833,994.649,994.649,2.287,3.984,2.645,4.502,2.995,4.732
1718316000,184723,24.166,24.166,99.2,99.2,993.615,993.615,3.728,4.669,4.129,5.261,4.466,5.476
1718244000,184723,33.3,33.3,85.966,85.966,996.105,996.105,5.421,6.424,6.655,7.889,7.598,8.668
1717927200,184723,48.267,48.267,79.7,79.7,991.519,991.519,4.923,6.111,5.644,7.005,6.248,7.38
1717923600,184723,48.767,48.767,82.333,82.333,990.258,990.258,5.682,7.106,6.626,8.247,7.51,9.026
1717920000,184723,48.066,48.066,83.617,83.617,989.726,989.726,5.011,6.081,5.851,7.16,6.863,7.871
1718222400,184723,21.166,21.166,96.0,96.0,996.305,996.305,2.953,3.762,3.476,4.434,3.849,4.742
1718229600,184723,21.2,21.2,96.2,96.2,995.601,995.601,2.779,3.603,3.292,4.234,3.615,4.484
1718388000,184723,33.6,33.6,99.5,99.5,994.282,994.282,12.306,15.316,13.617,16.922,14.444,17.517
1717740000,184723,30.733,30.733,82.8,82.8,988.469,988.469,0.52,0.834,0.903,1.237,1.723,2.025
1718431200,184723,36.034,36.034,83.2,83.2,997.424,997.424,3.989,4.929,4.537,5.636,5.078,5.977
1718474400,184723,19.133,19.133,94.834,94.834,1000.057,1000.057,0.29,0.655,0.447,0.814,0.57,0.915
1718478000,184723,19.1,19.1,95.233,95.233,999.861,999.861,0.518,0.829,0.671,1.004,0.84,1.177
