time_stamp,sensor_index,humidity_a,humidity_b,temperature_a,temperature_b,pressure_a,pressure_b,pm1.0_atm_a,pm1.0_atm_b,pm2.5_atm_a,pm2.5_atm_b,pm10.0_atm_a,pm10.0_atm_b
1718222400,177011,14.1,14.1,112.833,112.833,997.149,997.149,2.497,0.476,3.006,1.13,3.357,1.384
1718211600,177011,21.467,21.467,93.1,93.1,998.561,998.561,3.941,0.882,4.8,1.809,5.377,2.311
1718154000,177011,26.767,26.767,83.9,83.9,997.133,997.133,5.44,2.345,6.678,3.58,7.453,4.168
1718402400,177011,22.367,22.367,112.834,112.834,994.098,994.098,8.594,3.95,9.149,4.96,9.521,5.12
1717891200,177011,37.034,37.034,88.633,88.633,991.964,991.964,3.795,1.117,4.654,1.833,5.542,2.241
1717952400,177011,28.233,28.233,87.5,87.5,993.418,993.418,0.583,0.006,0.742,0.074,0.941,0.18
1717948800,177011,30.867,30.867,87.233,87.233,993.843,993.843,0.519,0.009,0.689,0.048,0.865,0.142
1718290800,177011,28.767,28.767,91.534,91.534,998.093,998.093,5.095,1.478,5.862,2.425,6.369,2.798
1718301600,177011,24.0,24.0,99.334,99.334,996.377,996.377,3.222,0.987,3.739,1.59,4.027,1.93
1718121600,177011,26.834,26.834,82.3,82.3,998.179,998.179,5.126,2.058,6.701,3.616,7.752,4.307
1718110800,177011,39.767,39.767,73.433,73.433,998.732,998.732,8.072,3.745,10.731,6.207,12.32,7.395
1718006400,177011,44.2,44.2,78.267,78.267,991.06,991.06,3.888,1.538,4.409,2.18,4.84,2.43
1717826400,177011,42.334,42.334,77.6,77.6,994.05,994.05,8.174,3.843,9.834,5.442,11.372,6.522
1717876800,177011,35.033,35.033,91.133,91.133,993.502,993.502,2.382,0.06,2.825,0.413,3.385,0.739
1717822800,177011,39.566,39.566,79.133,79.133,993.659,993.659,7.662,3.518,9.313,5.138,11.063,6.06
1717840800,177011,51.6,51.6,71.3,71.3,995.505,995.505,6.95,3.124,8.327,4.395,9.46,5.238
1717718400,177011,26.334,26.334,90.034,90.034,987.195,987.195,0.247,0.004,0.533,0.025,0.982,0.116
1717794000,177011,17.233,17.233,102.733,102.733,991.996,991.996,0.015,0.0,0.122,0.004,1.011,0.171
1717722000,177011,27.367,27.367,86.733,86.733,987.845,987.845,0.582,0.035,0.873,0.157,1.413,0.382
1717678800,177011,54.683,54.683,82.65,82.65,988.867,988.867,5.104,1.97,6.147,2.957,6.873,3.497
1717653600,177011,66.233,66.233,80.8,80.8,987.5,987.5,13.462,6.05,16.198,9.047,17.148,9.799
1718384400,177011,34.567,34.567,97.933,97.933,995.439,995.439,13.545,6.477,15.105,8.422,16.155,9.036
1718391600,177011,31.0,31.0,104.867,104.867,994.928,994.928,14.901,7.452,16.23,9.086,16.784,9.498
1718377200,177011,39.5,39.5,94.434,94.434,995.592,995.592,11.71,5.067,13.288,6.901,14.289,7.598
1718406000,177011,23.0,23.0,109.4,109.4,994.462,994.462,7.085,3.061,7.607,3.952,7.968,4.235
1718330400,177011,33.091,33.091,91.1,91.1,995.457,995.457,7.315,2.663,8.498,4.017,9.096,4.497
1718190000,177011,50.367,50.367,70.767,70.767,999.977,999.977,8.157,3.744,10.004,5.526,11.217,6.335
1718337600,177011,38.367,38.367,86.966,86.966,996.099,996.099,10.422,4.954,12.405,6.976,13.8,7.894
1717898400,177011,39.233,39.233,85.966,85.966,991.508,991.508,3.732,1.414,4.46,2.099,5.021,2.591
1717963200,177011,16.3,16.3,105.067,105.067,991.503,991.503,0.192,0.011,0.303,0.021,0.522,0.058
1718316000,177011,15.5,15.5,117.567,117.567,994.467,994.467,3.741,1.3,4.166,1.938,4.475,2.166
1718103600,177011,50.7,50.7,67.1,67.1,998.703,998.703,7.713,3.6,9.724,5.599,11.079,6.617
1718013600,177011,40.3,40.3,76.233,76.233,991.845,991.845,3.62,1.425,4.194,2.034,4.73,2.502
1717977600,177011,19.334,19.334,91.867,91.867,991.423,991.423,0.819,0.007,1.047,0.036,1.349,0.094
1717815600,177011,30.866,30.866,84.467,84.467,993.42,993.42,5.059,2.005,6.362,3.1,7.832,3.872
1717873200,177011,30.666,30.666,94.333,94.333,993.889,993.889,2.148,0.062,2.652,0.462,3.419,0.883
1717887600,177011,33.433,33.433,91.4,91.4,992.202,992.202,1.923,0.034,2.416,0.231,3.112,0.661
1717837200,177011,50.633,50.633,72.267,72.267,994.756,994.756,7.055,3.175,8.424,4.585,9.756,5.532
1717736400,177011,32.8,32.8,81.5,81.5,989.525,989.525,0.851,0.079,1.211,0.288,1.938,0.632
1717776000,177011,25.8,25.8,85.5,85.5,992.923,992.923,0.68,0.091,0.922,0.193,1.452,0.416
1717801200,177011,16.767,16.767,100.933,100.933,992.125,992.125,0.076,0.0,0.191,0.004,0.986,0.14
1717786800,177011,21.233,21.233,92.667,92.667,992.585,992.585,0.79,0.0,1.074,0.005,1.751,0.179
1717790400,177011,17.434,17.434,102.066,102.066,992.178,992.178,0.299,0.0,0.502,0.008,1.224,0.148
1717664400,177011,65.733,65.733,79.1,79.1,987.306,987.306,11.714,5.216,14.189,7.827,14.97,8.631
1717671600,177011,64.133,64.133,78.867,78.867,988.383,988.383,10.474,4.766,12.751,7.38,13.661,8.221
1718413200,177011,31.566,31.566,94.733,94.733,995.747,995.747,5.931,1.763,6.547,2.58,6.965,2.865
1718449200,177011,35.334,35.334,79.1,79.1,1002.038,1002.038,2.751,0.919,3.269,1.446,3.564,1.758
1718420400,177011,30.4,30.4,91.3,91.3,997.397,997.397,5.57,1.528,6.213,2.369,6.567,2.758
1718352000,177011,63.233,63.233,79.066,79.066,994.458,994.458,11.287,5.295,13.139,7.226,14.078,8.049
1718478000,177011,15.233,15.233,106.767,106.767,1000.715,1000.715,0.053,0.0,0.134,0.002,0.294,0.015
1718204400,177011,26.7,26.7,86.733,86.733,999.582,999.582,3.925,1.426,4.732,2.265,5.181,2.699
1717927200,177011,50.433,50.433,77.767,77.767,992.72,992.72,6.907,3.049,7.883,4.098,8.509,4.582
1717970400,177011,17.2,17.2,103.666,103.666,991.33,991.33,0.204,0.0,0.38,0.01,0.618,0.056
1717894800,177011,39.766,39.766,86.433,86.433,991.68,991.68,4.928,1.526,4.894,2.393,5.63,2.888
1718366400,177011,55.133,55.133,82.767,82.767,996.014,996.014,12.119,5.838,14.048,8.088,14.972,8.788
1718280000,177011,48.267,48.267,77.0,77.0,998.322,998.322,9.024,4.162,10.718,5.989,11.753,6.814
