time_stamp,sensor_index,humidity,temperature,pressure,pm2.5_atm,pm10.0_atm
1714575600,184707,35.067,83.0,984.533,6.7285,7.0975
1714579200,184707,33.133,85.233,984.255,5.5085,5.8100000000000005
1715137200,184707,72.767,72.433,974.853,3.76,4.2625
1716760800,184707,54.191,79.917,974.174,5.2475000000000005,5.646
1713985200,184707,25.1,81.534,989.855,3.6025,3.7645
1714024800,184707,46.8,54.167,993.55,4.8685,5.3759999999999994
1714082400,184707,20.034,73.733,991.845,2.387,2.5665
1716822000,184707,55.433,78.267,976.096,5.802,6.274
1716552000,184707,61.867,75.567,984.166,18.447499999999998,19.6065
1716055200,184707,23.5,104.867,982.335,4.228,4.337
1715482800,184707,29.833,73.534,981.249,4.8695,5.234
1711756800,184707,21.0,73.4,984.287,11.6035,12.057
1707213600,184707,52.9,43.433,989.753,26.1375,27.9045
1701756000,184707,50.533,51.867,988.069,31.524499999999996,33.795
1715713200,184707,70.167,73.2,976.975,13.843,14.327
1711242000,184707,31.8,48.6,993.082,15.096499999999999,16.0895
1712160000,184707,56.7,51.6,966.168,3.3385,3.6375
1715587200,184707,42.466,71.222,982.929,6.8955,7.349
1715580000,184707,39.966,72.966,983.015,6.1185,6.4475
1708743600,184707,38.334,56.633,976.206,11.342,11.902
1708182000,184707,49.967,35.566,990.328,24.7245,26.929000000000002
1708326000,184707,35.666,44.2,988.639,12.648,13.895
1708315200,184707,32.734,45.7,987.442,8.689499999999999,9.5825
1712199600,184707,69.6,43.834,966.916,0.5485,0.6419999999999999
1712239200,184707,75.433,45.3,969.773,1.431,1.6165
1712188800,184707,61.367,46.733,966.9,0.10650000000000001,0.203
1712289600,184707,72.5,44.733,981.283,0.376,0.45899999999999996
1712278800,184707,71.233,46.334,979.848,0.4295,0.5135000000000001
1711710000,184707,39.367,54.767,986.971,18.997500000000002,20.429000000000002
1711699200,184707,35.666,56.6,986.799,12.801,13.86
1711206000,184707,41.3,46.767,990.948,40.3485,45.454
1709398800,184707,52.433,62.8,990.367,14.509,15.1385
1712437200,184707,21.867,71.7,989.471,0.575,0.702
1712372400,184707,54.233,50.5,990.27,3.7640000000000002,4.135
1716184800,184707,44.067,83.8,983.659,18.048000000000002,18.7435
1710061200,184707,45.867,44.2,982.123,3.2445,3.588
1710032400,184707,55.466,50.133,979.994,9.86,10.402000000000001
1705021200,184707,40.133,55.133,985.03,9.712,10.352
1705042800,184707,57.4,43.933,982.043,14.41,15.6945
1710309600,184707,28.0,63.633,982.485,5.46,5.763999999999999
1710331200,184707,32.3,60.767,982.929,8.343,9.177
1702263600,184707,57.495,40.87,987.214,6.958,7.6610000000000005
1710892800,184707,24.534,57.867,977.122,9.5515,10.2815
1711371600,184707,24.567,59.533,986.625,4.539,5.277
1711393200,184707,12.166,91.9,983.075,3.5535,3.824
1703163600,184707,35.334,47.533,998.86,14.654499999999999,16.229
1703196000,184707,23.967,60.7,996.547,15.622,16.6525
1703124000,184707,29.1,52.833,997.675,7.9990000000000006,8.792
1704938400,184707,54.6,44.633,977.584,18.6795,19.8075
1704931200,184707,55.434,44.167,977.849,23.694000000000003,24.985500000000002
1704963600,184707,52.767,45.233,975.053,10.7395,11.284
1712070000,184707,70.534,71.3,970.462,0.5609999999999999,0.8285
1709643600,184707,56.466,69.733,983.976,16.873,17.464
1701342000,184707,48.034,47.533,986.567,19.414,20.8305
1701338400,184707,47.6,47.867,986.566,20.1585,21.713
1703041200,184707,38.3,43.667,997.991,9.341999999999999,10.5975
1703095200,184707,25.6,57.033,998.196,5.7725,6.2545
1703055600,184707,41.967,41.233,998.418,11.3845,12.988
1706295600,184707,60.267,57.033,988.952,3.843,4.0440000000000005
