time_stamp,sensor_index,humidity,temperature,pressure,pm2.5_atm,pm10.0_atm
1716264000,183777,54.966,75.7,995.291,17.7235,17.9185
1716267600,183777,58.034,74.6,995.399,19.415999999999997,19.6325
1715277600,183777,54.633,78.167,985.24,11.3655,11.547
1709265600,183777,41.267,39.133,1011.701,15.1465,15.9695
1709276400,183777,48.733,36.3,1009.532,16.0815,16.816000000000003
1709326800,183777,51.0,49.8,1003.817,6.1884999999999994,6.4795
1714626000,183777,62.3,71.8,996.544,25.847,26.162
1714669200,183777,36.3,87.334,996.226,8.0445,8.1645
1714633200,183777,63.867,69.733,996.217,26.108,26.3705
1714651200,183777,63.466,69.934,998.1,26.3965,26.752499999999998
1716170400,183777,52.333,78.967,996.883,25.9205,26.1865
1716246000,183777,34.133,89.633,994.451,12.691500000000001,12.807500000000001
1713736800,183777,29.2,56.367,1001.409,9.124500000000001,9.308
1712872800,183777,65.333,63.5,975.952,2.4285,2.4555
1712811600,183777,70.467,66.7,987.524,27.192,27.695500000000003
1714078800,183777,28.033,66.633,1004.752,4.2385,4.3614999999999995
1713621600,183777,31.567,56.933,1004.795,2.184,2.2744999999999997
1705816800,183777,45.9,18.367,1018.529,20.310499999999998,21.5655
1705834800,183777,47.034,13.334,1020.177,23.524,24.9275
1701291600,183777,34.334,50.7,998.049,12.802,13.378
1703887200,183777,55.4,44.966,992.703,7.3845,7.697
1703851200,183777,58.3,44.966,991.287,16.247999999999998,16.9925
1716429600,183777,65.2,77.066,995.769,19.177500000000002,19.5135
1716498000,183777,50.534,82.0,994.766,11.464,11.6555
1707526800,183777,54.433,62.9,994.379,28.8235,29.63
1707544800,183777,61.367,62.166,993.747,17.558,17.9005
1712520000,183777,25.567,70.466,997.539,0.9145000000000001,0.9504999999999999
1701590400,183777,58.267,54.0,990.495,12.9265,13.148
1702465200,183777,59.4,35.9,1018.804,25.3975,26.6695
1702486800,183777,32.833,45.834,1020.289,21.668,22.375500000000002
1702454400,183777,57.733,37.0,1017.554,27.161,28.374499999999998
1713945600,183777,64.566,60.1,996.218,19.554499999999997,19.9185
1706788800,183777,61.8,38.933,1002.221,29.2915,30.9075
1706331600,183777,61.733,50.733,1005.242,9.035499999999999,9.423
1708794000,183777,46.334,36.934,998.343,6.13,6.3875
1706029200,183777,65.233,45.3,1007.695,19.4005,20.134500000000003
1706000400,183777,41.4,43.0,1009.258,13.891,14.4145
1711285200,183777,42.666,39.2,1006.405,10.6785,11.112
1702807200,183777,68.133,53.534,994.749,6.155,6.374499999999999
1702814400,183777,68.0,55.0,994.689,3.652,3.7445000000000004
1711634400,183777,45.4,48.967,1005.11,13.9505,14.518
1704380400,183777,44.7,39.2,1008.322,6.468999999999999,6.927
1704333600,183777,58.067,39.9,1001.004,18.176000000000002,19.567999999999998
1708545600,183777,23.5,68.233,998.474,19.813000000000002,20.159
1708063200,183777,51.433,41.567,1002.716,8.808,9.205
1708077600,183777,45.133,41.867,1002.745,8.217,8.536999999999999
1709859600,183777,59.833,55.167,1000.442,6.9955,7.237500000000001
1709863200,183777,59.334,55.166,1000.203,7.7195,7.938000000000001
