time_stamp,sensor_index,humidity,temperature,pressure,pm2.5_atm,pm10.0_atm
1716818400,130719,54.5,78.466,977.53,0.2645,0.44299999999999995
1716825600,130719,47.566,82.566,978.842,4.526,4.7205
1716771600,130719,62.9,74.867,976.56,2.3425,2.682
1714672800,130719,25.733,98.133,985.629,1.0939999999999999,1.26
1714687200,130719,22.566,96.633,983.76,0.644,0.788
1714006800,130719,54.4,49.466,994.131,0.218,0.347
1714075200,130719,26.666,71.0,994.252,0.22,0.3395
1714050000,130719,43.966,51.164,997.402,2.3945,2.685
1713704400,130719,41.367,49.067,992.032,0.0065,0.0215
1713708000,130719,37.7,51.567,991.873,0.27949999999999997,0.41550000000000004
1714194000,130719,60.566,65.633,989.221,15.872499999999999,16.897
1715126400,130719,73.133,76.534,974.804,7.439500000000001,7.819500000000001
1715176800,130719,57.7,80.466,979.505,3.0525,3.3195
1715194800,130719,37.667,92.033,978.946,3.785,4.032
1716757200,130719,63.6,75.534,976.677,3.1595,3.4640000000000004
1716760800,130719,56.033,79.034,976.139,0.9235,1.1685
1704675600,130719,63.367,41.167,994.265,10.136000000000001,11.664
1716415200,130719,53.333,85.667,982.682,22.8885,23.637500000000003
1716400800,130719,45.7,90.034,983.407,22.287999999999997,22.916
1716372000,130719,63.767,73.2,982.702,9.785,10.3995
1716346800,130719,55.767,78.666,982.653,7.939,8.193999999999999
1715655600,130719,57.633,68.034,982.772,4.5969999999999995,4.821
1715702400,130719,67.6,71.2,980.494,7.534,7.8355
1711285200,130719,47.334,38.4,995.072,3.4139999999999997,3.662
1709049600,130719,54.367,68.667,974.212,18.689500000000002,19.5705
1709024400,130719,41.567,64.767,975.544,26.299500000000002,27.360500000000002
1709031600,130719,43.733,63.1,974.486,27.657,28.8965
1703660400,130719,72.0,44.433,986.727,5.7745,6.375
1703635200,130719,64.133,55.5,986.746,5.6745,6.0440000000000005
1703116800,130719,36.666,44.567,999.819,0.3305,0.5605
1710068400,130719,50.433,36.967,985.039,0.0,0.0
1716566400,130719,44.567,88.8,985.228,8.2435,8.821000000000002
1703408400,130719,72.367,54.067,995.503,23.058999999999997,24.3945
