time_stamp,sensor_index,humidity,temperature,pressure,pm2.5_atm,pm10.0_atm
1714784400,35225,66.666,76.0,990.997,21.185000000000002,22.152
1714816800,35225,70.267,73.0,990.335,18.075499999999998,18.9005
1714809600,35225,69.633,74.0,989.666,16.7915,17.548000000000002
1716325200,35225,35.9,95.433,986.899,11.216999999999999,11.571
1714942800,35225,39.2,88.2,990.621,6.794499999999999,7.141
1716742800,35225,61.3,82.934,981.677,18.3355,19.3345
1716753600,35225,67.166,74.433,980.224,10.893,11.6905
1716440400,35225,65.267,74.6,989.815,6.1370000000000005,6.699
1716483600,35225,48.534,83.5,989.9,11.9945,12.597999999999999
1716465600,35225,67.333,73.966,991.349,19.621000000000002,21.014
1713585600,35225,33.534,63.0,996.154,5.5695,6.15
1713571200,35225,31.733,67.433,994.656,5.0905000000000005,5.382
1716210000,35225,56.1,77.466,991.462,22.185000000000002,23.122
1702119600,35225,71.533,57.133,988.893,18.302,19.570999999999998
1712516400,35225,25.033,73.6,992.273,0.6905,0.836
1701594000,35225,59.166,54.0,983.442,13.37,14.1595
1711396800,35225,20.8,79.733,988.422,2.9814999999999996,3.3520000000000003
1711558800,35225,47.933,52.1,994.885,13.028500000000001,14.271
1711537200,35225,54.4,48.6,990.975,10.277999999999999,11.136
1707768000,35225,32.733,60.5,982.306,14.2935,15.388
1712952000,35225,59.6,61.566,984.632,5.401999999999999,5.7515
1712934000,35225,68.567,54.0,982.355,2.1675,2.3280000000000003
1712937600,35225,69.167,53.567,982.986,1.2455,1.3719999999999999
1712599200,35225,34.5,83.367,991.175,15.479000000000001,16.213
1712545200,35225,30.767,65.534,989.344,1.9215,2.1095
1710252000,35225,37.308,57.925,994.218,7.441000000000001,8.199
1702033200,35225,45.367,48.0,990.884,8.0335,8.6815
1712415600,35225,40.8,56.0,998.913,2.012,2.242
1712433600,35225,24.867,72.6,995.825,0.5730000000000001,0.7010000000000001
1712426400,35225,28.767,66.834,997.1,0.881,1.023
1711890000,35225,67.0,58.834,989.332,31.852000000000004,35.463
1710381600,35225,42.433,66.0,989.878,20.299999999999997,21.798000000000002
1702620000,35225,47.7,38.033,1010.747,42.68,52.57899999999999
1711983600,35225,57.617,66.9,986.951,8.4395,8.9475
1711008000,35225,32.1,39.233,998.766,1.509,1.7435
1711058400,35225,18.2,58.6,998.99,2.7835,3.1319999999999997
1706821200,35225,42.066,59.267,988.897,5.2364999999999995,5.686999999999999
1706778000,35225,61.3,41.1,995.726,24.0275,26.25
1714233600,35225,42.8,81.2,996.281,17.505499999999998,18.572499999999998
1714201200,35225,57.0,68.334,993.491,24.1145,25.2725
1714244400,35225,37.534,84.833,995.747,14.082,14.774000000000001
1714230000,35225,45.534,79.733,995.866,19.753999999999998,20.86
1703325600,35225,51.133,50.067,998.474,20.848,22.676000000000002
1703365200,35225,69.367,53.2,998.995,23.079,24.694499999999998
1714010400,35225,42.333,57.233,999.483,2.9325,3.134
1702947600,35225,48.667,36.0,993.231,6.9905,7.694000000000001
1703016000,35225,32.3,44.933,1003.145,3.7184999999999997,4.4495000000000005
1708070400,35225,46.2,43.867,996.339,6.6635,7.253500000000001
1703818800,35225,51.6,43.867,985.627,6.958,7.4615
1704110400,35225,60.166,40.433,996.781,8.2735,9.024
1704358800,35225,53.0,41.0,996.988,26.0945,29.736
1704391200,35225,29.1,53.1,1001.199,8.354,9.501
1705878000,35225,39.466,31.434,1010.781,16.12,17.625
1705867200,35225,31.067,37.433,1011.036,9.969999999999999,11.2805
1710975600,35225,17.566,59.267,991.784,3.943,4.3525
1702782000,35225,44.267,57.834,992.453,4.9725,5.569
1702836000,35225,46.834,62.367,986.924,1.9474999999999998,2.036
1715688000,35225,71.567,68.166,985.641,12.1685,12.8325
1706328000,35225,62.367,52.534,998.502,13.0535,14.364
1706256000,35225,71.0,61.767,989.322,0.16799999999999998,0.2125
1706248800,35225,74.7,63.0,987.104,0.082,0.126
1705723200,35225,48.8,21.334,1001.913,16.653,18.5395
1705712400,35225,48.9,23.667,1001.262,15.065999999999999,16.4045
1701471600,35225,75.034,55.966,986.918,20.7215,22.116500000000002
1711483200,35225,61.233,64.7,981.142,1.108,1.3495
1711443600,35225,67.2,54.434,983.701,5.885,6.852499999999999
1709622000,35225,54.934,64.767,989.879,14.0655,15.05
1709632800,35225,60.666,62.867,989.849,14.955,15.993500000000001
1709618400,35225,54.034,65.5,990.495,13.719000000000001,14.622
1709607600,35225,49.466,69.0,990.122,12.919,13.811
1709654400,35225,55.1,72.2,989.914,15.604000000000001,16.4735
1716570000,35225,52.966,84.166,989.063,17.948999999999998,19.0505
1716526800,35225,68.566,72.767,989.139,3.306,3.726
1711288800,35225,38.466,44.267,999.744,7.5295,8.2735
1711274400,35225,47.834,38.0,998.954,18.8355,20.1655
1713693600,35225,40.467,49.933,996.187,3.205,3.516
1713672000,35225,35.633,55.3,996.167,4.5205,4.8545
1713711600,35225,34.867,54.567,996.732,8.911999999999999,9.567
1713938400,35225,67.633,60.966,989.368,14.184000000000001,14.964500000000001
1710342000,35225,31.55,71.466,989.661,9.163499999999999,9.885
1710306000,35225,33.833,59.7,988.87,8.6235,9.451
1710334800,35225,43.034,55.967,989.426,7.862500000000001,8.6225
1708531200,35225,24.334,67.733,997.247,14.0165,15.0075
1708473600,35225,31.108,55.367,998.823,11.9845,13.0375
1715511600,35225,61.7,57.567,989.976,22.139,23.4315
1705971600,35225,30.3,45.133,1004.975,7.647,8.584
1705986000,35225,42.334,43.3,1004.367,9.575,10.884
1716404400,35225,44.733,92.667,986.425,25.951,27.206
1701316800,35225,53.666,39.067,993.567,27.1455,29.8915
1710118800,35225,32.133,48.567,996.152,1.391,1.6145
1710165600,35225,38.867,47.3,1000.796,3.8015,4.369
1710172800,35225,24.834,59.966,1000.027,2.2685,2.5625
1710046800,35225,42.075,47.416,987.533,2.3545,2.574
1715774400,35225,71.0,71.0,981.055,13.418,14.074
1715814000,35225,54.6,77.267,982.96,7.267,7.6075
1703707200,35225,34.2,61.767,986.144,7.4045000000000005,8.1475
1703149200,35225,52.8,37.133,1005.168,10.004999999999999,11.0535
1703181600,35225,30.233,57.6,1003.832,14.4875,15.8095
1702274400,35225,53.767,40.733,993.326,5.988,6.5015
1702285200,35225,54.0,40.8,995.254,3.5285,3.9355
1704988800,35225,41.3,54.3,987.333,6.075,6.4305
1704981600,35225,52.733,43.3,985.283,4.7745,5.251
1715032800,35225,66.008,76.4,986.09,6.8565,7.2225
1714989600,35225,65.0,71.567,990.315,15.192,15.7165
1715943600,35225,70.0,73.0,986.641,24.166,25.294
1708182000,35225,49.4,33.934,996.979,25.6485,27.6385
1708192800,35225,41.067,34.767,996.93,18.1875,19.423499999999997
1712120400,35225,54.966,57.933,972.857,0.3675,0.4565
1712163600,35225,50.133,52.767,972.523,4.8955,5.343500000000001
1712109600,35225,51.966,67.466,971.526,3.1014999999999997,3.3810000000000002
1712102400,35225,66.0,70.966,970.486,8.943000000000001,9.6335
1714352400,35225,43.666,80.867,992.219,9.395499999999998,10.0605
1704733200,35225,46.733,47.6,1001.563,13.096499999999999,14.5865
1704754800,35225,50.233,45.233,995.808,11.742999999999999,13.190000000000001
1716674400,35225,43.034,90.534,985.49,12.8295,13.488
1712221200,35225,63.467,42.966,972.364,0.951,1.0470000000000002
1713304800,35225,29.233,89.466,988.005,6.6285,7.127000000000001
1713459600,35225,28.567,81.067,993.313,1.8525,2.1494999999999997
1708912800,35225,38.633,53.633,988.18,13.729,14.824
1713200400,35225,37.2,88.633,988.583,9.9785,10.645
1713193200,35225,46.633,79.233,989.024,9.179,9.896
1714759200,35225,54.566,78.966,990.587,13.58,14.175
1706936400,35225,56.0,41.034,995.046,14.4555,16.299500000000002
1707040800,35225,56.334,38.666,990.198,13.146,14.1775
1710590400,35225,63.042,42.375,991.663,14.774,15.596
1702396800,35225,34.334,55.034,1004.63,9.5335,10.445
1702465200,35225,54.8,36.267,1012.262,8.136,8.9325
1708754400,35225,45.617,52.183,980.917,14.023499999999999,14.9275
1702710000,35225,52.166,41.1,1003.536,39.5025,47.864
1703973600,35225,56.1,44.0,990.035,7.1370000000000005,7.6635
1710730800,35225,32.067,49.567,989.383,1.3995,1.5724999999999998
1715835600,35225,68.434,69.466,985.412,24.213,25.602
1709733600,35225,72.567,63.8,988.342,13.2905,14.285
1715407200,35225,53.367,63.0,986.665,6.6305,7.092499999999999
1708833600,35225,45.066,35.9,995.53,27.1425,29.5875
1709517600,35225,53.3,63.1,992.592,11.501,12.103
1707832800,35225,34.067,55.034,990.535,17.606,19.621000000000002
1711656000,35225,23.5,67.3,994.813,6.4625,6.919499999999999
1711587600,35225,43.567,50.666,996.143,8.042,8.660499999999999
1713045600,35225,20.167,79.466,993.408,1.331,1.6509999999999998
1713013200,35225,52.966,56.034,996.226,3.238,3.508
1706889600,35225,47.033,54.633,993.814,25.275,28.482
1706907600,35225,39.3,56.733,993.274,4.968999999999999,5.4670000000000005
1708642800,35225,70.591,60.0,978.614,22.1445,23.3185
1708596000,35225,37.233,61.367,984.216,41.706,50.519
1709215200,35225,24.2,45.7,1009.335,1.6835,2.165
1705298400,35225,37.0,18.5,999.546,6.422000000000001,7.3420000000000005
1705330800,35225,38.0,22.7,1001.581,18.2715,21.305
1704495600,35225,43.934,44.233,995.432,15.4935,16.905
1712772000,35225,73.367,66.6,988.017,5.834,6.060499999999999
1712764800,35225,72.267,65.434,989.152,14.221,14.748000000000001
1712790000,35225,77.1,67.0,985.04,12.648,13.252
1701550800,35225,54.334,61.666,989.168,9.433499999999999,10.021
1710846000,35225,45.966,35.933,994.006,10.207,10.8185
1713567600,35225,27.967,70.3,994.1,3.0605,3.261
1708315200,35225,41.325,40.2,994.054,8.8895,9.734
1708430400,35225,54.466,34.459,1000.148,21.719,23.489
1701673200,35225,58.867,41.967,988.194,12.295,13.058
1716094800,35225,62.9,72.867,989.131,36.6375,42.173
1716098400,35225,64.3,71.633,989.245,38.9025,45.9845
1711126800,35225,28.9,57.8,991.111,9.026499999999999,9.878
1711101600,35225,33.867,42.0,994.806,6.298,7.121499999999999
1704819600,35225,75.367,52.0,963.092,0.118,0.20900000000000002
1704535200,35225,58.133,42.5,985.091,12.5775,13.7195
1707660000,35225,52.5,46.933,991.585,20.137999999999998,22.008000000000003
1707609600,35225,50.4,59.4,989.804,8.377,9.1105
1703566800,35225,74.967,57.566,990.521,3.263,3.61
1703620800,35225,68.367,60.267,989.985,16.375500000000002,17.715
1703617200,35225,67.6,62.267,989.352,9.0655,9.771
1705449600,35225,36.867,21.8,996.356,6.092,7.019
1705078800,35225,63.934,44.0,972.431,4.725,5.323
1706202000,35225,78.633,62.633,993.627,4.729,5.279
1707361200,35225,39.834,52.0,996.391,20.729,23.500999999999998
1707390000,35225,36.933,49.367,996.073,9.788,10.831
1707433200,35225,27.633,63.3,990.126,10.523,11.457
1707426000,35225,24.633,66.5,990.709,14.436499999999999,15.550999999999998
1709488800,35225,43.666,71.966,994.387,9.1475,9.545
1709424000,35225,60.534,57.1,995.613,17.787,19.201
1706104800,35225,74.733,53.133,997.648,3.9290000000000003,4.4315
1706119200,35225,77.0,57.0,995.154,2.178,2.5325
1704016800,35225,61.966,43.034,989.904,11.885,12.899999999999999
1704009600,35225,60.733,43.0,990.697,13.6105,14.907
1701950400,35225,62.933,38.0,994.978,29.243499999999997,32.4725
1701943200,35225,62.0,37.534,996.16,29.119,32.629000000000005
1705258800,35225,28.2,30.2,998.871,5.371,6.302
1705215600,35225,54.333,28.566,989.62,8.6955,9.436
1714330800,35225,31.867,91.733,993.511,8.949,9.539
1714323600,35225,39.2,87.6,994.838,9.9355,10.527
1704297600,35225,42.966,50.833,994.231,25.4695,27.844499999999996
1705111200,35225,66.934,51.5,966.635,0.9135,1.052
1710514800,35225,63.2,59.367,990.764,12.354,13.383
1708660800,35225,65.367,55.233,979.453,40.208,48.052
1708725600,35225,32.334,61.3,980.011,12.314499999999999,13.1525
1705582800,35225,38.0,27.267,994.945,8.622,9.5945
1705586400,35225,37.0,28.967,994.997,7.996499999999999,9.075
1709114400,35225,54.1,72.575,971.679,11.068,11.951
1716318000,35225,38.9,94.0,987.995,12.211500000000001,12.6405
1715241600,35225,67.567,72.633,981.545,11.44,12.470500000000001
1715216400,35225,59.933,80.1,982.302,11.713,12.655999999999999
1715590800,35225,55.0,64.867,989.103,8.2325,8.8995
1716717600,35225,67.867,73.0,986.116,28.764499999999998,31.2545
1713603600,35225,41.5,56.6,995.975,7.7295,8.478
1714464000,35225,69.9,70.8,987.736,3.428,3.8535
1714467600,35225,70.0,70.533,988.399,3.222,3.6235
1702112400,35225,71.1,55.2,988.875,20.157,21.478
