time_stamp,sensor_index,humidity_a,humidity_b,temperature_a,temperature_b,pressure_a,pressure_b,pm1.0_atm_a,pm1.0_atm_b,pm2.5_atm_a,pm2.5_atm_b,pm10.0_atm_a,pm10.0_atm_b
1714622400,102632,82.9,NA,68.3,NA,996.971,NA,16.198,15.633,20.657,19.292,23.277,20.089
1714600800,102632,40.567,NA,86.066,NA,994.926,NA,8.691,8.21,11.017,9.877,12.313,10.274
1714536000,102632,77.267,NA,59.5,NA,996.758,NA,5.425,5.252,7.378,6.527,8.545,6.901
1714590000,102632,35.167,NA,87.233,NA,995.209,NA,5.065,4.761,6.476,5.663,7.258,5.966
1716850800,102632,45.367,NA,76.0,NA,991.9,NA,0.858,0.802,1.247,0.957,1.568,1.064
1714222800,102632,47.0,NA,77.566,NA,1002.088,NA,18.111,17.272,23.233,21.552,27.316,22.601
1714190400,102632,59.067,NA,66.633,NA,1000.33,NA,13.471,13.08,17.198,15.945,19.27,16.622
1708149600,102632,66.667,NA,30.767,NA,999.827,NA,9.203,8.855,13.836,12.237,15.864,12.957
1704715200,102632,70.9,NA,36.834,NA,1010.006,NA,17.278,14.398,29.233,28.388,38.763,31.95
1704675600,102632,57.0,NA,41.9,NA,1005.635,NA,13.486,11.648,21.881,20.596,27.486,22.456
1712239200,102632,70.233,NA,45.233,NA,982.475,NA,1.357,1.093,1.846,1.409,2.121,1.51
1712365200,102632,50.166,NA,46.067,NA,1002.039,NA,1.492,1.388,2.278,1.873,2.559,2.074
1702256400,102632,57.4,NA,38.667,NA,1000.576,NA,4.322,3.804,6.73,5.63,7.673,5.998
1708372800,102632,31.267,NA,50.133,NA,1003.291,NA,10.893,9.691,15.981,13.954,19.352,15.22
1716573600,102632,51.458,NA,84.925,NA,994.632,NA,11.929,11.343,15.915,14.898,17.753,15.468
1711386000,102632,19.1,NA,71.666,NA,998.121,NA,2.627,2.348,3.8,3.097,4.645,3.426
1711465200,102632,63.333,NA,60.733,NA,989.976,NA,6.369,5.928,9.405,8.055,12.352,9.23
1706619600,102632,68.233,NA,36.867,NA,999.81,NA,11.312,9.966,18.102,17.165,21.555,18.538
1703113200,102632,45.934,NA,39.133,NA,1011.288,NA,3.109,2.768,4.764,3.755,5.803,4.23
1703102400,102632,26.867,NA,51.0,NA,1010.451,NA,1.876,1.574,3.082,2.221,3.886,2.557
1705802400,102632,50.067,NA,16.2,NA,1018.206,NA,12.579,10.782,19.895,17.168,27.843,21.145
1712768400,102632,83.233,NA,66.133,NA,994.837,NA,8.348,8.002,10.63,9.525,11.532,9.793
1713744000,102632,38.166,NA,50.733,NA,1002.234,NA,22.514,19.439,37.448,34.688,46.619,40.689
1712484000,102632,80.133,NA,35.7,NA,1003.186,NA,7.328,6.634,10.527,8.811,12.99,9.836
1712584800,102632,35.1,NA,79.5,NA,997.903,NA,13.357,12.823,17.544,15.799,20.416,16.618
1712538000,102632,31.034,NA,63.533,NA,996.005,NA,1.037,0.841,1.781,1.163,2.29,1.385
1712545200,102632,38.367,NA,60.9,NA,995.946,NA,1.289,1.06,2.106,1.579,2.6,1.764
1703170800,102632,50.6,NA,44.4,NA,1012.867,NA,12.346,11.082,17.555,15.648,22.235,17.347
1714881600,102632,95.566,NA,68.966,NA,995.748,NA,6.569,6.242,8.764,7.842,10.082,8.201
1710410400,102632,67.834,NA,53.8,NA,996.27,NA,20.323,19.654,27.694,25.871,33.568,27.232
1710450000,102632,55.233,NA,75.934,NA,992.938,NA,9.715,9.274,12.752,11.402,14.619,12.05
1704351600,102632,56.3,NA,38.933,NA,1003.031,NA,10.889,9.029,18.673,17.072,23.753,18.874
1717027200,102632,45.466,NA,72.0,NA,1001.433,NA,2.279,2.078,3.221,2.654,3.606,2.765
1717052400,102632,99.133,NA,59.9,NA,1002.655,NA,6.701,6.446,8.817,8.028,9.64,8.363
1715472000,102632,33.334,NA,68.034,NA,991.872,NA,1.728,1.607,2.565,2.086,3.064,2.271
1715522400,102632,32.334,NA,77.367,NA,997.383,NA,2.458,2.292,3.382,2.814,3.813,2.994
1717398000,102632,100.0,NA,71.434,NA,996.052,NA,14.419,13.1,19.835,18.586,23.534,19.529
1706349600,102632,66.8,NA,49.0,NA,1005.347,NA,4.293,3.907,5.906,4.974,6.376,5.256
1708786800,102632,58.933,NA,32.7,NA,997.144,NA,3.054,2.862,4.153,3.53,4.7,3.888
1712160000,102632,43.434,NA,56.233,NA,978.63,NA,2.997,2.886,4.027,3.494,4.489,3.654
1712124000,102632,64.2,NA,51.867,NA,979.409,NA,0.115,0.033,0.258,0.089,0.394,0.187
1705388400,102632,42.5,NA,17.666,NA,1001.814,NA,7.633,6.811,11.405,9.479,15.03,11.306
1705413600,102632,48.889,NA,16.688,NA,1004.432,NA,17.26,12.943,25.37,19.965,35.037,24.282
1704942000,102632,62.967,NA,38.367,NA,990.458,NA,9.92,8.986,15.314,13.791,17.823,14.699
1714770000,102632,63.433,NA,77.867,NA,996.598,NA,10.911,10.546,13.908,12.79,15.5,13.348
1708603200,102632,39.334,NA,60.966,NA,989.595,NA,30.055,28.711,43.612,42.193,57.829,50.98
1708560000,102632,36.066,NA,58.5,NA,996.987,NA,16.465,15.31,22.732,20.452,27.264,21.652
1708434000,102632,63.066,NA,36.3,NA,1007.661,NA,16.891,15.195,24.97,22.405,32.797,25.286
1711152000,102632,58.133,NA,51.0,NA,995.12,NA,13.94,12.846,19.305,17.114,23.194,18.307
1714831200,102632,92.367,NA,72.533,NA,997.123,NA,18.332,17.916,23.47,22.398,27.414,23.14
1715205600,102632,49.166,NA,83.733,NA,987.953,NA,8.063,7.333,10.944,9.316,12.704,9.877
1715173200,102632,65.733,NA,79.067,NA,990.08,NA,6.434,5.587,9.346,8.081,12.598,9.518
1709359200,102632,83.8,NA,46.5,NA,1002.212,NA,9.675,9.203,13.768,12.543,15.269,13.25
1711011600,102632,41.367,NA,30.566,NA,1006.173,NA,1.218,0.994,2.181,1.424,2.921,1.738
1709596800,102632,50.434,NA,69.1,NA,997.247,NA,8.741,8.072,12.476,11.045,14.122,11.69
1709640000,102632,78.467,NA,55.633,NA,996.814,NA,15.434,13.996,22.042,20.557,26.885,21.964
1713884400,102632,28.767,NA,71.966,NA,998.013,NA,3.729,3.446,5.412,4.394,6.587,4.914
1713902400,102632,26.933,NA,72.934,NA,993.235,NA,3.48,3.189,4.963,4.019,6.248,4.577
1707260400,102632,49.066,NA,44.7,NA,1004.638,NA,7.808,7.302,11.739,10.285,13.913,11.045
1706256000,102632,78.067,NA,61.0,NA,995.579,NA,0.09,0.043,0.271,0.097,0.345,0.137
1706227200,102632,89.0,NA,60.2,NA,993.955,NA,2.045,1.748,3.638,2.822,5.857,3.401
1708066800,102632,69.0,NA,35.167,NA,1003.578,NA,5.25,4.841,7.413,6.265,8.8,6.768
1708088400,102632,57.2,NA,38.567,NA,1003.357,NA,10.2,9.08,15.072,12.753,19.311,14.338
1707159600,102632,29.867,NA,56.133,NA,996.495,NA,4.139,3.699,6.501,5.457,8.17,6.119
1707127200,102632,63.0,NA,32.5,NA,996.369,NA,5.192,4.683,8.466,7.04,10.452,7.841
1707134400,102632,61.334,NA,31.0,NA,997.216,NA,4.697,4.161,7.727,6.596,10.072,7.689
1711519200,102632,63.967,NA,51.333,NA,994.437,NA,3.038,2.99,3.927,3.432,4.231,3.609
1711540800,102632,62.767,NA,48.233,NA,998.074,NA,7.987,7.614,11.484,10.459,12.887,11.018
1711497600,102632,60.8,NA,61.567,NA,987.976,NA,0.751,0.598,1.385,0.889,2.23,1.11
1707706800,102632,58.067,NA,41.133,NA,997.133,NA,15.112,14.154,21.813,20.6,26.561,21.764
1715644800,102632,40.567,NA,75.5,NA,992.293,NA,8.16,7.768,10.979,9.697,12.372,10.139
1715691600,102632,85.6,NA,67.9,NA,992.112,NA,10.018,9.71,13.099,12.064,14.715,12.517
1703667600,102632,69.767,NA,46.2,NA,997.422,NA,7.463,6.828,11.322,10.154,12.79,10.829
1703656800,102632,73.6,NA,45.633,NA,997.634,NA,8.38,7.996,12.201,11.274,14.179,11.843
1703696400,102632,48.5,NA,55.234,NA,994.91,NA,5.826,5.517,8.969,7.957,9.793,8.384
1715817600,102632,66.267,NA,73.067,NA,989.822,NA,6.682,6.358,8.958,7.952,9.873,8.264
1715612400,102632,30.934,NA,87.034,NA,995.256,NA,6.773,5.699,8.892,7.168,9.939,7.502
1715569200,102632,62.2,NA,63.0,NA,995.863,NA,9.951,9.29,13.588,11.877,15.634,12.575
1705701600,102632,50.717,NA,23.35,NA,1006.615,NA,12.203,11.184,17.629,15.731,22.492,17.767
1705705200,102632,52.2,NA,21.5,NA,1007.562,NA,12.485,11.457,18.433,16.171,24.018,18.499
1705636800,102632,46.666,NA,33.633,NA,996.425,NA,16.965,16.003,23.791,21.136,29.191,22.858
1703487600,102632,76.867,NA,44.567,NA,1002.499,NA,17.622,16.395,23.522,21.225,28.822,22.522
1703530800,102632,61.733,NA,60.8,NA,998.351,NA,2.865,2.658,4.078,3.33,4.959,3.636
1702792800,102632,57.267,NA,55.0,NA,997.223,NA,1.654,1.398,2.716,1.953,3.51,2.26
1705993200,102632,51.3,NA,40.0,NA,1010.615,NA,6.901,6.101,10.311,8.598,12.47,9.803
1707339600,102632,24.267,NA,62.333,NA,1003.265,NA,3.61,3.324,5.383,4.433,6.473,4.939
1716267600,102632,82.767,NA,70.8,NA,995.669,NA,16.875,16.091,21.672,20.119,24.56,20.707
1716321600,102632,39.367,NA,90.566,NA,993.538,NA,8.056,7.913,10.271,9.335,10.881,9.552
1716289200,102632,84.434,NA,71.733,NA,995.691,NA,19.624,18.659,25.892,24.051,31.161,25.108
1715108400,102632,71.667,NA,78.367,NA,987.758,NA,2.008,1.951,3.046,2.579,3.54,2.803
1715097600,102632,60.6,NA,80.6,NA,989.602,NA,8.188,7.656,11.126,10.029,12.121,10.437
1710226800,102632,57.834,NA,40.466,NA,1000.591,NA,4.17,3.928,6.03,5.085,7.161,5.632
1710237600,102632,65.867,NA,37.0,NA,1001.043,NA,5.136,4.713,7.269,6.13,8.873,6.854
1710212400,102632,41.5,NA,46.933,NA,1001.562,NA,4.877,4.445,6.813,5.768,8.157,6.346
1710273600,102632,24.517,NA,70.325,NA,996.103,NA,13.45,12.689,18.021,16.145,20.88,16.967
1709233200,102632,26.767,NA,45.7,NA,1014.56,NA,2.718,2.457,4.241,3.322,5.203,3.813
1709226000,102632,25.6,NA,48.5,NA,1015.75,NA,2.433,1.552,3.723,2.284,4.533,2.747
1709179200,102632,48.834,NA,31.966,NA,1010.351,NA,1.768,1.317,3.175,2.324,4.332,2.859
1706558400,102632,60.367,NA,42.0,NA,1004.235,NA,16.306,15.601,22.904,21.287,26.944,21.973
1706547600,102632,62.166,NA,41.6,NA,1005.542,NA,19.5,17.868,30.191,29.279,37.953,31.442
