time_stamp,sensor_index,humidity_a,humidity_b,temperature_a,temperature_b,pressure_a,pressure_b,pm1.0_atm_a,pm1.0_atm_b,pm2.5_atm_a,pm2.5_atm_b,pm10.0_atm_a,pm10.0_atm_b
1716148800,177011,16.3,16.3,117.867,117.867,995.522,995.522,6.732,2.737,7.366,3.885,7.578,4.13
1716080400,177011,37.733,37.733,89.367,89.367,993.625,993.625,10.938,4.968,13.396,7.236,14.319,7.978
1703984400,177011,46.0,46.0,51.0,51.0,997.816,997.816,13.233,4.312,19.762,7.486,22.321,9.058
1715119200,177011,42.766,42.766,96.034,96.034,985.596,985.596,10.396,3.745,12.327,5.893,13.39,6.753
1708974000,177011,23.534,23.534,82.333,82.333,992.01,992.01,10.681,3.176,12.712,4.588,13.787,5.363
1708984800,177011,19.133,19.133,86.633,86.633,990.379,990.379,12.877,3.979,15.125,5.615,16.25,6.485
1708981200,177011,20.3,20.3,84.5,84.5,990.799,990.799,10.833,3.183,12.724,4.536,13.791,5.271
1708243200,177011,36.9,36.9,28.1,28.1,1001.743,1001.743,7.329,1.683,10.314,3.471,12.985,5.108
1708268400,177011,35.067,35.067,37.367,37.367,999.638,999.638,9.175,2.215,12.769,4.146,15.55,6.173
1708221600,177011,34.834,34.834,33.2,33.2,1002.728,1002.728,11.261,3.188,15.664,5.321,19.367,7.245
1708225200,177011,35.067,35.067,31.7,31.7,1002.477,1002.477,7.965,1.911,11.088,3.619,13.708,5.105
1710838800,177011,37.334,37.334,41.267,41.267,1001.688,1001.688,3.89,0.701,4.992,1.216,5.813,1.738
1706468400,177011,59.466,59.466,50.967,50.967,994.454,994.454,2.329,0.138,2.951,0.638,3.258,0.849
1706472000,177011,60.633,60.633,50.2,50.2,995.507,995.507,2.066,0.111,2.627,0.506,2.934,0.748
1706461200,177011,59.834,59.834,49.6,49.6,993.302,993.302,1.486,0.024,1.824,0.158,2.067,0.347
1716364800,177011,43.933,43.933,85.034,85.034,993.24,993.24,9.692,4.131,11.024,5.828,11.526,6.409
1716645600,177011,44.2,44.2,88.367,88.367,993.058,993.058,10.784,4.317,13.092,6.665,13.841,7.452
1710529200,177011,49.483,49.483,64.225,64.225,998.099,998.099,13.047,5.024,15.996,7.584,17.042,8.721
1706007600,177011,35.233,35.233,56.334,56.334,1009.532,1009.532,12.17,3.826,15.666,5.647,18.799,6.91
1706079600,177011,55.8,55.8,59.166,59.166,1006.815,1006.815,10.276,3.317,13.41,5.002,15.005,5.865
1706101200,177011,56.4,56.4,62.233,62.233,1005.057,1005.057,15.5,5.471,20.495,8.2,23.834,9.802
1708398000,177011,35.8,35.8,50.9,50.9,1005.571,1005.571,17.407,5.412,24.274,9.653,30.145,12.44
1707346800,177011,17.034,17.034,73.267,73.267,1003.376,1003.376,6.776,1.927,8.525,2.95,9.79,3.639
1707271200,177011,29.334,29.334,62.4,62.4,1004.901,1004.901,22.289,8.268,31.557,13.393,38.408,17.392
1706968800,177011,37.233,37.233,53.567,53.567,1002.907,1002.907,12.226,3.987,19.213,7.082,23.306,9.32
1706896800,177011,27.934,27.934,69.233,69.233,999.764,999.764,11.605,3.821,15.671,6.612,17.393,7.886
1703541600,177011,65.166,65.166,62.3,62.3,996.423,996.423,1.192,0.748,1.57,1.188,1.975,1.578
1703505600,177011,50.966,50.966,58.334,58.334,1001.429,1001.429,16.44,13.427,19.978,17.581,22.53,19.554
1713168000,177011,37.333,37.333,76.267,76.267,992.342,992.342,3.972,1.163,4.868,1.948,6.291,2.899
1714302000,177011,51.2,51.2,75.334,75.334,1002.408,1002.408,10.14,3.932,11.794,5.589,13.311,6.478
1705543200,177011,26.133,26.133,34.8,34.8,1002.904,1002.904,5.328,0.949,6.971,1.71,8.849,2.545
1705590000,177011,24.7,24.7,41.267,41.267,1001.752,1001.752,6.649,1.5,8.986,2.525,11.328,3.904
1703602800,177011,56.967,56.967,69.6,69.6,997.985,997.985,2.454,0.111,3.089,0.437,3.608,0.642
1714705200,177011,41.0,41.0,85.5,85.5,994.646,994.646,14.0,6.001,16.285,8.226,17.806,9.261
1714734000,177011,45.6,45.6,82.5,82.5,996.455,996.455,10.241,4.236,11.694,5.668,12.883,6.4
1707415200,177011,22.2,22.2,72.7,72.7,999.763,999.763,13.775,4.513,17.026,6.683,19.146,7.86
1713402000,177011,34.766,34.766,79.933,79.933,994.809,994.809,0.847,0.021,1.036,0.111,1.323,0.267
1713434400,177011,45.166,45.166,68.133,68.133,999.98,999.98,1.473,0.165,1.713,0.416,1.991,0.627
1717426800,177011,36.7,36.7,97.233,97.233,996.597,996.597,11.555,4.693,13.517,7.06,13.954,7.633
1717394400,177011,42.466,42.466,91.133,91.133,995.906,995.906,13.989,6.467,17.11,9.735,18.617,10.816
1702926000,177011,55.267,55.267,42.633,42.633,991.274,991.274,4.59,3.595,5.747,4.951,6.278,5.277
1709776800,177011,52.8,52.8,61.633,61.633,998.243,998.243,9.14,3.091,11.566,4.715,12.511,5.525
1709845200,177011,41.7,41.7,67.7,67.7,999.566,999.566,10.044,3.74,13.311,6.257,14.44,7.207
1709827200,177011,47.334,47.334,61.3,61.3,1001.783,1001.783,11.533,4.378,16.402,7.571,18.264,9.045
1709589600,177011,26.867,26.867,92.367,92.367,997.093,997.093,7.06,2.055,8.745,3.288,9.506,3.738
1709528400,177011,50.667,50.667,66.433,66.433,999.487,999.487,10.598,3.688,13.016,5.473,14.108,6.435
1711364400,177011,26.5,26.5,58.9,58.9,999.313,999.313,3.312,0.992,4.332,1.72,5.188,2.402
1711339200,177011,20.834,20.834,60.3,60.3,998.678,998.678,2.296,0.556,3.064,1.087,3.949,1.623
1716908400,177011,35.3,35.3,82.534,82.534,996.02,996.02,0.42,0.005,0.571,0.088,0.863,0.287
1705665600,177011,50.1,50.1,40.3,40.3,997.801,997.801,27.682,9.659,39.73,15.761,49.479,20.875
1705676400,177011,46.433,46.433,39.967,39.967,1000.937,1000.937,26.107,9.034,36.761,14.467,45.971,18.932
1711033200,177011,20.0,20.0,50.834,50.834,1008.929,1008.929,1.464,0.087,2.143,0.449,3.015,0.915
1715000400,177011,59.267,59.267,79.8,79.8,996.922,996.922,14.525,6.181,16.897,8.855,18.354,9.992
1714975200,177011,52.133,52.133,79.834,79.834,997.226,997.226,13.613,5.956,15.856,8.371,17.341,9.362
1715029200,177011,61.567,61.567,81.633,81.633,992.812,992.812,7.114,2.683,8.296,3.973,8.999,4.611
1714363200,177011,42.933,42.933,81.567,81.567,998.38,998.38,7.519,2.6,8.6,3.605,10.066,4.282
1702260000,177011,46.867,46.867,44.966,44.966,1000.75,1000.75,4.806,4.04,7.052,6.296,7.861,6.929
1702306800,177011,43.966,43.966,47.433,47.433,1006.47,1006.47,7.111,5.571,10.07,9.694,11.638,10.579
1702321200,177011,32.167,32.167,54.266,54.266,1005.071,1005.071,3.467,2.992,4.284,4.053,4.632,4.288
1713531600,177011,58.266,58.266,66.034,66.034,999.057,999.057,6.237,2.348,7.866,3.76,8.657,4.598
1709366400,177011,55.2,55.2,58.8,58.8,1001.822,1001.822,8.296,2.938,10.681,4.532,11.795,5.371
1709377200,177011,52.8,52.8,61.9,61.9,1002.365,1002.365,11.642,4.431,18.502,8.374,22.939,10.912
1717333200,177011,56.9,56.9,79.966,79.966,997.729,997.729,11.649,5.296,13.679,7.452,14.308,8.324
1710324000,177011,36.966,36.966,61.2,61.2,995.656,995.656,7.201,2.585,8.878,3.822,10.184,4.674
1708891200,177011,22.466,22.466,69.367,69.367,994.216,994.216,7.735,2.274,9.332,3.389,10.003,4.052
1704949200,177011,55.133,55.133,43.933,43.933,990.027,990.027,12.284,3.469,18.355,6.87,22.111,8.705
1706194800,177011,56.267,56.267,69.934,69.934,1001.095,1001.095,8.965,2.623,12.915,4.557,18.421,6.27
