time_stamp,sensor_index,humidity_a,humidity_b,temperature_a,temperature_b,pressure_a,pressure_b,pm1.0_atm_a,pm1.0_atm_b,pm2.5_atm_a,pm2.5_atm_b,pm10.0_atm_a,pm10.0_atm_b
1715335200,168209,56.5,56.5,64.133,64.133,982.584,982.584,5.005,4.258,6.194,5.344,6.633,5.82
1716854400,168209,38.433,38.433,82.166,82.166,983.376,983.376,1.321,0.963,1.645,1.291,1.859,1.518
1716894000,168209,51.933,51.933,74.0,74.0,987.033,987.033,1.563,1.252,2.037,1.727,2.349,2.05
1716598800,168209,43.0,43.0,87.3,87.3,983.697,983.697,3.417,3.063,4.538,4.088,5.104,4.569
1715011200,168209,52.3,52.3,81.7,81.7,987.01,987.01,5.811,5.173,7.007,6.228,7.597,6.728
1715029200,168209,57.534,57.534,81.966,81.966,983.856,983.856,7.104,6.407,8.707,7.843,9.288,8.43
1716973200,168209,51.425,51.425,69.4,69.4,988.294,988.294,2.867,2.446,3.716,3.139,4.137,3.636
1717081200,168209,42.467,42.467,80.0,80.0,995.336,995.336,4.754,3.915,5.777,4.762,6.014,5.094
1715461200,168209,22.566,22.566,81.533,81.533,982.087,982.087,1.415,0.915,1.857,1.324,2.19,1.619
1717236000,168209,40.034,40.034,70.433,70.433,993.791,993.791,5.391,4.897,7.2,6.549,7.639,6.947
1717268400,168209,34.533,34.533,89.2,89.2,990.485,990.485,9.816,8.784,11.665,10.311,12.04,10.593
1713013200,168209,44.367,44.367,60.2,60.2,993.544,993.544,2.132,1.741,2.804,2.46,3.123,2.846
1702706400,168209,37.8,37.8,51.034,51.034,1001.031,1001.031,15.489,14.719,22.164,21.95,25.526,25.144
1705482000,168209,35.9,35.9,18.9,18.9,993.775,993.775,4.354,2.946,7.651,6.193,9.814,8.124
1704423600,168209,39.733,39.733,40.834,40.834,999.518,999.518,21.98,21.459,31.386,31.453,35.722,35.843
1704474000,168209,29.133,29.133,54.2,54.2,996.101,996.101,11.339,11.152,16.372,16.238,17.733,17.438
1708405200,168209,37.166,37.166,46.7,46.7,996.148,996.148,18.372,17.947,29.913,30.618,35.806,36.064
1710547200,168209,48.7,48.7,61.166,61.166,988.894,988.894,4.617,4.06,5.954,5.365,6.282,5.755
1710572400,168209,52.667,52.667,54.067,54.067,989.261,989.261,5.783,5.769,7.685,7.506,8.247,7.872
1717480800,168209,52.967,52.967,81.367,81.367,984.742,984.742,8.147,7.551,9.835,8.864,10.093,9.194
1717531200,168209,36.267,36.267,97.467,97.467,982.399,982.399,9.401,8.672,11.46,10.441,11.852,10.898
1703721600,168209,38.933,38.933,58.6,58.6,983.694,983.694,9.165,8.841,13.332,12.808,14.524,13.866
1703725200,168209,40.4,40.4,57.666,57.666,983.462,983.462,10.799,10.433,16.371,15.997,18.05,17.638
1715904000,168209,40.534,40.534,86.166,86.166,982.49,982.49,10.432,9.863,13.159,12.181,13.681,12.827
1715940000,168209,53.534,53.534,79.367,79.367,983.284,983.284,14.23,13.952,18.466,17.48,19.252,18.234
1716750000,168209,60.966,60.966,77.767,77.767,977.475,977.475,5.784,5.607,8.283,7.819,9.015,8.762
1708560000,168209,22.933,22.933,71.5,71.5,987.512,987.512,17.192,16.648,23.428,22.7,24.999,24.289
1714917600,168209,49.367,49.367,81.633,81.633,989.229,989.229,5.88,5.316,7.168,6.482,7.671,7.05
1713909600,168209,22.633,22.633,75.9,75.9,984.645,984.645,2.882,2.389,3.942,3.45,4.842,4.296
1702915200,168209,45.5,45.5,46.2,46.2,980.82,980.82,7.174,6.486,10.937,10.158,11.828,11.166
1703484000,168209,51.4,51.4,60.933,60.933,992.922,992.922,17.058,16.252,22.992,22.483,25.289,24.846
1703469600,168209,48.333,48.333,65.267,65.267,994.609,994.609,14.796,14.219,19.521,18.675,21.345,20.274
1715810400,168209,44.167,44.167,84.1,84.1,979.839,979.839,5.296,4.918,6.595,6.034,6.94,6.267
1715806800,168209,44.534,44.534,83.966,83.966,979.488,979.488,3.865,3.637,4.853,4.578,5.319,4.872
1710486000,168209,60.6,60.6,68.934,68.934,985.63,985.63,1.84,1.764,2.724,2.551,3.197,2.878
1713499200,168209,27.267,27.267,81.133,81.133,984.115,984.115,2.098,1.732,2.704,2.272,3.003,2.627
1713517200,168209,63.4,63.4,70.367,70.367,985.468,985.468,3.053,2.851,4.275,4.02,4.761,4.585
1713513600,168209,62.466,62.466,71.067,71.067,984.577,984.577,2.523,2.421,3.473,3.199,3.927,3.578
1713492000,168209,26.966,26.966,82.133,82.133,985.846,985.846,1.979,1.568,2.531,2.136,2.886,2.514
1714770000,168209,52.633,52.633,82.933,82.933,987.738,987.738,11.069,10.382,13.722,12.652,14.389,13.416
1710745200,168209,32.159,32.159,47.034,47.034,987.187,987.187,1.203,0.934,1.766,1.499,1.93,1.706
1710748800,168209,32.9,32.9,46.867,46.867,986.926,986.926,1.521,1.127,2.115,1.847,2.372,2.053
1704247200,168209,42.534,42.534,46.3,46.3,994.399,994.399,14.642,14.044,20.067,19.203,21.395,20.226
1709694000,168209,59.7,59.7,71.666,71.666,986.7,986.7,12.845,12.683,18.258,17.689,19.977,19.672
1709740800,168209,61.0,61.0,66.966,66.966,985.794,985.794,8.022,7.47,10.561,9.793,11.303,10.431
1702584000,168209,12.666,12.666,76.5,76.5,1009.878,1009.878,12.473,11.96,18.602,17.983,20.717,19.898
1707642000,168209,45.333,45.333,50.1,50.1,987.869,987.869,19.444,19.619,31.205,32.101,34.591,35.492
1707685200,168209,30.867,30.867,64.666,64.666,986.729,986.729,12.727,12.636,18.191,18.434,19.184,19.349
1706763600,168209,47.933,47.933,50.133,50.133,992.985,992.985,13.919,13.421,20.623,21.113,22.465,22.787
1706824800,168209,37.4,37.4,62.9,62.9,986.0,986.0,4.777,4.321,6.066,5.67,6.416,6.038
1708858800,168209,43.034,43.034,38.9,38.9,990.9,990.9,9.268,8.838,13.388,13.448,14.533,14.881
1713369600,168209,44.9,44.9,83.9,83.9,982.409,982.409,9.547,8.616,11.474,10.448,12.531,11.819
1703970000,168209,48.966,48.966,48.2,48.2,986.623,986.623,1.532,0.993,2.321,1.757,2.465,1.885
1712642400,168209,50.333,50.333,73.966,73.966,988.533,988.533,13.223,12.616,16.669,15.488,17.354,16.429
1712646000,168209,51.4,51.4,73.334,73.334,988.369,988.369,14.003,13.328,17.782,16.553,18.874,17.495
1712660400,168209,50.733,50.733,73.0,73.0,988.74,988.74,16.544,16.142,21.529,20.664,23.145,22.015
1704585600,168209,55.433,55.433,49.166,49.166,979.589,979.589,23.181,22.987,39.909,39.767,49.308,47.992
1711526400,168209,45.0,45.0,55.466,55.466,986.497,986.497,7.02,6.802,9.154,8.887,9.425,9.089
1716422400,168209,52.133,52.133,86.667,86.667,985.476,985.476,16.973,16.885,21.702,20.859,22.812,21.849
1711987200,168209,40.066,40.066,80.867,80.867,983.744,983.744,8.191,7.446,10.079,9.096,10.851,10.027
1708725600,168209,29.434,29.434,63.0,63.0,977.379,977.379,9.113,8.085,11.437,10.597,11.989,11.195
1708722000,168209,28.533,28.533,65.5,65.5,976.784,976.784,9.169,8.177,11.644,10.606,12.216,11.254
1708718400,168209,24.033,24.033,72.533,72.533,976.203,976.203,8.398,7.613,10.875,9.841,11.387,10.31
1708696800,168209,53.966,53.966,57.1,57.1,977.673,977.673,24.957,25.796,41.458,43.709,52.289,54.614
1705946400,168209,18.767,18.767,54.833,54.833,1001.628,1001.628,5.422,4.369,7.529,6.96,8.601,7.786
1705960800,168209,18.3,18.3,54.9,54.9,1001.168,1001.168,4.339,3.446,6.102,5.967,7.12,6.902
1702389600,168209,39.633,39.633,45.567,45.567,1001.253,1001.253,8.468,7.717,13.811,13.006,15.646,14.64
1702339200,168209,38.7,38.7,47.933,47.933,997.777,997.777,7.304,6.739,11.223,10.726,12.492,11.647
1702382400,168209,41.466,41.466,43.633,43.633,999.91,999.91,9.024,8.672,15.781,15.319,17.989,17.308
1705320000,168209,35.633,35.633,20.3,20.3,997.282,997.282,5.056,3.755,9.338,8.662,12.709,11.979
1707472800,168209,41.334,41.334,62.5,62.5,987.808,987.808,11.254,10.896,15.145,15.006,16.32,16.152
1704506400,168209,34.4,34.4,49.434,49.434,990.205,990.205,11.466,11.041,16.677,16.856,18.754,18.243
1704535200,168209,47.433,47.433,47.566,47.566,982.181,982.181,10.208,9.863,14.793,14.448,16.595,15.702
1713225600,168209,35.767,35.767,88.1,88.1,986.77,986.77,10.067,9.029,12.183,11.026,13.343,12.488
1709485200,168209,33.8,33.8,80.5,80.5,992.553,992.553,6.338,5.986,7.87,7.348,8.101,7.539
