time_stamp,sensor_index,humidity_a,humidity_b,temperature_a,temperature_b,pressure_a,pressure_b,pm1.0_atm_a,pm1.0_atm_b,pm2.5_atm_a,pm2.5_atm_b,pm10.0_atm_a,pm10.0_atm_b
1717639200,184707,75.267,75.267,77.966,77.966,974.571,974.571,11.678,12.392,15.331,16.276,15.866,17.036
1715594400,184707,45.367,45.367,69.633,69.633,982.966,982.966,6.21,6.392,7.93,8.229,8.323,8.702
1711432800,184707,35.633,35.633,65.0,65.0,977.483,977.483,1.417,1.425,2.212,2.194,2.704,2.752
1711429200,184707,16.567,16.567,69.767,69.767,976.608,976.608,1.674,1.54,2.261,2.202,2.572,2.581
1710453600,184707,43.967,43.967,81.834,81.834,980.141,980.141,10.323,10.13,13.221,12.862,13.942,13.567
1714820400,184707,67.2,67.2,76.167,76.167,984.704,984.704,12.652,13.229,16.474,17.511,17.005,18.149
1714806000,184707,68.166,68.166,75.534,75.534,983.91,983.91,11.068,11.852,14.642,15.543,15.101,16.252
1702630800,184707,32.1,32.1,50.166,50.166,1003.993,1003.993,21.215,20.066,31.352,29.06,35.279,32.54
1702368000,184707,49.667,49.667,41.633,41.633,995.519,995.519,10.726,10.06,17.311,16.127,19.265,17.882
1702371600,184707,49.666,49.666,41.0,41.0,995.337,995.337,10.319,9.66,17.599,15.755,19.892,17.534
1707094800,184707,40.966,40.966,54.933,54.933,982.224,982.224,10.507,10.149,15.217,15.145,15.939,15.967
1703941200,184707,70.834,70.834,43.766,43.766,982.081,982.081,2.541,2.593,4.458,4.005,4.948,4.391
1703970000,184707,57.767,57.767,44.834,44.834,982.94,982.94,0.206,0.284,0.445,0.592,0.561,0.698
1703930400,184707,73.7,73.7,41.733,41.733,981.087,981.087,2.884,2.817,5.292,4.848,6.015,5.393
1715245200,184707,64.5,64.5,74.533,74.533,973.961,973.961,6.957,7.247,10.277,10.74,10.829,11.478
1716289200,184707,47.767,47.767,80.534,80.534,983.214,983.214,13.863,14.198,17.617,18.166,18.033,18.97
1704362400,184707,56.367,56.367,41.467,41.467,990.951,990.951,18.566,17.623,40.757,36.055,48.004,41.531
1714435200,184707,40.4,40.4,83.8,83.8,981.691,981.691,5.913,5.974,7.402,7.641,8.057,8.514
1714492800,184707,36.766,36.766,83.133,83.133,984.424,984.424,1.305,1.411,1.74,1.879,1.894,2.073
1714662000,184707,34.2,34.2,91.466,91.466,985.282,985.282,6.888,6.909,8.296,8.41,8.648,9.011
1707746400,184707,50.534,50.534,45.834,45.834,980.796,980.796,18.891,18.174,30.214,28.934,31.854,31.047
1707710400,184707,44.633,44.633,50.1,50.1,984.039,984.039,17.161,17.021,25.35,24.805,26.354,25.974
1707775200,184707,31.467,31.467,57.4,57.4,975.184,975.184,9.168,8.978,12.599,12.297,13.264,12.785
1707728400,184707,46.5,46.5,48.133,48.133,982.658,982.658,21.369,20.592,32.288,31.705,34.236,33.344
1710676800,184707,41.2,41.2,48.867,48.867,979.334,979.334,0.768,0.819,1.085,1.082,1.2,1.24
1710669600,184707,39.767,39.767,50.233,50.233,979.088,979.088,0.636,0.784,0.956,1.045,1.103,1.175
1710716400,184707,25.433,25.433,52.6,52.6,980.443,980.443,0.0,0.0,0.025,0.019,0.149,0.154
1708750800,184707,37.367,37.367,56.867,56.867,975.05,975.05,13.768,13.98,18.201,18.39,18.892,19.05
1717120800,184707,34.966,34.966,75.867,75.867,991.365,991.365,4.17,4.216,5.428,5.598,5.729,5.987
1717182000,184707,12.966,12.966,99.367,99.367,992.168,992.168,2.032,1.779,2.738,2.614,2.906,2.888
1706421600,184707,69.034,69.034,52.534,52.534,974.313,974.313,1.486,1.501,2.03,1.931,2.163,2.014
1711735200,184707,18.566,18.566,81.667,81.667,985.944,985.944,9.069,8.966,12.029,11.833,12.578,12.366
1711684800,184707,34.4,34.4,57.066,57.066,987.486,987.486,6.953,6.587,9.377,8.884,10.185,9.567
1712908800,184707,75.167,75.167,55.966,55.966,971.736,971.736,6.021,5.734,7.728,7.317,8.157,7.655
1702494000,184707,24.6,24.6,56.233,56.233,1006.815,1006.815,19.144,18.031,27.993,25.897,29.825,27.438
1702432800,184707,39.434,39.434,50.633,50.633,1001.22,1001.22,6.154,6.001,9.369,8.951,10.703,10.015
1708556400,184707,23.5,23.5,70.534,70.534,984.418,984.418,16.04,15.847,21.464,20.704,22.273,21.238
1708534800,184707,20.433,20.433,70.433,70.433,989.65,989.65,11.668,11.625,15.125,15.014,15.848,15.625
1708506000,184707,31.233,31.233,51.666,51.666,991.91,991.91,9.175,9.726,13.067,12.931,14.084,14.147
1704682800,184707,54.067,54.067,47.334,47.334,993.423,993.423,14.441,13.426,24.459,22.159,26.393,23.615
