time_stamp,sensor_index,humidity_a,humidity_b,temperature_a,temperature_b,pressure_a,pressure_b,pm1.0_atm_a,pm1.0_atm_b,pm2.5_atm_a,pm2.5_atm_b,pm10.0_atm_a,pm10.0_atm_b
1714287600,35399,42.733,NA,78.966,NA,990.91,NA,8.91,8.751,11.7,11.766,12.508,12.674
1714338000,35399,30.1,NA,94.133,NA,989.12,NA,28.124,27.246,42.668,41.41,48.831,48.159
1714161600,35399,29.733,NA,87.4,NA,990.176,NA,3.154,3.205,4.345,4.426,4.688,4.809
1714147200,35399,24.0,NA,86.467,NA,992.642,NA,3.553,3.622,4.803,4.928,5.16,5.35
1714158000,35399,25.533,NA,89.167,NA,990.702,NA,4.188,4.216,5.435,5.473,5.796,5.964
1715835600,35399,54.0,NA,74.733,NA,981.784,NA,13.692,13.582,19.504,19.987,21.144,22.023
1715857200,35399,55.1,NA,71.133,NA,983.31,NA,19.729,19.51,29.986,30.593,34.145,36.108
1713420000,35399,41.8,NA,71.567,NA,987.316,NA,1.282,1.637,1.718,2.075,1.995,2.239
1715400000,35399,42.867,NA,68.334,NA,983.362,NA,6.877,8.254,8.796,10.307,9.547,10.879
1715421600,35399,47.733,NA,65.534,NA,981.114,NA,4.774,5.501,6.18,6.985,6.633,7.376
1707073200,35399,30.466,NA,65.233,NA,984.257,NA,5.156,5.568,7.173,7.819,7.88,8.556
1707015600,35399,46.4,NA,47.534,NA,989.197,NA,12.307,13.342,19.053,19.861,22.584,22.843
1707001200,35399,41.9,NA,54.133,NA,988.651,NA,7.508,6.999,10.966,10.376,12.324,12.082
1705017600,35399,42.2,NA,50.733,NA,987.9,NA,7.942,7.894,11.369,11.117,13.202,12.428
1705032000,35399,46.9,NA,46.0,NA,988.608,NA,15.081,14.729,21.595,20.699,24.379,22.968
1705334400,35399,32.334,NA,26.866,NA,997.335,NA,4.712,4.1,7.239,6.531,8.924,7.721
1707796800,35399,41.367,NA,51.133,NA,977.645,NA,13.735,12.743,21.327,20.297,25.352,23.273
1709578800,35399,35.9,NA,85.9,NA,989.127,NA,6.78,6.325,9.896,9.753,10.861,11.056
1711951200,35399,50.5,NA,73.433,NA,980.366,NA,8.991,9.556,11.716,12.51,12.507,13.313
1704438000,35399,41.8,NA,36.034,NA,999.062,NA,7.652,6.628,11.872,10.548,13.753,12.189
1704805200,35399,59.933,NA,51.834,NA,968.005,NA,1.188,1.119,2.021,1.801,2.355,2.141
1710799200,35399,32.034,NA,45.6,NA,990.755,NA,1.897,1.75,2.872,2.657,3.279,3.04
1710756000,35399,36.633,NA,45.4,NA,986.529,NA,1.619,1.433,2.587,2.479,3.161,3.01
1702760400,35399,25.534,NA,67.667,NA,992.354,NA,3.364,3.93,4.593,5.28,5.147,5.84
1713189600,35399,35.8,NA,86.534,NA,985.074,NA,5.226,5.733,6.661,7.393,7.306,7.877
1713175200,35399,37.8,NA,73.934,NA,982.437,NA,3.51,3.837,4.724,5.133,5.244,5.595
1705183200,35399,40.433,NA,40.3,NA,983.659,NA,4.202,3.93,6.267,5.518,7.196,6.309
1704297600,35399,43.067,NA,49.8,NA,990.769,NA,15.225,14.213,23.073,22.203,27.273,25.71
1704632400,35399,54.667,NA,46.6,NA,983.396,NA,6.511,6.378,10.142,9.744,11.624,11.056
1707300000,35399,45.633,NA,43.034,NA,995.846,NA,15.26,13.992,22.931,21.379,26.993,24.657
1703613600,35399,53.534,NA,69.3,NA,986.319,NA,1.899,1.845,2.845,2.875,3.035,3.274
1705528800,35399,23.267,NA,37.466,NA,992.074,NA,1.837,1.808,3.154,3.021,3.991,3.637
1707418800,35399,23.767,NA,70.1,NA,988.293,NA,11.962,12.649,16.137,17.298,17.546,18.694
1707415200,35399,25.2,NA,70.567,NA,989.711,NA,11.274,11.878,15.022,16.04,16.169,17.264
1704099600,35399,49.2,NA,43.567,NA,991.844,NA,3.886,3.152,6.129,5.5,7.598,6.427
1715320800,35399,56.034,NA,67.067,NA,980.216,NA,1.393,1.606,2.014,2.376,2.336,2.7
1715364000,35399,30.534,NA,80.566,NA,983.334,NA,0.722,0.854,1.007,1.192,1.148,1.327
1712862000,35399,54.834,NA,76.834,NA,967.139,NA,4.442,4.247,5.888,5.931,6.333,6.339
1712829600,35399,57.0,NA,73.0,NA,973.102,NA,10.23,10.302,13.532,13.97,14.462,14.96
1715605200,35399,35.3,NA,78.0,NA,985.446,NA,4.87,5.157,6.652,7.078,7.199,7.717
1715940000,35399,52.867,NA,80.0,NA,981.928,NA,14.192,14.128,19.895,20.312,21.265,22.399
1706306400,35399,49.733,NA,60.9,NA,993.038,NA,3.099,2.878,4.537,4.561,4.963,5.103
1706277600,35399,53.4,NA,60.333,NA,991.586,NA,0.825,0.778,1.409,1.4,1.776,1.708
1706302800,35399,48.966,NA,61.534,NA,992.572,NA,4.086,3.879,6.287,6.061,7.033,6.82
