time_stamp,sensor_index,humidity_a,humidity_b,temperature_a,temperature_b,pressure_a,pressure_b,pm1.0_atm_a,pm1.0_atm_b,pm2.5_atm_a,pm2.5_atm_b,pm10.0_atm_a,pm10.0_atm_b
1716170400,184259,48.533,48.533,84.133,84.133,997.242,997.242,15.066,16.2,18.832,19.754,20.263,20.445
1716220800,184259,26.0,26.0,98.834,98.834,997.984,997.984,6.631,7.126,7.799,8.438,8.152,8.694
1716750000,184259,61.1,61.1,77.667,77.667,986.793,986.793,5.046,5.404,7.351,7.461,8.258,7.869
1716490800,184259,43.034,43.034,87.666,87.666,995.656,995.656,8.825,9.265,10.784,11.562,11.741,12.236
1716458400,184259,60.0,60.0,77.367,77.367,997.13,997.13,14.142,13.587,19.429,18.373,21.581,19.176
1716494400,184259,45.466,45.466,86.7,86.7,995.366,995.366,7.219,7.612,9.128,9.506,9.812,9.936
1716454800,184259,59.966,59.966,77.333,77.333,997.251,997.251,13.965,13.565,19.151,18.101,21.347,18.826
1716465600,184259,61.967,61.967,77.367,77.367,998.264,998.264,17.67,17.125,25.295,24.241,29.012,25.81
1713978000,184259,30.066,30.066,79.933,79.933,1002.298,1002.298,2.101,3.103,2.882,3.794,3.506,4.067
1714176000,184259,46.066,46.066,74.666,74.666,1000.283,1000.283,10.245,10.195,12.693,12.377,13.86,12.965
1714197600,184259,53.767,53.767,70.8,70.8,1000.164,1000.164,15.143,14.835,19.01,18.019,20.096,18.578
1714917600,184259,42.834,42.834,87.534,87.534,998.505,998.505,4.598,5.285,5.694,6.251,6.358,6.534
1715626800,184259,26.599,26.599,89.216,89.216,993.247,993.247,7.993,8.733,10.128,11.002,10.946,11.627
1711443600,184259,64.434,64.434,57.367,57.367,990.641,990.641,3.625,3.559,5.358,5.005,6.755,5.644
1710100800,184259,22.7,22.7,59.8,59.8,999.894,999.894,0.713,0.845,1.022,1.085,1.254,1.223
1702846800,184259,47.6,47.6,63.567,63.567,992.837,992.837,2.171,2.295,2.87,2.845,3.139,2.989
1702209600,184259,45.533,45.533,50.767,50.767,998.654,998.654,12.194,12.969,16.887,17.266,20.486,19.446
1702249200,184259,48.567,48.567,48.067,48.067,1000.817,1000.817,5.301,5.441,7.706,7.63,8.527,8.351
1710392400,184259,42.9,42.9,66.733,66.733,996.735,996.735,14.245,14.253,18.764,17.79,20.776,18.758
1710435600,184259,42.9,42.9,79.4,79.4,995.394,995.394,11.741,12.677,15.592,15.918,17.128,16.856
1702627200,184259,47.233,47.233,40.166,40.166,1018.392,1018.392,19.127,20.704,28.494,29.035,35.993,32.513
1702616400,184259,44.233,44.233,41.534,41.534,1018.364,1018.364,19.789,21.589,30.992,32.047,40.349,36.769
1708081200,184259,36.8,36.8,48.367,48.367,1003.465,1003.465,5.61,6.093,7.889,7.803,9.166,8.584
1708066800,184259,39.466,39.466,50.2,50.2,1003.891,1003.891,3.434,2.953,4.703,4.016,5.373,4.644
1709917200,184259,65.033,65.033,62.633,62.633,998.387,998.387,9.544,9.639,13.247,12.575,14.71,13.329
1711008000,184259,25.067,25.067,43.633,43.633,1006.115,1006.115,1.038,0.903,1.685,1.324,2.242,1.628
1709395200,184259,52.3,52.3,61.633,61.633,1004.144,1004.144,9.032,9.148,13.591,12.992,15.058,13.715
1709348400,184259,62.367,62.367,51.966,51.966,1003.442,1003.442,9.168,9.192,12.526,11.905,13.764,12.67
1709359200,184259,63.467,63.467,53.234,53.234,1002.682,1002.682,7.676,7.579,10.907,10.203,12.161,10.805
1709362800,184259,62.067,62.067,54.334,54.334,1002.445,1002.445,7.462,7.447,10.588,10.084,11.723,10.75
1703350800,184259,46.733,46.733,59.733,59.733,1006.142,1006.142,14.785,14.541,19.899,18.513,22.183,19.541
1711342800,184259,24.034,24.034,57.6,57.6,999.034,999.034,2.05,2.176,3.283,3.132,4.405,3.679
1703404800,184259,57.6,57.6,61.267,61.267,1007.181,1007.181,21.698,22.072,31.355,30.459,37.011,32.641
1714478400,184259,64.234,64.234,73.7,73.7,996.564,996.564,4.124,4.136,5.288,5.159,6.065,5.534
1714446000,184259,50.633,50.633,80.5,80.5,995.765,995.765,3.096,3.949,4.064,4.801,5.025,5.318
1714464000,184259,64.534,64.534,73.767,73.767,994.663,994.663,3.473,3.587,4.597,4.575,5.213,4.963
1710950400,184259,16.1,16.1,70.1,70.1,995.664,995.664,0.056,0.096,0.351,0.288,0.771,0.505
1716591600,184259,41.067,41.067,88.834,88.834,993.191,993.191,2.606,3.183,3.581,4.095,4.197,4.442
1716573600,184259,39.266,39.266,91.867,91.867,994.878,994.878,6.587,7.199,8.305,8.983,9.152,9.447
1712358000,184259,42.434,42.434,57.533,57.533,1001.72,1001.72,0.822,0.846,1.142,1.108,1.389,1.206
1714525200,184259,37.234,37.234,79.0,79.0,996.333,996.333,6.945,7.702,10.142,10.526,12.746,11.704
1714975200,184259,52.666,52.666,79.334,79.334,997.512,997.512,10.45,11.016,12.845,13.071,13.857,13.577
1714971600,184259,55.533,55.533,78.467,78.467,997.722,997.722,11.377,11.537,14.032,13.753,15.381,14.374
1714957200,184259,44.133,44.133,84.067,84.067,997.799,997.799,6.75,7.522,8.445,8.915,9.258,9.348
1715000400,184259,58.433,58.433,78.6,78.6,997.244,997.244,10.651,10.635,13.11,12.728,14.005,13.169
1714964400,184259,54.367,54.367,78.966,78.966,998.019,998.019,8.693,9.461,10.772,11.15,11.909,11.588
1708520400,184259,44.733,44.733,44.033,44.033,1006.214,1006.214,14.513,16.476,22.385,23.581,29.444,27.176
1712887200,184259,57.266,57.266,63.0,63.0,981.755,981.755,0.423,0.553,0.75,0.832,1.068,1.042
1712934000,184259,65.334,65.334,58.633,58.633,989.528,989.528,0.654,0.701,0.987,0.964,1.254,1.137
1712912400,184259,65.2,65.2,59.767,59.767,985.545,985.545,2.907,2.833,3.615,3.423,4.13,3.588
1715158800,184259,68.133,68.133,72.466,72.466,990.04,990.04,3.107,3.11,4.373,4.266,5.286,4.809
1715148000,184259,69.466,69.466,73.067,73.067,988.361,988.361,4.357,4.271,6.113,5.656,7.171,6.208
1715144400,184259,70.434,70.434,72.9,72.9,989.053,989.053,5.285,5.014,7.479,6.854,9.118,7.608
1704891600,184259,58.8,58.8,44.534,44.534,985.411,985.411,4.325,4.008,6.034,5.856,6.46,6.239
1704920400,184259,54.767,54.767,43.967,43.967,991.121,991.121,10.331,11.165,17.846,16.914,19.887,18.019
1715983200,184259,51.0,51.0,81.233,81.233,992.467,992.467,4.836,5.586,6.369,6.922,6.738,7.087
1715968800,184259,54.534,54.534,80.434,80.434,993.69,993.69,7.66,8.137,10.143,10.305,10.657,10.633
1715932800,184259,61.733,61.733,77.6,77.6,992.063,992.063,17.425,17.15,22.517,21.502,23.838,21.974
1712559600,184259,38.1,38.1,66.034,66.034,996.067,996.067,1.791,1.967,2.615,2.492,3.147,2.784
1714831200,184259,66.867,66.867,74.966,74.966,997.66,997.66,3.253,3.427,4.449,4.438,5.353,5.073
1714784400,184259,60.433,60.433,80.733,80.733,997.783,997.783,19.319,19.613,26.397,26.069,28.625,27.047
1715731200,184259,57.9,57.9,77.6,77.6,988.889,988.889,7.76,7.766,9.481,9.28,9.915,9.596
1709830800,184259,50.166,50.166,59.666,59.666,1001.125,1001.125,8.742,8.445,13.47,12.724,14.428,13.439
1709845200,184259,47.4,47.4,64.067,64.067,999.977,999.977,9.078,9.348,13.471,13.0,14.512,13.555
1712671200,184259,62.067,62.067,69.833,69.833,999.204,999.204,13.974,14.0,18.828,17.904,20.925,19.001
