time_stamp,sensor_index,humidity_a,humidity_b,temperature_a,temperature_b,pressure_a,pressure_b,pm1.0_atm_a,pm1.0_atm_b,pm2.5_atm_a,pm2.5_atm_b,pm10.0_atm_a,pm10.0_atm_b
1715947200,103282,70.489,NA,73.538,NA,988.957,NA,11.105,10.961,14.768,14.473,15.158,16.024
1715346000,103282,42.233,NA,74.267,NA,989.496,NA,5.584,5.37,7.32,7.319,7.555,7.949
1715374800,103282,28.533,NA,74.867,NA,989.303,NA,0.38,0.339,0.588,0.613,0.672,0.817
1715335200,103282,61.567,NA,59.0,NA,987.812,NA,3.373,3.187,4.351,4.583,4.547,5.131
1715846400,103282,67.733,NA,65.3,NA,988.2,NA,17.618,17.838,25.88,24.849,26.66,28.841
1712667600,103282,60.6,NA,69.034,NA,993.936,NA,15.942,14.959,21.56,20.115,22.269,23.069
1712689200,103282,49.467,NA,75.5,NA,992.32,NA,18.226,17.717,25.587,24.094,26.674,28.03
1712646000,103282,63.4,NA,65.867,NA,992.857,NA,16.776,16.066,22.102,21.378,22.819,23.986
1712692800,103282,48.133,NA,76.934,NA,991.43,NA,37.66,36.254,57.533,53.014,63.034,63.56
1712664000,103282,62.833,NA,68.233,NA,993.422,NA,17.732,17.001,24.114,22.833,24.909,25.689
1717016400,103282,40.233,NA,78.0,NA,996.288,NA,1.45,1.284,1.811,1.871,1.895,2.011
1702764000,103282,33.067,NA,57.917,NA,996.264,NA,8.363,7.415,11.261,10.896,11.855,12.73
1714755600,103282,60.5,NA,77.3,NA,993.02,NA,16.659,16.029,21.544,20.426,22.005,22.48
1714748400,103282,56.666,NA,78.666,NA,992.961,NA,10.782,10.087,13.079,12.667,13.416,13.744
1714773600,103282,63.8,NA,77.334,NA,992.466,NA,7.444,6.96,9.304,8.989,9.514,9.604
1714719600,103282,61.034,NA,73.867,NA,989.885,NA,14.721,13.768,18.236,17.285,18.706,19.102
1708257600,103282,47.867,NA,21.2,NA,994.56,NA,7.677,7.42,12.711,13.721,14.212,17.231
1713063600,103282,47.233,NA,58.1,NA,994.056,NA,6.958,6.3,9.262,9.254,9.805,11.095
1708988400,103282,30.0,NA,71.7,NA,985.466,NA,26.401,25.184,41.36,38.609,45.864,47.358
1708840800,103282,52.666,NA,32.267,NA,997.211,NA,13.354,12.726,18.653,18.945,19.634,23.358
1707418800,103282,28.867,NA,64.534,NA,993.118,NA,14.677,13.674,20.212,19.27,21.049,22.166
1707408000,103282,31.6,NA,64.167,NA,996.597,NA,13.165,11.945,18.128,17.004,18.768,19.359
1707357600,103282,34.266,NA,52.533,NA,998.405,NA,9.155,8.202,12.35,12.073,13.019,14.274
1706580000,103282,57.867,NA,41.2,NA,999.761,NA,3.517,3.082,5.129,5.041,5.442,5.622
1710777600,103282,45.4,NA,39.666,NA,995.485,NA,4.342,3.656,5.748,5.463,5.944,6.05
1705269600,103282,37.9,NA,19.533,NA,1003.018,NA,4.302,2.546,6.816,5.97,7.731,8.427
1705273200,103282,39.0,NA,19.0,NA,1003.169,NA,4.662,5.081,7.155,8.611,7.813,11.181
1713380400,103282,40.934,NA,84.233,NA,984.535,NA,8.889,8.226,10.866,10.541,11.439,12.088
1713358800,103282,64.733,NA,72.466,NA,988.417,NA,13.604,13.005,17.463,17.027,18.094,19.204
1705341600,103282,35.333,NA,23.566,NA,1001.663,NA,5.594,5.004,8.895,9.431,10.177,12.514
1710838800,103282,47.067,NA,33.733,NA,996.542,NA,2.611,2.334,3.512,3.58,3.698,4.165
1710824400,103282,40.0,NA,38.933,NA,998.032,NA,2.876,2.12,3.576,3.172,3.757,3.452
1709755200,103282,65.8,NA,57.4,NA,991.091,NA,17.621,18.676,32.291,30.171,37.03,40.684
1716620400,103282,67.7,NA,75.867,NA,986.543,NA,9.838,9.726,13.869,13.506,14.318,15.555
1716634800,103282,63.633,NA,79.267,NA,988.02,NA,10.506,10.557,14.792,14.662,15.352,16.674
1716624000,103282,69.4,NA,74.633,NA,987.056,NA,9.761,9.619,13.731,13.293,14.248,15.154
1716678000,103282,46.834,NA,86.334,NA,987.962,NA,8.206,7.761,10.813,10.48,11.089,11.23
1715421600,103282,68.033,NA,57.4,NA,986.881,NA,6.099,5.782,7.66,7.72,7.945,8.566
1715385600,103282,41.6,NA,68.1,NA,989.329,NA,1.29,1.177,1.729,1.702,1.869,2.031
1711756800,103282,27.2,NA,68.167,NA,992.112,NA,7.591,6.782,9.716,9.369,9.973,10.29
1713920400,103282,60.834,NA,63.2,NA,991.423,NA,7.984,7.857,10.537,10.627,10.976,11.636
1713992400,103282,38.067,NA,63.734,NA,998.949,NA,4.2,3.818,5.759,5.632,5.944,5.888
1713963600,103282,35.433,NA,78.833,NA,995.599,NA,8.537,8.134,11.288,11.127,11.576,12.317
1703433600,103282,65.133,NA,59.166,NA,1003.511,NA,19.601,18.676,27.431,25.704,28.691,30.836
1710086400,103282,31.5,NA,55.367,NA,995.574,NA,1.528,0.865,1.95,1.458,2.063,1.648
1703516400,103282,51.267,NA,60.166,NA,996.635,NA,8.478,7.655,10.979,10.561,11.498,11.898
1703462400,103282,62.633,NA,58.733,NA,1000.071,NA,16.287,15.071,21.726,20.347,22.643,22.968
1703491200,103282,63.2,NA,52.966,NA,997.594,NA,13.613,12.67,18.077,17.386,18.79,20.212
1703480400,103282,64.433,NA,54.2,NA,998.475,NA,18.908,17.712,26.093,24.527,27.877,29.91
1710183600,103282,26.3,NA,61.8,NA,999.329,NA,3.038,2.604,4.093,4.123,4.357,4.545
1710122400,103282,36.3,NA,43.133,NA,999.685,NA,0.448,0.499,0.764,1.216,0.941,1.658
1715115600,103282,53.767,NA,85.166,NA,981.963,NA,10.559,10.36,14.954,14.359,15.727,16.759
1715101200,103282,71.033,NA,75.9,NA,984.721,NA,7.272,7.209,9.877,9.915,10.254,11.194
1709935200,103282,71.2,NA,62.034,NA,989.677,NA,7.826,7.545,10.646,10.727,11.119,11.8
1709920800,103282,66.166,NA,61.7,NA,992.569,NA,9.175,9.259,13.541,13.415,14.085,14.845
1716336000,103282,41.834,NA,89.0,NA,987.064,NA,11.912,11.259,14.614,14.055,14.822,14.973
1716357600,103282,52.3,NA,79.633,NA,988.606,NA,10.402,9.633,13.038,12.36,13.366,13.052
1711641600,103282,24.0,NA,72.067,NA,999.909,NA,5.63,5.163,7.666,7.439,7.916,8.149
1714330800,103282,34.467,NA,90.1,NA,995.335,NA,8.566,7.897,10.464,10.254,10.954,11.531
1716775200,103282,61.6,NA,77.0,NA,981.865,NA,4.082,3.96,5.864,5.989,6.292,7.253
1714636800,103282,69.8,NA,68.934,NA,992.629,NA,16.642,16.331,22.264,21.463,22.743,23.815
1714644000,103282,69.966,NA,66.934,NA,993.023,NA,16.653,16.439,22.386,21.613,22.95,24.378
1714647600,103282,67.633,NA,69.666,NA,993.7,NA,16.868,16.655,22.715,21.922,23.338,24.381
1715814000,103282,49.533,NA,77.267,NA,985.15,NA,7.1,6.611,10.21,9.529,10.714,10.473
1708617600,103282,50.534,NA,63.867,NA,983.078,NA,27.616,26.801,40.57,38.597,48.13,49.573
