time_stamp,sensor_index,humidity,temperature,pressure,pm2.5_atm,pm10.0_atm
1716822000,102568,62.0,75.933,986.467,5.5335,5.9695
1716710400,102568,74.0,70.9,991.266,23.5395,24.663
1716699600,102568,71.466,72.633,992.214,23.4805,24.5415
1716750000,102568,66.709,75.8,984.772,7.664,8.158000000000001
1715961600,102568,79.433,70.566,992.293,10.8885,11.2625
1715983200,102568,66.8,75.0,990.297,8.4585,8.783
1715839200,102568,72.0,65.534,989.762,21.561500000000002,22.4005
1716613200,102568,67.466,75.2,991.022,6.759,7.32
1704823200,102568,70.433,54.067,964.307,0.001,0.024
1704524400,102568,50.034,40.0,993.932,15.029499999999999,16.215
1706839200,102568,44.933,56.7,993.087,5.461,5.7235
1707840000,102568,39.534,50.767,995.933,15.924,17.1585
1707854400,102568,26.867,57.166,995.374,4.429,4.7885
1715432400,102568,68.4,60.834,989.032,7.0145,7.3355
1705957200,102568,20.566,52.867,1008.21,4.54,5.0035
1715371200,102568,34.133,71.367,991.546,0.6355,0.7225
1713438000,102568,34.0,76.133,998.076,0.396,0.4295
1705532400,102568,26.967,31.3,1000.601,6.2044999999999995,6.865
1705528800,102568,25.166,32.7,1000.108,4.2965,4.848
1705525200,102568,23.834,33.334,999.682,4.2445,4.6594999999999995
1707296400,102568,58.7,36.0,1004.722,29.7745,32.499
1706576400,102568,55.067,42.0,1002.038,6.7215,6.9094999999999995
1706583600,102568,55.5,41.867,1001.368,12.725,13.114
1706598000,102568,58.034,40.0,999.952,14.696000000000002,15.2785
1705327200,102568,42.633,16.533,1006.137,11.910499999999999,14.424
1705280400,102568,36.167,20.0,1004.841,6.359,7.5225
1706666400,102568,66.834,42.966,995.226,24.0075,25.671999999999997
1706698800,102568,64.834,43.666,999.138,24.791,26.725
1706702400,102568,64.367,43.166,999.922,24.596,26.558
1704434400,102568,51.966,29.966,1007.159,11.922,13.0625
1702710000,102568,55.567,38.233,1008.326,16.932000000000002,18.2785
1714291200,102568,56.4,69.367,999.013,13.298,13.957
1714266000,102568,51.633,76.0,999.68,18.848,19.6
1714284000,102568,53.633,71.5,999.624,15.1705,15.872
1714345200,102568,38.534,84.434,996.99,7.593,8.131499999999999
1708005600,102568,50.9,46.9,994.59,7.868,8.3785
1713178800,102568,32.0,77.0,991.436,1.4385,1.607
1713142800,102568,30.534,78.0,989.446,1.3944999999999999,1.501
1713150000,102568,29.966,77.0,990.308,0.921,1.0055
1713164400,102568,32.433,77.9,989.874,1.1760000000000002,1.282
1704668400,102568,52.067,42.0,1001.625,17.764000000000003,19.097
1715108400,102568,80.133,73.733,986.104,3.0645,3.319
1713078000,102568,31.0,76.1,993.916,2.7720000000000002,2.918
1716170400,102568,57.5,74.566,995.02,14.793,15.239
1708693200,102568,63.267,52.1,984.529,45.3975,56.158500000000004
1716361200,102568,54.334,77.267,991.143,11.1305,11.4025
1716357600,102568,55.534,77.7,991.654,10.903,11.2165
1705154400,102568,51.067,27.0,986.978,14.942,16.399
1705132800,102568,52.567,35.367,978.092,5.5105,5.8635
1714856400,102568,58.3,80.6,992.774,19.66,20.36
1708923600,102568,48.4,46.666,992.579,11.566500000000001,12.2915
1708974000,102568,28.434,76.466,989.894,14.53,15.083
1705244400,102568,42.833,17.733,1003.431,4.939500000000001,5.912
1705237200,102568,43.534,16.5,1000.966,3.7055,4.7145
1706205600,102568,72.667,63.633,997.336,5.237,5.8100000000000005
1706140800,102568,71.9,58.833,998.773,5.7330000000000005,6.021
1706155200,102568,71.666,58.966,998.005,2.9555,3.165
1706961600,102568,60.534,34.933,1000.269,15.026,16.7975
1715644800,102568,43.767,76.567,990.513,10.8045,11.309000000000001
1715655600,102568,49.233,71.9,991.734,9.9595,10.38
1715727600,102568,75.034,70.0,986.649,7.6964999999999995,7.955
1702796400,102568,63.0,54.133,995.372,2.901,3.191
1712912400,102568,36.0,77.0,982.322,0.1825,0.217
1708048800,102568,48.733,44.166,1000.179,3.7175,3.926
1708088400,102568,53.034,39.667,1000.912,10.432500000000001,11.3
1701414000,102568,38.5,55.433,995.659,10.245000000000001,10.724499999999999
1716472800,102568,70.466,73.533,996.014,20.7395,21.689500000000002
1715184000,102568,66.967,77.2,988.395,8.1245,8.643
1715140800,102568,87.033,67.666,985.957,5.9475,6.622999999999999
1708869600,102568,51.067,37.5,998.042,12.3995,13.150500000000001
1704405600,102568,34.933,43.933,1007.173,8.855,9.1525
1713322800,102568,30.233,77.7,991.317,2.305,2.4050000000000002
1713981600,102568,46.9,64.5,1000.598,7.3755,7.651
1708776000,102568,49.533,43.267,989.151,2.819,3.0275
1716274800,102568,68.333,70.0,993.256,20.906,21.711
1716256800,102568,57.1,75.466,993.503,15.224499999999999,15.6965
1714233600,102568,43.034,80.434,1000.625,17.5035,18.219
1707562800,102568,66.466,60.567,990.73,8.763,9.353
1707548400,102568,63.966,61.966,991.618,15.514,16.2455
1707699600,102568,49.067,47.9,995.34,14.9525,15.691
1716580800,102568,50.166,83.733,991.312,5.1165,5.402
1716534000,102568,73.6,68.767,993.5,3.136,3.543
1712869200,102568,41.2,78.0,972.738,1.7355,1.8224999999999998
1712793600,102568,37.0,78.0,988.322,1.763,1.833
1715500800,102568,64.5,54.334,993.287,11.3865,11.913
1715536800,102568,31.834,75.233,994.33,3.196,3.3659999999999997
1706475600,102568,65.933,44.933,994.006,1.6945000000000001,1.8335
1706446800,102568,66.3,46.767,987.104,0.4645,0.5175
1716008400,102568,75.133,66.466,991.264,13.4055,14.026
1705554000,102568,32.0,28.0,1000.848,6.648,7.378
1704992400,102568,46.966,49.034,992.209,5.718999999999999,5.99
1714640400,102568,71.267,64.966,995.109,21.739,22.488
1714636800,102568,71.0,65.8,994.858,20.5505,21.2655
1713733200,102568,33.267,56.267,1000.048,6.9435,7.2515
1713690000,102568,50.433,45.8,1001.067,5.8575,6.179
1706036400,102568,65.0,48.7,1005.022,11.396,12.084
1706227200,102568,70.3,63.367,991.785,2.576,2.768
1706241600,102568,66.567,67.0,990.28,0.0065,0.0245
1708329600,102568,50.733,31.5,1000.139,10.508,11.4715
1708365600,102568,32.267,53.166,1001.813,13.4505,14.407499999999999
1713628800,102568,31.867,58.034,1002.457,1.9385000000000001,2.148
1713618000,102568,38.934,54.567,1002.919,2.7329999999999997,2.97
1713639600,102568,26.466,60.8,1001.233,1.377,1.56
1709629200,102568,57.534,62.4,993.802,14.647,15.3665
1712757600,102568,35.034,79.0,993.847,11.007000000000001,11.361
1701363600,102568,41.133,56.466,996.779,13.791,14.4485
1716706800,102568,74.166,71.4,991.554,24.157,25.39
1715799600,102568,62.067,75.4,986.573,2.517,2.6435
1714395600,102568,49.434,75.333,996.687,9.9185,10.55
1714399200,102568,45.966,77.466,996.659,9.130500000000001,9.8735
1714366800,102568,58.466,70.6,996.482,9.988,10.609
1716595200,102568,62.966,79.233,990.98,4.6345,5.199
1716670800,102568,49.1,86.2,990.015,14.9595,15.499500000000001
1716634800,102568,71.733,73.334,990.427,11.136,11.747
1707066000,102568,38.266,60.2,993.409,9.066500000000001,9.573
1707084000,102568,29.966,61.267,991.959,3.7485,4.0584999999999996
1714752000,102568,56.133,77.934,995.314,14.354,14.953
1714719600,102568,64.8,71.0,992.372,13.9015,14.431000000000001
1714770000,102568,60.633,77.166,994.676,13.7135,14.103
1708441200,102568,51.266,42.9,1005.565,24.6235,26.5815
1708434000,102568,56.666,32.133,1005.363,21.698,23.761000000000003
1713841200,102568,45.867,54.133,998.513,5.9399999999999995,6.2905
1707796800,102568,43.966,49.034,985.761,25.9345,27.5035
1707793200,102568,42.367,50.233,985.046,23.5785,24.9125
1715392800,102568,57.567,58.267,992.4,3.3045,3.54
1701532800,102568,62.2,58.0,996.731,11.5735,12.0155
1701478800,102568,76.267,56.7,992.321,16.043,16.6865
1715378400,102568,34.567,69.934,991.904,0.526,0.6275
1713416400,102568,33.8,77.633,995.194,1.089,1.129
1707663600,102568,52.333,46.966,996.297,16.354,17.15
1707505200,102568,43.7,67.0,992.828,19.2065,20.125500000000002
1705507200,102568,35.834,22.933,1002.385,6.7515,7.6865
1705503600,102568,41.666,18.166,1003.0,9.177499999999998,10.552499999999998
1707314400,102568,58.7,37.666,1004.034,30.261000000000003,33.6945
1707264000,102568,44.1,47.4,1002.063,10.7135,11.3425
1706713200,102568,60.8,44.966,1001.774,17.378,18.451999999999998
1708610400,102568,41.767,64.3,986.396,42.202,50.734
1712973600,102568,35.0,76.966,995.028,0.006500000000000001,0.038000000000000006
1713013200,102568,33.0,77.867,1000.335,8.899999999999999,9.2165
1705658400,102568,58.0,32.966,993.481,38.992999999999995,45.8665
