time_stamp,sensor_index,humidity,temperature,pressure,pm2.5_atm,pm10.0_atm
1716829200,205841,42.966,82.2,989.038,5.085,6.012
1715670000,205841,54.133,73.534,992.001,4.5665,5.102
1713672000,205841,27.934,57.367,1002.939,2.9875000000000003,3.6614999999999998
1713668400,205841,27.733,57.666,1003.122,2.715,3.2925
1715155200,205841,59.2,74.867,989.126,3.318,4.3155
1714615200,205841,42.466,85.067,996.264,12.7465,14.2685
1713801600,205841,19.566,67.0,1004.483,3.825,4.7315000000000005
1714564800,205841,50.133,69.2,998.359,8.079,9.431000000000001
1714525200,205841,31.133,82.133,995.778,3.396,4.2975
1713931200,205841,52.4,67.3,995.65,9.2515,10.5875
1716696000,205841,49.5,84.6,994.164,14.950000000000001,17.119
1716760800,205841,48.566,81.333,986.258,4.9544999999999995,6.2780000000000005
1716224400,205841,27.367,94.133,996.557,7.1045,7.7524999999999995
1716242400,205841,25.833,94.533,994.377,6.6875,7.446000000000001
1714791600,205841,56.6,79.9,996.912,21.3325,24.5295
1714813200,205841,56.7,78.667,996.312,11.9645,13.255
1715212800,205841,44.466,87.6,987.945,8.870000000000001,10.570500000000001
1715227200,205841,49.4,79.1,990.17,6.317,7.819000000000001
1714212000,205841,48.3,72.3,1000.587,18.2745,20.462
1714183200,205841,43.067,74.433,1000.028,11.1445,12.477
1714208400,205841,47.933,72.367,1000.24,17.6295,19.784
1714878000,205841,51.233,80.8,995.731,6.8215,7.6715
1712786400,205841,64.133,72.333,991.552,11.4165,12.815999999999999
1716512400,205841,49.4,84.7,994.622,5.9765,6.901
1716498000,205841,42.867,86.667,994.513,8.916,10.3205
1716494400,205841,41.467,87.333,994.805,7.089,8.023
1716462000,205841,54.3,78.534,997.055,12.698,14.746500000000001
1710331200,205841,38.533,57.166,995.875,12.746,15.964
1710320400,205841,36.966,59.5,995.109,7.589,8.7375
1711659600,205841,20.933,64.666,1000.435,7.816000000000001,8.7485
1711605600,205841,42.133,50.2,1004.392,14.381,16.7155
1711609200,205841,42.834,49.133,1004.527,14.592500000000001,16.5205
1714694400,205841,24.966,92.434,993.917,3.686,4.295
1712293200,205841,56.567,48.7,994.42,1.6135000000000002,1.787
1712340000,205841,49.734,54.9,999.056,2.0405,2.459
1712300400,205841,56.7,48.666,994.238,2.739,2.9444999999999997
1709888400,205841,52.6,61.0,998.413,16.485500000000002,18.0945
1709866800,205841,46.733,61.933,1000.315,14.062,17.9705
1709931600,205841,55.733,67.733,994.193,8.221,9.031
