time_stamp,sensor_index,humidity_a,humidity_b,temperature_a,temperature_b,pressure_a,pressure_b,pm1.0_atm_a,pm1.0_atm_b,pm2.5_atm_a,pm2.5_atm_b,pm10.0_atm_a,pm10.0_atm_b
1717617600,218157,42.534,null,90.966,null,982.612,null,12.378,12.164,18.046,17.157,18.379,17.809
1714910400,218157,59.044,null,76.597,null,993.039,null,11.104,10.325,15.949,14.706,16.396,15.34
1714888800,218157,65.9,null,73.8,null,991.114,null,12.035,11.542,17.829,16.579,18.336,17.213
1714892400,218157,66.966,null,72.566,null,990.056,null,11.82,11.713,17.717,17.271,18.123,18.041
1716688800,218157,50.2,null,82.534,null,989.191,null,16.623,16.994,24.501,24.832,25.24,26.12
1716710400,218157,62.633,null,76.434,null,988.812,null,19.685,19.612,30.038,29.998,31.715,32.431
1716760800,218157,52.633,null,79.633,null,982.101,null,3.627,3.639,5.827,5.578,6.085,6.081
1716750000,218157,57.667,null,78.167,null,982.036,null,4.267,4.192,6.753,6.405,7.066,6.827
1715976000,218157,50.334,null,80.2,null,987.887,null,7.207,7.385,10.194,10.068,10.431,10.485
1715983200,218157,46.666,null,81.267,null,987.785,null,5.268,5.17,7.406,7.098,7.538,7.342
1715925600,218157,51.5,null,78.934,null,987.486,null,14.878,14.665,21.201,20.305,21.703,21.073
1715922000,218157,49.233,null,79.534,null,987.971,null,12.542,12.523,17.768,17.252,18.212,17.914
1714442400,218157,42.517,null,79.767,null,989.961,null,8.043,7.259,11.002,9.588,11.371,10.035
1714464000,218157,67.733,null,70.333,null,989.661,null,3.409,3.223,5.076,4.606,5.306,5.042
1716886800,218157,56.834,null,70.7,null,990.55,null,2.704,2.415,3.537,3.058,3.643,3.199
1716912000,218157,31.333,null,84.267,null,991.986,null,0.71,0.433,1.043,0.747,1.103,0.829
1716368400,218157,46.933,null,79.833,null,988.588,null,9.101,9.567,12.466,12.48,12.704,12.857
1716390000,218157,53.733,null,83.8,null,989.841,null,15.181,16.065,21.495,21.822,21.828,22.517
1716343200,218157,42.333,null,86.9,null,988.365,null,10.507,10.874,14.211,14.06,14.501,14.455
1715806800,218157,49.033,null,77.867,null,984.4,null,4.198,4.175,5.769,5.703,5.986,5.966
1715756400,218157,67.445,null,70.9,null,982.269,null,10.774,11.016,16.367,16.308,16.773,17.107
1715778000,218157,65.733,null,71.466,null,983.574,null,7.785,7.96,11.729,11.794,12.114,12.43
1715734800,218157,64.767,null,72.133,null,984.189,null,5.789,7.642,7.889,9.426,8.072,9.671
1715731200,218157,63.5,null,72.858,null,984.232,null,6.253,9.653,8.328,11.758,8.482,12.073
1715796000,218157,55.367,null,77.067,null,984.139,null,1.643,1.561,2.393,2.227,2.472,2.348
1716832800,218157,38.0,null,84.2,null,984.944,null,4.415,4.171,6.244,5.74,6.409,6.091
1715702400,218157,60.434,null,73.267,null,986.785,null,10.457,14.295,14.585,18.026,15.091,18.532
1715713200,218157,65.966,null,72.867,null,984.837,null,11.34,19.152,16.297,24.66,16.699,26.044
1716012000,218157,66.666,null,71.933,null,988.963,null,11.365,11.783,16.944,17.3,17.505,18.257
1716040800,218157,55.4,null,77.867,null,991.418,null,13.997,14.262,22.574,22.717,23.239,23.727
1714377600,218157,31.166,null,74.716,null,993.273,null,7.13,6.328,9.316,8.064,9.537,8.335
1715374800,218157,21.967,null,75.633,null,989.068,null,0.764,0.294,1.205,0.556,1.288,0.684
1715356800,218157,34.367,null,71.566,null,989.661,null,1.861,1.397,2.444,1.813,2.482,1.929
1715338800,218157,59.5,null,59.9,null,988.094,null,4.642,4.249,6.516,5.681,6.803,6.114
1715313600,218157,61.867,null,63.933,null,986.008,null,3.376,2.94,4.499,3.797,4.682,4.027
1715371200,218157,23.5,null,75.533,null,988.883,null,0.85,0.354,1.124,0.492,1.148,0.543
1717552800,218157,53.834,null,82.2,null,986.916,null,4.663,3.956,6.771,5.739,6.959,6.0
1717308000,218157,64.966,null,70.7,null,992.917,null,10.764,10.666,14.735,14.117,15.095,14.579
1717318800,218157,65.0,null,70.9,null,992.388,null,11.751,11.242,16.013,15.266,16.333,15.886
1717358400,218157,49.8,null,83.667,null,991.992,null,14.486,14.853,22.132,21.959,22.588,22.569
