time_stamp,sensor_index,humidity_a,humidity_b,temperature_a,temperature_b,pressure_a,pressure_b,pm1.0_atm_a,pm1.0_atm_b,pm2.5_atm_a,pm2.5_atm_b,pm10.0_atm_a,pm10.0_atm_b
1716516000,40051,59.334,NA,80.9,NA,984.448,NA,4.89,5.423,6.86,7.28,7.367,7.756
1716562800,40051,58.1,NA,82.733,NA,984.701,NA,10.85,12.517,18.831,19.036,21.137,20.956
1714014000,40051,51.7,NA,51.233,NA,995.116,NA,2.159,1.835,2.744,2.505,2.963,2.683
1714057200,40051,40.234,NA,58.633,NA,997.487,NA,2.276,2.397,3.423,3.599,3.782,4.081
1713740400,40051,33.3,NA,59.666,NA,990.592,NA,3.407,3.865,4.374,4.886,4.668,5.1
1715166000,40051,70.666,NA,69.4,NA,978.738,NA,2.958,3.795,4.504,5.005,4.998,5.407
1715191200,40051,35.6,NA,86.933,NA,978.648,NA,1.392,1.368,2.091,2.2,2.404,2.45
1716692400,40051,55.233,NA,81.6,NA,983.276,NA,6.79,8.221,9.28,10.31,10.011,10.87
1715580000,40051,50.2,NA,68.534,NA,984.508,NA,5.088,5.288,6.553,6.622,7.04,7.027
1715558400,40051,35.625,NA,82.225,NA,983.736,NA,3.383,4.06,4.457,4.911,4.814,5.032
1716177600,40051,54.7,NA,79.6,NA,986.019,NA,9.104,10.465,11.653,12.673,12.302,13.256
1709791200,40051,68.6,NA,51.133,NA,987.273,NA,4.382,5.326,6.355,7.498,7.077,8.139
1716318000,40051,40.033,NA,95.2,NA,983.419,NA,7.447,8.375,9.517,10.611,10.014,11.062
1705096800,40051,65.8,NA,50.0,NA,959.141,NA,0.746,0.016,1.204,0.27,1.435,0.455
1710334800,40051,42.966,NA,55.933,NA,984.403,NA,3.78,4.231,4.816,5.072,5.215,5.31
1710309600,40051,36.833,NA,59.633,NA,983.882,NA,2.796,3.307,3.678,4.271,4.128,4.484
1703095200,40051,37.0,NA,50.233,NA,999.852,NA,1.161,0.334,1.703,0.99,2.029,1.199
1704366000,40051,54.034,NA,40.233,NA,993.354,NA,9.788,9.003,16.897,14.619,21.321,16.756
1703433600,40051,60.534,NA,59.666,NA,996.959,NA,9.669,7.966,13.195,10.512,14.501,11.213
1712019600,40051,58.433,NA,71.767,NA,978.264,NA,2.853,3.417,3.676,4.368,4.026,4.483
1712073600,40051,64.8,NA,72.6,NA,971.732,NA,0.0,0.0,0.015,0.0,0.077,0.005
1709931600,40051,66.4,NA,63.966,NA,983.566,NA,2.235,2.692,3.107,3.728,3.454,4.073
1709902800,40051,66.733,NA,55.933,NA,987.798,NA,5.529,6.912,7.836,9.352,8.518,9.968
1711015200,40051,42.6,NA,33.833,NA,994.598,NA,0.392,0.102,0.793,0.534,1.071,0.718
1711666800,40051,34.8,NA,60.166,NA,988.638,NA,4.691,5.218,6.314,6.504,6.888,6.88
1703332800,40051,50.733,NA,51.767,NA,993.576,NA,8.085,6.633,10.91,9.25,12.011,9.88
1703340000,40051,56.567,NA,52.133,NA,994.232,NA,8.518,6.938,11.333,9.505,12.468,10.235
1703314800,40051,51.1,NA,52.933,NA,993.773,NA,9.945,8.824,13.917,11.725,15.738,12.715
1707573600,40051,69.0,NA,58.267,NA,983.371,NA,3.963,5.204,5.52,7.15,6.205,7.913
1707602400,40051,52.367,NA,59.333,NA,985.065,NA,2.418,2.744,3.404,3.801,3.918,4.081
1707548400,40051,64.1,NA,61.933,NA,982.619,NA,10.276,12.494,13.683,16.164,14.677,16.768
1708110000,40051,39.466,NA,42.767,NA,985.928,NA,2.712,2.372,3.528,3.292,3.819,3.508
1705870800,40051,38.133,NA,34.067,NA,1005.653,NA,4.508,3.668,6.145,5.045,7.074,5.511
1710133200,40051,38.666,NA,40.767,NA,993.751,NA,0.011,0.0,0.029,0.001,0.071,0.021
1710126000,40051,36.966,NA,41.3,NA,992.614,NA,0.024,0.0,0.068,0.0,0.152,0.006
1712340000,40051,46.966,NA,50.233,NA,987.327,NA,0.009,0.0,0.041,0.001,0.068,0.007
1712343600,40051,49.108,NA,49.108,NA,987.778,NA,0.584,0.177,0.866,0.445,0.97,0.493
1716008400,40051,64.966,NA,71.7,NA,982.365,NA,6.573,7.14,9.066,9.558,9.691,10.008
1716069600,40051,38.6,NA,91.333,NA,982.948,NA,3.915,4.575,5.366,5.846,5.744,6.144
1716001200,40051,63.966,NA,73.767,NA,982.532,NA,5.206,5.578,7.204,7.455,7.719,7.902
1716040800,40051,67.167,NA,74.867,NA,984.811,NA,13.204,15.628,21.829,23.069,24.27,25.13
1715407200,40051,56.966,NA,62.9,NA,981.671,NA,5.456,5.517,6.854,6.639,7.235,6.948
1709258400,40051,40.9,NA,41.166,NA,1001.038,NA,3.059,3.088,4.137,4.197,4.6,4.592
1709269200,40051,42.5,NA,39.233,NA,999.762,NA,3.107,3.613,4.152,4.801,4.749,5.143
1709294400,40051,41.933,NA,38.233,NA,997.533,NA,1.348,2.687,2.053,3.45,2.396,3.716
1714316400,40051,49.834,NA,82.733,NA,991.168,NA,6.703,7.145,8.535,9.111,9.104,9.592
1713787200,40051,57.566,NA,45.4,NA,993.535,NA,9.57,10.581,12.844,13.438,14.115,14.322
